Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
A TREASURE TROVE,"2,200,000","1,334.74","1,648",Apr-25,PUNGGOL WALK,Resale,Strata,124,"17,742",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
PARC ROSEWOOD,"700,000",505.91,"1,384",Apr-25,ROSEWOOD DRIVE,Resale,Strata,47,"14,894",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
ARDMORE PARK,"12,000,000","2,884.75","4,160",Apr-25,ARDMORE PARK,Resale,Strata,268,"44,776",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
PARC HAVEN,"1,848,000","1,313.21","1,407",Apr-25,LORONG LIMAU,Resale,Strata,122,"15,148",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE TAIPAN,"1,585,000","1,076.4","1,473",Apr-25,JALAN HAJIJAH,Resale,Strata,100,"15,850",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
THE QUAYSIDE,"2,700,000","1,646.89","1,639",Apr-25,ROBERTSON QUAY,Resale,Strata,153,"17,647",-,Apartment,1,99 yrs lease commencing from 1994,09,Core Central Region,01 to 05
ROOTS @ TRANSIT,"770,000",516.67,"1,490",Apr-25,TRANSIT ROAD,Resale,Strata,48,"16,042",-,Apartment,1,99 yrs lease commencing from 2014,26,Outside Central Region,01 to 05
COMMONWEALTH TOWERS,"1,000,000",441.32,"2,266",Apr-25,COMMONWEALTH AVENUE,Resale,Strata,41,"24,390",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
JADESCAPE,"1,768,000",764.24,"2,313",Apr-25,SHUNFU ROAD,Resale,Strata,71,"24,901",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
LE CRESCENDO,"1,471,500",914.94,"1,608",Apr-25,PAYA LEBAR ROAD,Resale,Strata,85,"17,312",-,Condominium,1,Freehold,14,Rest of Central Region,11 to 15
TREVISTA,"2,420,000","1,119.46","2,162",Apr-25,LORONG 3 TOA PAYOH,Resale,Strata,104,"23,269",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,31 to 35
LOFT @ NATHAN,"915,000",462.85,"1,977",Apr-25,NATHAN ROAD,Resale,Strata,43,"21,279",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
ASCENTIA SKY,"1,850,000",958,"1,931",Apr-25,ALEXANDRA VIEW,Resale,Strata,89,"20,787",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,01 to 05
ARDMORE PARK,"12,300,000","2,884.75","4,264",Apr-25,ARDMORE PARK,Resale,Strata,268,"45,896",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
POLLEN & BLEU,"1,900,000",871.88,"2,179",Apr-25,FARRER DRIVE,Resale,Strata,81,"23,457",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,06 to 10
LITTLE INDIA CONSERVATION AREA,"1,050,000","1,151.75",912,Apr-25,SERANGOON ROAD,Resale,Strata,107,"9,813",-,Apartment,1,9999 yrs lease commencing from 1958,08,Rest of Central Region,01 to 05
MEADOWS @ PEIRCE,"2,015,000","1,194.8","1,686",Apr-25,UPPER THOMSON ROAD,Resale,Strata,111,"18,153",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
ONE-NORTH EDEN,"2,700,000","1,119.46","2,412",Apr-25,SLIM BARRACKS RISE,Resale,Strata,104,"25,962",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
TREASURE AT TAMPINES,"1,050,000",592.02,"1,774",Apr-25,TAMPINES LANE,Resale,Strata,55,"19,091",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"810,000",484.38,"1,672",Apr-25,HOUGANG AVENUE 2,Sub Sale,Strata,45,"18,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
PERFECT TEN,"4,250,000","1,280.92","3,318",Apr-25,BUKIT TIMAH ROAD,Sub Sale,Strata,119,"35,714",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
THE LINEAR,"1,780,000","1,420.85","1,253",Apr-25,UPPER BUKIT TIMAH ROAD,Resale,Strata,132,"13,485",-,Apartment,1,999 yrs lease commencing from 1876,23,Outside Central Region,01 to 05
RESIDENTIAL APARTMENTS,"3,250,000","1,646.89","1,973",Apr-25,OXLEY GARDEN,Resale,Strata,153,"21,242",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THOMSON IMPRESSIONS,"1,570,000",764.24,"2,054",Apr-25,LORONG PUNTONG,Resale,Strata,71,"22,113",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,06 to 10
THE ORIE,"3,916,000","1,453.14","2,695",Apr-25,LORONG 1 TOA PAYOH,New Sale,Strata,135,"29,007",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
JERVOIS PRIVE,"4,850,000","1,463.9","3,313",Apr-25,JERVOIS ROAD,Resale,Strata,136,"35,662",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
BRADDELL VIEW,"1,400,000","1,560.78",897,Apr-25,BRADDELL HILL,Resale,Strata,145,"9,655",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
THE MAKENA,"2,440,000","1,151.75","2,119",Apr-25,MEYER ROAD,Resale,Strata,107,"22,804",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
URBAN VISTA,"948,000",602.78,"1,573",Apr-25,TANAH MERAH KECHIL LINK,Resale,Strata,56,"16,929",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
LENTOR CENTRAL RESIDENCES,"3,152,000","1,399.32","2,253",Apr-25,LENTOR CENTRAL,New Sale,Strata,130,"24,246",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,26 to 30
THE BENCOOLEN,"1,423,000",882.65,"1,612",Apr-25,BENCOOLEN STREET,Resale,Strata,82,"17,354",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,06 to 10
SANCTUARY@NEWTON,"3,460,000","1,205.57","2,870",Apr-25,SURREY ROAD,New Sale,Strata,112,"30,893",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
EASTERN LAGOON,"2,180,800","1,377.79","1,583",Apr-25,UPPER EAST COAST ROAD,Resale,Strata,128,"17,038",-,Condominium,1,Freehold,15,Outside Central Region,06 to 10
COCO PALMS,"1,238,000",753.48,"1,643",Apr-25,PASIR RIS GROVE,Resale,Strata,70,"17,686",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
THE BAYSHORE,"1,300,000",979.52,"1,327",Apr-25,BAYSHORE ROAD,Resale,Strata,91,"14,286",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
BEDOK COURT,"2,310,000","2,292.73","1,008",Apr-25,BEDOK SOUTH AVENUE 3,Resale,Strata,213,"10,845",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
POSHGROVE EAST,"1,238,000","1,130.22","1,095",Apr-25,EAST COAST ROAD,Resale,Strata,105,"11,790",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
PARBURY HILL CONDOMINIUM,"2,200,368","1,205.57","1,825",Apr-25,PARBURY AVENUE,Resale,Strata,112,"19,646",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
JADESCAPE,"1,120,000",527.44,"2,123",Apr-25,SHUNFU ROAD,Resale,Strata,49,"22,857",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
AMBER RESIDENCES,"3,900,000","1,797.59","2,170",Apr-25,AMBER ROAD,Resale,Strata,167,"23,353",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
LENTOR MANSION,"2,642,000","1,227.1","2,153",Apr-25,LENTOR GARDENS,New Sale,Strata,114,"23,175",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
PARC ESTA,"943,000",419.8,"2,246",Apr-25,SIMS AVENUE,Resale,Strata,39,"24,179",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
TEMBUSU GRAND,"4,172,000","1,711.48","2,438",Apr-25,JALAN TEMBUSU,New Sale,Strata,159,"26,239",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
SEAHILL,"1,200,000",710.42,"1,689",Apr-25,WEST COAST CRESCENT,Resale,Strata,66,"18,182",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,26 to 30
HILLION RESIDENCES,"1,300,000",710.42,"1,830",Apr-25,JELEBU ROAD,Resale,Strata,66,"19,697",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,06 to 10
WATERFORD RESIDENCE,"3,700,000","2,185.09","1,693",Apr-25,KIM YAM ROAD,Resale,Strata,203,"18,227",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
TERRASSE,"2,488,000","1,367.03","1,820",Apr-25,TERRASSE LANE,Resale,Strata,127,"19,591",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"1,730,000","1,453.14","1,191",Apr-25,SIMEI RISE,Resale,Strata,135,"12,815",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
SEASONS PARK,"1,330,000","1,065.64","1,248",Apr-25,YIO CHU KANG ROAD,Resale,Strata,99,"13,434",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,01 to 05
THE CASCADIA,"2,880,000","1,237.86","2,327",Apr-25,BUKIT TIMAH ROAD,Resale,Strata,115,"25,043",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
BELMOND GREEN,"3,450,000","1,280.92","2,693",Apr-25,BALMORAL ROAD,Resale,Strata,119,"28,992",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
EIGHT RIVERSUITES,"1,862,000",979.52,"1,901",Apr-25,WHAMPOA EAST,Resale,Strata,91,"20,462",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
DAKOTA RESIDENCES,"3,700,000","1,829.88","2,022",Apr-25,DAKOTA CRESCENT,Resale,Strata,170,"21,765",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,06 to 10
EASTPOINT GREEN,"1,380,000","1,173.28","1,176",Apr-25,SIMEI STREET 3,Resale,Strata,109,"12,661",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
KOPAR AT NEWTON,"2,800,000","1,054.87","2,654",Apr-25,MAKEWAY AVENUE,Resale,Strata,98,"28,571",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,06 to 10
SELETAR SPRINGS CONDOMINIUM,"2,100,888","1,980.58","1,061",Apr-25,GERALD DRIVE,Resale,Strata,184,"11,418",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,928,000","1,119.46","1,722",Apr-25,KEPPEL BAY VIEW,Resale,Strata,104,"18,538",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
MABELLE,"2,850,000","1,980.58","1,439",Apr-25,LORONG M TELOK KURAU,Resale,Strata,184,"15,489",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
MELVILLE PARK,"980,000",936.47,"1,046",Apr-25,SIMEI STREET 1,Resale,Strata,87,"11,264",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
THE TAPESTRY,"1,945,000","1,130.22","1,721",Apr-25,TAMPINES STREET 86,Resale,Strata,105,"18,524",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
RIVER PLACE,"1,950,000","1,076.4","1,812",Apr-25,HAVELOCK ROAD,Resale,Strata,100,"19,500",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
PARC ROSEWOOD,"840,000",602.78,"1,394",Apr-25,ROSEWOOD DRIVE,Resale,Strata,56,"15,000",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
SEASTRAND,"765,000",592.02,"1,292",Apr-25,PASIR RIS LINK,Resale,Strata,55,"13,909",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
THE CAPE,"1,238,000",613.55,"2,018",Apr-25,AMBER ROAD,Resale,Strata,57,"21,719",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE ROCHESTER RESIDENCES,"3,170,000","1,948.28","1,627",Apr-25,ROCHESTER DRIVE,Resale,Strata,181,"17,514",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,21 to 25
TREVOSE PARK,"3,328,333","1,679.18","1,982",Apr-25,TREVOSE CRESCENT,Resale,Strata,156,"21,335",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATERTOWN,"965,000",602.78,"1,601",Apr-25,PUNGGOL CENTRAL,Resale,Strata,56,"17,232",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
TEMBELING COURT,"1,950,000","1,323.97","1,473",Apr-25,TEMBELING ROAD,Resale,Strata,123,"15,854",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE JOVELL,"722,000",452.09,"1,597",Apr-25,FLORA DRIVE,Resale,Strata,42,"17,190",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10
COSTA DEL SOL,"2,380,000","1,227.1","1,940",Apr-25,BAYSHORE ROAD,Resale,Strata,114,"20,877",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,21 to 25
MEIER SUITES,"3,800,000","1,797.59","2,114",Apr-25,MARGATE ROAD,Resale,Strata,167,"22,754",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
8@WOODLEIGH,"1,820,000",958,"1,900",Apr-25,WOODLEIGH CLOSE,Resale,Strata,89,"20,449",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,11 to 15
YISHUN EMERALD,"1,440,000","1,399.32","1,029",Apr-25,CANBERRA DRIVE,Resale,Strata,130,"11,077",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
URBAN VISTA,"1,300,000",796.54,"1,632",Apr-25,TANAH MERAH KECHIL LINK,Resale,Strata,74,"17,568",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
LA FIESTA,"808,000",452.09,"1,787",Apr-25,SENGKANG SQUARE,Resale,Strata,42,"19,238",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
PARC CLEMATIS,"1,490,000",721.19,"2,066",Apr-25,JALAN LEMPENG,Resale,Strata,67,"22,239",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PEBBLE BAY,"4,000,000","2,325.02","1,720",Apr-25,TANJONG RHU ROAD,Resale,Strata,216,"18,519",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
HIGHLINE RESIDENCES,"1,690,000",699.66,"2,415",Apr-25,KIM TIAN ROAD,Resale,Strata,65,"26,000",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
HEDGES PARK CONDOMINIUM,"990,000",764.24,"1,295",Apr-25,FLORA DRIVE,Resale,Strata,71,"13,944",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
BUKIT 828,"1,168,888",635.08,"1,841",Apr-25,UPPER BUKIT TIMAH ROAD,Resale,Strata,59,"19,812",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
WATERTOWN,"1,440,000",807.3,"1,784",Apr-25,PUNGGOL CENTRAL,Resale,Strata,75,"19,200",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,250,000",667.37,"1,873",Apr-25,HOUGANG AVENUE 2,Sub Sale,Strata,62,"20,161",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
EIGHT RIVERSUITES,"848,000",441.32,"1,921",Apr-25,WHAMPOA EAST,Resale,Strata,41,"20,683",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
ONE SHENTON,"2,918,000","1,582.31","1,844",Apr-25,SHENTON WAY,Resale,Strata,147,"19,850",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
STURDEE RESIDENCES,"1,400,000",656.6,"2,132",Apr-25,BEATTY ROAD,Resale,Strata,61,"22,951",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,16 to 20
ELTA,"2,853,000","1,022.58","2,790",Apr-25,CLEMENTI AVENUE 1,New Sale,Strata,95,"30,032",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,31 to 35
BEAUTY WORLD CENTRE,"2,100,000","1,872.94","1,121",Apr-25,UPPER BUKIT TIMAH ROAD,Resale,Strata,174,"12,069",-,Apartment,1,99 yrs lease commencing from 1979,21,Rest of Central Region,06 to 10
THE PANORAMA,"2,420,000","1,162.51","2,082",Apr-25,ANG MO KIO AVENUE 2,Resale,Strata,108,"22,407",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
SPOTTISWOODE 18,"903,888",387.5,"2,333",Apr-25,SPOTTISWOODE PARK ROAD,Resale,Strata,36,"25,108",-,Apartment,1,Freehold,02,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"1,238,000",624.31,"1,983",Apr-25,SIMS DRIVE,Resale,Strata,58,"21,345",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
COCO PALMS,"1,970,000","1,259.39","1,564",Apr-25,PASIR RIS GROVE,Resale,Strata,117,"16,838",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
BLUE HORIZON,"1,750,000","1,162.51","1,505",Apr-25,WEST COAST CRESCENT,Resale,Strata,108,"16,204",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"1,139,800",667.37,"1,708",Apr-25,FERNVALE ROAD,Resale,Strata,62,"18,384",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
THE TRILINQ,"2,280,000","1,356.26","1,681",Apr-25,JALAN LEMPENG,Resale,Strata,126,"18,095",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,06 to 10
UNION SQUARE RESIDENCES,"3,596,000","1,065.64","3,375",Apr-25,HAVELOCK ROAD,New Sale,Strata,99,"36,323",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,31 to 35
RAFFLESIA CONDOMINIUM,"1,860,000","1,216.33","1,529",Apr-25,BISHAN STREET 21,Resale,Strata,113,"16,460",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"2,100,000",850.36,"2,470",Apr-25,BIDADARI PARK DRIVE,Sub Sale,Strata,79,"26,582",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
SELETARIS,"1,480,000","1,140.98","1,297",Apr-25,SEMBAWANG ROAD,Resale,Strata,106,"13,962",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
RIVER ISLES,"1,700,000","1,173.28","1,449",Apr-25,EDGEDALE PLAINS,Resale,Strata,109,"15,596",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
CARABELLE,"2,350,000","1,291.68","1,819",Apr-25,WEST COAST WAY,Resale,Strata,120,"19,583",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
NORMANTON PARK,"991,500",527.44,"1,880",Apr-25,NORMANTON PARK,Sub Sale,Strata,49,"20,235",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
PARK COLONIAL,"3,220,000","1,367.03","2,355",Apr-25,WOODLEIGH LANE,Resale,Strata,127,"25,354",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
BARTLEY VUE,"1,600,000",731.95,"2,186",Apr-25,JALAN BUNGA RAMPAI,Sub Sale,Strata,68,"23,529",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,11 to 15
PARK PLACE RESIDENCES AT PLQ,"2,400,000","1,076.4","2,230",Apr-25,PAYA LEBAR ROAD,Resale,Strata,100,"24,000",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,16 to 20
ROSEWOOD SUITES,"870,000",925.7,940,Apr-25,ROSEWOOD DRIVE,Resale,Strata,86,"10,116",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,"8,600,000","2,830.93","3,038",Apr-25,CAIRNHILL ROAD,Resale,Strata,263,"32,700",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
TRESALVEO,"2,010,008","1,001.05","2,008",Apr-25,MARYMOUNT TERRACE,Resale,Strata,93,"21,613",-,Condominium,1,Freehold,20,Rest of Central Region,11 to 15
THE CONTINUUM,"3,445,000","1,227.1","2,807",Apr-25,THIAM SIEW AVENUE,New Sale,Strata,114,"30,219",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
CLAVON,"1,580,000",764.24,"2,067",Apr-25,CLEMENTI AVENUE 1,Sub Sale,Strata,71,"22,254",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
THE LAKEGARDEN RESIDENCES,"2,718,000","1,334.74","2,036",Apr-25,YUAN CHING ROAD,New Sale,Strata,124,"21,919",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
THE LAKEGARDEN RESIDENCES,"1,605,000",678.13,"2,367",Apr-25,YUAN CHING ROAD,New Sale,Strata,63,"25,476",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
CASA CAMBIO,"1,300,000",979.52,"1,327",Apr-25,LIM TUA TOW ROAD,Resale,Strata,91,"14,286",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
STURDEE RESIDENCES,"1,705,000",828.83,"2,057",Apr-25,BEATTY ROAD,Resale,Strata,77,"22,143",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"933,888",592.02,"1,577",Apr-25,MEYAPPA CHETTIAR ROAD,Resale,Strata,55,"16,980",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
SOPHIA HILLS,"1,610,000",688.9,"2,337",Apr-25,MOUNT SOPHIA,Resale,Strata,64,"25,156",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
BEAUTY WORLD CENTRE,"2,280,000","1,872.94","1,217",Apr-25,UPPER BUKIT TIMAH ROAD,Resale,Strata,174,"13,103",-,Apartment,1,99 yrs lease commencing from 1979,21,Rest of Central Region,11 to 15
JADESCAPE,"1,125,000",527.44,"2,133",Apr-25,SHUNFU ROAD,Resale,Strata,49,"22,959",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
THE GLADES,"845,000",473.62,"1,784",Apr-25,BEDOK RISE,Resale,Strata,44,"19,205",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
PALM GROVE CONDOMINIUM,"2,100,000","1,399.32","1,501",Apr-25,PALM GROVE AVENUE,Resale,Strata,130,"16,154",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
J GATEWAY,"1,900,000",947.23,"2,006",Apr-25,GATEWAY DRIVE,Resale,Strata,88,"21,591",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,06 to 10
WATERMARK ROBERTSON QUAY,"3,050,000","1,323.97","2,304",Apr-25,RODYK STREET,Resale,Strata,123,"24,797",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
