Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Nearest MRT Stations,Nearby Hawker Centers,Shopping Malls Within Radius of 1km
THE GAZANIA,"2,358,000","1,054.87","2,235",Jul-22,HOW SUN DRIVE,New Sale,Strata,98,"24,061",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.34523800771608,103.878557201884,9 HOW SUN DRIVE THE GAZANIA SINGAPORE 538533,BARTLEY MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,Woodleigh Village Hawker Centre,NEX; Upper Serangoon Shopping Centre
PARC CENTROS,"985,000",764.24,"1,289",Jul-22,PUNGGOL CENTRAL,Resale,Strata,71,"13,873",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05,1.40385657383523,103.903897775107,84 PUNGGOL CENTRAL PARC CENTROS SINGAPORE 828719,PUNGGOL MRT STATION; PUNGGOL LRT STATION; DAMAI LRT STATION; COVE LRT STATION; SAM KEE LRT STATION; SOO TECK LRT STATION; SUMANG LRT STATION; MERIDIAN LRT STATION; NIBONG LRT STATION; OASIS LRT STATION,One Punggol Hawker Centre,Waterway Point
RIVERFRONT RESIDENCES,"1,030,000",721.19,"1,428",Jul-22,HOUGANG AVENUE 7,Sub Sale,Strata,67,"15,373",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,HOUGANG MRT STATION,,Hougang Mall
SUMMER SCENT,"1,170,000",958,"1,221",Jul-22,KANG CHOO BIN ROAD,Resale,Strata,89,"13,146",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05,1.36582015580987,103.88224703827,11 KANG CHOO BIN ROAD SUMMER SCENT SINGAPORE 548315,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),Heartland Mall
REGENTVILLE,"985,000","1,151.75",855,Jul-22,HOUGANG STREET 92,Resale,Strata,107,"9,206",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05,1.37459250181609,103.877986399913,6 HOUGANG STREET 92 REGENT VILLE SINGAPORE 538685,,Ci Yuan Hawker Centre,
RIVERSAILS,"1,100,000",947.23,"1,161",Jul-22,UPPER SERANGOON CRESCENT,Resale,Strata,88,"12,500",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.37803339185646,103.902481480732,4 UPPER SERANGOON CRESCENT RIVERSAILS SINGAPORE 534034,KANGKAR LRT STATION; RANGGUNG LRT STATION,,Rivervale Plaza
RESIDENCES BOTANIQUE,"780,000",570.49,"1,367",Jul-22,YIO CHU KANG ROAD,Resale,Strata,53,"14,717",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.35718262700774,103.876035829496,30 YIO CHU KANG ROAD RESIDENCES BOTANIQUE SINGAPORE 545550,SERANGOON MRT STATION; SERANGOON MRT STATION,,NEX; Upper Serangoon Shopping Centre
BARTLEY VUE,"1,489,000",731.95,"2,034",Jul-22,JALAN BUNGA RAMPAI,New Sale,Strata,68,"21,897",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,11 to 15,1.34036185896759,103.883846444139,6 JALAN BUNGA RAMPAI BARTLEY VUE (U/C) SINGAPORE 538310,BARTLEY MRT STATION; TAI SENG MRT STATION,,
THE FLORENCE RESIDENCES,"1,044,000",602.78,"1,732",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,56,"18,643",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
SPACE @ KOVAN,"800,000",548.96,"1,457",Jul-22,YIO CHU KANG ROAD,Resale,Strata,51,"15,686",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.35466521890966,103.876883622562,9 YIO CHU KANG ROAD SPACE @ KOVAN SINGAPORE 545523,SERANGOON MRT STATION; SERANGOON MRT STATION,,NEX; Upper Serangoon Shopping Centre
EVERGREEN PARK,"930,000","1,076.4",864,Jul-22,HOUGANG AVENUE 7,Resale,Strata,100,"9,300",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,06 to 10,1.36953376586593,103.899580575626,37 HOUGANG AVENUE 7 EVERGREEN PARK SINGAPORE 538803,HOUGANG MRT STATION,,Hougang Mall; Hougang Rivercourt
LA FIESTA,"1,300,000","1,001.05","1,299",Jul-22,SENGKANG SQUARE,Resale,Strata,93,"13,978",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05,1.38957895514128,103.895480900558,66 SENGKANG SQUARE LA FIESTA SINGAPORE 544703,SENGKANG LRT STATION; SENGKANG MRT STATION; RANGGUNG LRT STATION; RENJONG LRT STATION; CHENG LIM LRT STATION; COMPASSVALE LRT STATION; BUANGKOK MRT STATION; KANGKAR LRT STATION,Buangkok Hawker Centre,Compass One; Rivervale Plaza
JEWEL @ BUANGKOK,"1,228,000",871.88,"1,408",Jul-22,COMPASSVALE BOW,Resale,Strata,81,"15,160",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05,1.38050775421389,103.89205359585,89 COMPASSVALE BOW JEWEL @ BUANGKOK SINGAPORE 544687,BUANGKOK MRT STATION; RANGGUNG LRT STATION; RENJONG LRT STATION,Buangkok Hawker Centre,Hougang Mall; Hougang Green Shopping Mall
PARC VERA,"988,000",871.88,"1,133",Jul-22,HOUGANG STREET 32,Resale,Strata,81,"12,198",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15,1.36421756850565,103.895052405803,10 HOUGANG STREET 32 PARC VERA SINGAPORE 534037,HOUGANG MRT STATION,,Hougang Mall; Hougang Rivercourt
THE FLORENCE RESIDENCES,"1,309,000",753.48,"1,737",Jul-22,HOUGANG AVENUE 2,Sub Sale,Strata,70,"18,700",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
THE TEMBUSU,"1,493,888","1,001.05","1,492",Jul-22,TAMPINES ROAD,Resale,Strata,93,"16,063",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.36187269113877,103.889556688521,107A TAMPINES ROAD THE TEMBUSU SINGAPORE 534009,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Hougang 1; Hougang Rivercourt
RIVERFRONT RESIDENCES,"2,200,000","1,485.43","1,481",Jul-22,HOUGANG AVENUE 7,Sub Sale,Strata,138,"15,942",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,HOUGANG MRT STATION,,Hougang Mall
KINGSFORD WATERBAY,"875,000",688.9,"1,270",Jul-22,UPPER SERANGOON VIEW,Resale,Strata,64,"13,672",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878,KANGKAR LRT STATION,,
SUITES @ PAYA LEBAR,"900,000",635.08,"1,417",Jul-22,UPPER PAYA LEBAR ROAD,Resale,Strata,59,"15,254",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.35039657607709,103.880230544693,420 UPPER PAYA LEBAR ROAD SUITES @ PAYA LEBAR SINGAPORE 534049,SERANGOON MRT STATION; SERANGOON MRT STATION; BARTLEY MRT STATION,,NEX; Upper Serangoon Shopping Centre
THE QUARTZ,"1,438,000","1,130.22","1,272",Jul-22,COMPASSVALE BOW,Resale,Strata,105,"13,695",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20,1.38081895046321,103.893210228781,71 COMPASSVALE BOW THE QUARTZ SINGAPORE 544994,BUANGKOK MRT STATION; RANGGUNG LRT STATION; RENJONG LRT STATION,Buangkok Hawker Centre,Hougang Mall; Hougang Green Shopping Mall
THE GAZANIA,"2,116,000",914.94,"2,313",Jul-22,HOW SUN DRIVE,New Sale,Strata,85,"24,894",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.34523800771608,103.878557201884,9 HOW SUN DRIVE THE GAZANIA SINGAPORE 538533,BARTLEY MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,Woodleigh Village Hawker Centre,NEX; Upper Serangoon Shopping Centre
A TREASURE TROVE,"1,400,000","1,044.11","1,341",Jul-22,PUNGGOL WALK,Resale,Strata,97,"14,433",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.40521350728059,103.899476595974,66 PUNGGOL WALK A TREASURE TROVE SINGAPORE 828783,SOO TECK LRT STATION; PUNGGOL MRT STATION; PUNGGOL LRT STATION; SUMANG LRT STATION; NIBONG LRT STATION; SAM KEE LRT STATION; COVE LRT STATION,One Punggol Hawker Centre,Waterway Point
WATERTOWN,"888,000",570.49,"1,557",Jul-22,PUNGGOL CENTRAL,Resale,Strata,53,"16,755",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,PUNGGOL LRT STATION; PUNGGOL MRT STATION; SUMANG LRT STATION; SOO TECK LRT STATION; SAM KEE LRT STATION; NIBONG LRT STATION; DAMAI LRT STATION; COVE LRT STATION; TECK LEE LRT STATION,One Punggol Hawker Centre,Waterway Point
BARTLEY VUE,"1,482,000",731.95,"2,025",Jul-22,JALAN BUNGA RAMPAI,New Sale,Strata,68,"21,794",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,11 to 15,1.34036185896759,103.883846444139,6 JALAN BUNGA RAMPAI BARTLEY VUE (U/C) SINGAPORE 538310,BARTLEY MRT STATION; TAI SENG MRT STATION,,
TRILIVE,"915,000",570.49,"1,604",Jul-22,TAMPINES ROAD,Resale,Strata,53,"17,264",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.36227688995884,103.89132907421,115 TAMPINES ROAD TRILIVE SINGAPORE 533901,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Hougang 1; Hougang Rivercourt
THE CHUAN,"2,580,000","1,367.03","1,887",Jul-22,LORONG CHUAN,Resale,Strata,127,"20,315",-,Condominium,1,999 yrs lease commencing from 1877,19,Outside Central Region,11 to 15,1.34988776144934,103.860451783204,31 LORONG CHUAN THE CHUAN SINGAPORE 556820,LORONG CHUAN MRT STATION,,
RIVERSAILS,"1,170,000",914.94,"1,279",Jul-22,UPPER SERANGOON CRESCENT,Resale,Strata,85,"13,765",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10,1.37803339185646,103.902481480732,4 UPPER SERANGOON CRESCENT RIVERSAILS SINGAPORE 534034,KANGKAR LRT STATION; RANGGUNG LRT STATION,,Rivervale Plaza
THE LUXURIE,"1,160,000",775.01,"1,497",Jul-22,COMPASSVALE ROAD,Resale,Strata,72,"16,111",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.38926443943236,103.896575260269,29 COMPASSVALE ROAD THE LUXURIE SINGAPORE 544758,SENGKANG LRT STATION; SENGKANG MRT STATION; RANGGUNG LRT STATION; COMPASSVALE LRT STATION; RENJONG LRT STATION; BUANGKOK MRT STATION; CHENG LIM LRT STATION; KANGKAR LRT STATION; BAKAU LRT STATION,Buangkok Hawker Centre,Compass One; Rivervale Mall; Rivervale Plaza
PARKWOOD RESIDENCES,"1,580,593","1,044.11","1,514",Jul-22,YIO CHU KANG ROAD,New Sale,Strata,97,"16,295",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36652661429401,103.875828348014,208 YIO CHU KANG ROAD PARKWOOD RESIDENCES SINGAPORE 545653,,,
BARTLEY VUE,"1,475,000",731.95,"2,015",Jul-22,JALAN BUNGA RAMPAI,New Sale,Strata,68,"21,691",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,11 to 15,1.34036185896759,103.883846444139,6 JALAN BUNGA RAMPAI BARTLEY VUE (U/C) SINGAPORE 538310,BARTLEY MRT STATION; TAI SENG MRT STATION,,
THE FLORENCE RESIDENCES,"1,218,000",635.08,"1,918",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,59,"20,644",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
THE FLORENCE RESIDENCES,"1,111,000",527.44,"2,106",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,49,"22,673",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
WATERTOWN,"1,800,000","1,194.8","1,507",Jul-22,PUNGGOL CENTRAL,Resale,Strata,111,"16,216",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,PUNGGOL LRT STATION; PUNGGOL MRT STATION; SUMANG LRT STATION; SOO TECK LRT STATION; SAM KEE LRT STATION; NIBONG LRT STATION; DAMAI LRT STATION; COVE LRT STATION; TECK LEE LRT STATION,One Punggol Hawker Centre,Waterway Point
PARC CENTROS,"1,390,000",990.29,"1,404",Jul-22,PUNGGOL CENTRAL,Resale,Strata,92,"15,109",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15,1.40385657383523,103.903897775107,84 PUNGGOL CENTRAL PARC CENTROS SINGAPORE 828719,PUNGGOL MRT STATION; PUNGGOL LRT STATION; DAMAI LRT STATION; COVE LRT STATION; SAM KEE LRT STATION; SOO TECK LRT STATION; SUMANG LRT STATION; MERIDIAN LRT STATION; NIBONG LRT STATION; OASIS LRT STATION,One Punggol Hawker Centre,Waterway Point
A TREASURE TROVE,"1,368,000","1,528.49",895,Jul-22,PUNGGOL WALK,Resale,Strata,142,"9,634",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20,1.40521350728059,103.899476595974,66 PUNGGOL WALK A TREASURE TROVE SINGAPORE 828783,SOO TECK LRT STATION; PUNGGOL MRT STATION; PUNGGOL LRT STATION; SUMANG LRT STATION; NIBONG LRT STATION; SAM KEE LRT STATION; COVE LRT STATION,One Punggol Hawker Centre,Waterway Point
SUNGLADE,"1,470,000","1,151.75","1,276",Jul-22,SERANGOON AVENUE 2,Resale,Strata,107,"13,738",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10,1.34838632860248,103.870873748726,7 SERANGOON AVENUE 2 SUNGLADE SINGAPORE 556133,SERANGOON MRT STATION; SERANGOON MRT STATION; LORONG CHUAN MRT STATION,Woodleigh Village Hawker Centre,NEX
FOREST WOODS,"1,680,000",925.7,"1,815",Jul-22,LORONG LEW LIAN,Resale,Strata,86,"19,535",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10,1.35166212277348,103.876667125341,15 LORONG LEW LIAN FOREST WOODS SINGAPORE 533853,SERANGOON MRT STATION; SERANGOON MRT STATION,,NEX; Upper Serangoon Shopping Centre
KENSINGTON SQUARE,"670,000",430.56,"1,556",Jul-22,JALAN LOKAM,Resale,Strata,40,"16,750",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.34560719747232,103.882695128109,2 JALAN LOKAM KENSINGTON SQUARE SINGAPORE 537846,BARTLEY MRT STATION,,Upper Serangoon Shopping Centre
BOTANIQUE AT BARTLEY,"1,092,000",656.6,"1,663",Jul-22,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"17,902",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15,1.34286199004577,103.88260647489,223 UPPER PAYA LEBAR ROAD BOTANIQUE AT BARTLEY SINGAPORE 533874,BARTLEY MRT STATION,,
BARTLEY RESIDENCES,"2,822,000","2,045.16","1,380",Jul-22,LORONG HOW SUN,Resale,Strata,190,"14,853",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,BARTLEY MRT STATION,,
SUITES @ PAYA LEBAR,"885,000",613.55,"1,442",Jul-22,UPPER PAYA LEBAR ROAD,Resale,Strata,57,"15,526",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.35039657607709,103.880230544693,420 UPPER PAYA LEBAR ROAD SUITES @ PAYA LEBAR SINGAPORE 534049,SERANGOON MRT STATION; SERANGOON MRT STATION; BARTLEY MRT STATION,,NEX; Upper Serangoon Shopping Centre
COMPASS HEIGHTS,"745,000",753.48,989,Jul-22,SENGKANG SQUARE,Resale,Strata,70,"10,643",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05,1.39135111898229,103.895997534531,9 SENGKANG SQUARE COMPASS HEIGHTS SINGAPORE 545075,SENGKANG LRT STATION; SENGKANG MRT STATION; CHENG LIM LRT STATION; COMPASSVALE LRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; FARMWAY LRT STATION; BUANGKOK MRT STATION,Buangkok Hawker Centre,Compass One; Rivervale Mall; Rivervale Plaza
RIVERVALE CREST,"990,000","1,205.57",821,Jul-22,RIVERVALE CRESCENT,Resale,Strata,112,"8,839",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10,1.39175181491889,103.904254875951,9 RIVERVALE CRESCENT RIVERVALE CREST SINGAPORE 545086,RUMBIA LRT STATION; BAKAU LRT STATION; COMPASSVALE LRT STATION; MERIDIAN LRT STATION; COVE LRT STATION; KANGKAR LRT STATION; CORAL EDGE LRT STATION; SENGKANG MRT STATION; SENGKANG LRT STATION,,Rivervale Mall; Rivervale Plaza
THE GAZANIA,"2,377,000","1,054.87","2,253",Jul-22,HOW SUN DRIVE,New Sale,Strata,98,"24,255",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.34523800771608,103.878557201884,9 HOW SUN DRIVE THE GAZANIA SINGAPORE 538533,BARTLEY MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,Woodleigh Village Hawker Centre,NEX; Upper Serangoon Shopping Centre
FLO RESIDENCE,"1,300,000","1,011.82","1,285",Jul-22,PUNGGOL FIELD WALK,Resale,Strata,94,"13,830",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.39256213043102,103.91336149334,7 PUNGGOL FIELD WALK FLO RESIDENCE SINGAPORE 828742,CORAL EDGE LRT STATION; RIVIERA LRT STATION; MERIDIAN LRT STATION; RUMBIA LRT STATION; KADALOOR LRT STATION,,Punggol Plaza; Rivervale Mall
RIVERFRONT RESIDENCES,"2,100,000","1,410.08","1,489",Jul-22,HOUGANG AVENUE 7,Sub Sale,Strata,131,"16,031",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,HOUGANG MRT STATION,,Hougang Mall
THE GARDEN RESIDENCES,"956,000",516.67,"1,850",Jul-22,SERANGOON NORTH VIEW,Resale,Strata,48,"19,917",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15,1.36620695987025,103.870405307735,1 SERANGOON NORTH VIEW THE GARDEN RESIDENCES SINGAPORE 554343,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
BARTLEY VUE,"1,884,000","1,044.11","1,804",Jul-22,JALAN BUNGA RAMPAI,New Sale,Strata,97,"19,423",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,06 to 10,1.34036185896759,103.883846444139,6 JALAN BUNGA RAMPAI BARTLEY VUE (U/C) SINGAPORE 538310,BARTLEY MRT STATION; TAI SENG MRT STATION,,
THE LUXURIE,"1,070,000","1,001.05","1,069",Jul-22,COMPASSVALE ROAD,Resale,Strata,93,"11,505",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.38926443943236,103.896575260269,29 COMPASSVALE ROAD THE LUXURIE SINGAPORE 544758,SENGKANG LRT STATION; SENGKANG MRT STATION; RANGGUNG LRT STATION; COMPASSVALE LRT STATION; RENJONG LRT STATION; BUANGKOK MRT STATION; CHENG LIM LRT STATION; KANGKAR LRT STATION; BAKAU LRT STATION,Buangkok Hawker Centre,Compass One; Rivervale Mall; Rivervale Plaza
KINGSFORD WATERBAY,"850,000",635.08,"1,338",Jul-22,UPPER SERANGOON VIEW,Resale,Strata,59,"14,407",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878,KANGKAR LRT STATION,,
BOTANIQUE AT BARTLEY,"1,170,000",731.95,"1,598",Jul-22,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"17,206",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05,1.34286199004577,103.88260647489,223 UPPER PAYA LEBAR ROAD BOTANIQUE AT BARTLEY SINGAPORE 533874,BARTLEY MRT STATION,,
MIDTOWN RESIDENCES,"1,010,000",688.9,"1,466",Jul-22,UPPER SERANGOON ROAD,Resale,Strata,64,"15,781",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10,1.37073588285709,103.895120805047,1189 UPPER SERANGOON ROAD MIDTOWN RESIDENCES SINGAPORE 534785,HOUGANG MRT STATION,,Hougang Mall; Hougang Rivercourt
THE FLORENCE RESIDENCES,"1,288,000",721.19,"1,786",Jul-22,HOUGANG AVENUE 2,Sub Sale,Strata,67,"19,224",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
THE GAZANIA,"1,491,000",699.66,"2,131",Jul-22,HOW SUN DRIVE,New Sale,Strata,65,"22,938",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.34523800771608,103.878557201884,9 HOW SUN DRIVE THE GAZANIA SINGAPORE 538533,BARTLEY MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,Woodleigh Village Hawker Centre,NEX; Upper Serangoon Shopping Centre
THE FLORENCE RESIDENCES,"1,044,000",602.78,"1,732",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,56,"18,643",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
THE GAZANIA,"2,066,000",990.29,"2,086",Jul-22,HOW SUN DRIVE,New Sale,Strata,92,"22,457",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.34523800771608,103.878557201884,9 HOW SUN DRIVE THE GAZANIA SINGAPORE 538533,BARTLEY MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,Woodleigh Village Hawker Centre,NEX; Upper Serangoon Shopping Centre
AFFINITY AT SERANGOON,"2,477,638","1,582.31","1,566",Jul-22,SERANGOON NORTH AVENUE 1,New Sale,Strata,147,"16,855",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
THE LILIUM,"1,598,300",710.42,"2,250",Jul-22,HOW SUN ROAD,New Sale,Strata,66,"24,217",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.34579628007765,103.880801954328,31 HOW SUN ROAD THE LILIUM SINGAPORE 538500,BARTLEY MRT STATION; SERANGOON MRT STATION,,Upper Serangoon Shopping Centre
BOTANIQUE AT BARTLEY,"1,050,000",656.6,"1,599",Jul-22,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"17,213",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05,1.34286199004577,103.88260647489,223 UPPER PAYA LEBAR ROAD BOTANIQUE AT BARTLEY SINGAPORE 533874,BARTLEY MRT STATION,,
RIVERFRONT RESIDENCES,"725,000",462.85,"1,566",Jul-22,HOUGANG AVENUE 7,Sub Sale,Strata,43,"16,860",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,HOUGANG MRT STATION,,Hougang Mall
WATERTOWN,"810,000",527.44,"1,536",Jul-22,PUNGGOL CENTRAL,Resale,Strata,49,"16,531",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,PUNGGOL LRT STATION; PUNGGOL MRT STATION; SUMANG LRT STATION; SOO TECK LRT STATION; SAM KEE LRT STATION; NIBONG LRT STATION; DAMAI LRT STATION; COVE LRT STATION; TECK LEE LRT STATION,One Punggol Hawker Centre,Waterway Point
THE GAZANIA,"2,131,000",958,"2,224",Jul-22,HOW SUN DRIVE,New Sale,Strata,89,"23,944",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.34523800771608,103.878557201884,9 HOW SUN DRIVE THE GAZANIA SINGAPORE 538533,BARTLEY MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,Woodleigh Village Hawker Centre,NEX; Upper Serangoon Shopping Centre
THE FLORENCE RESIDENCES,"1,670,000","1,011.82","1,650",Jul-22,HOUGANG AVENUE 2,Sub Sale,Strata,94,"17,766",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
