Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CITY GATE,"1,550,000",710.42,"2,182",Sep-25,BEACH ROAD,Resale,Strata,66,"23,485",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
MODENA,"2,930,000","2,777.11","1,055",Sep-25,SIMEI STREET 4,Resale,Strata,258,"11,357",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,11 to 15
LA BRISA,"1,382,000",958,"1,443",Sep-25,LORONG 28 GEYLANG,Resale,Strata,89,"15,528",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE QUARTZ,"1,835,000","1,194.8","1,536",Sep-25,COMPASSVALE BOW,Resale,Strata,111,"16,532",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
NORTHVALE,"1,288,000","1,302.44",989,Sep-25,CHOA CHU KANG LOOP,Resale,Strata,121,"10,645",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
WATERFRONT ISLE,"1,480,000",914.94,"1,618",Sep-25,BEDOK RESERVOIR ROAD,Resale,Strata,85,"17,412",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
SKYSUITES@ANSON,"1,480,000",667.37,"2,218",Sep-25,ENGGOR STREET,Resale,Strata,62,"23,871",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,26 to 30
THE WOODLEIGH RESIDENCES,"1,450,000",667.37,"2,173",Sep-25,BIDADARI PARK DRIVE,Sub Sale,Strata,62,"23,387",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
ASPEN HEIGHTS,"3,680,000","1,582.31","2,326",Sep-25,RIVER VALLEY ROAD,Resale,Strata,147,"25,034",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
LAKEVILLE,"2,588,000","1,280.92","2,020",Sep-25,JURONG LAKE LINK,Resale,Strata,119,"21,748",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
NORTH PARK RESIDENCES,"1,330,000",731.95,"1,817",Sep-25,YISHUN CENTRAL 1,Resale,Strata,68,"19,559",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
LAKE GRANDE,"1,550,000",775.01,"2,000",Sep-25,JURONG LAKE LINK,Resale,Strata,72,"21,528",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
PARC RIVIERA,"1,026,000",602.78,"1,702",Sep-25,WEST COAST VALE,Resale,Strata,56,"18,321",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,16 to 20
111 EMERALD HILL,"5,000,000","2,120.51","2,358",Sep-25,EMERALD HILL ROAD,Resale,Strata,197,"25,381",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE MINTON,"2,300,000","1,334.74","1,723",Sep-25,HOUGANG STREET 11,Resale,Strata,124,"18,548",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
HORIZON TOWERS,"3,300,000","2,303.5","1,433",Sep-25,LEONIE HILL ROAD,Resale,Strata,214,"15,421",-,Condominium,1,99 yrs lease commencing from 1979,09,Core Central Region,16 to 20
TANGLIN VIEW,"2,100,000","1,151.75","1,823",Sep-25,PRINCE CHARLES CRESCENT,Resale,Strata,107,"19,626",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,01 to 05
CLAREMONT,"4,050,000","2,023.63","2,001",Sep-25,KILLINEY ROAD,Resale,Strata,188,"21,543",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
JUPITER 18,"1,100,000",624.31,"1,762",Sep-25,LORONG 102 CHANGI,Resale,Strata,58,"18,966",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PARVIS,"4,450,000","1,700.71","2,617",Sep-25,HOLLAND HILL,Resale,Strata,158,"28,165",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
COSMO,"1,300,000",710.42,"1,830",Sep-25,GUILLEMARD CRESCENT,Resale,Strata,66,"19,697",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
GLENDALE PARK,"2,080,000","1,216.33","1,710",Sep-25,HILLVIEW AVENUE,Resale,Strata,113,"18,407",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
HILLOCK GREEN,"2,558,000","1,065.64","2,400",Sep-25,LENTOR CENTRAL,New Sale,Strata,99,"25,838",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
THE ANTARES,"1,450,000",710.42,"2,041",Sep-25,MATTAR ROAD,Resale,Strata,66,"21,970",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
ALEX RESIDENCES,"1,480,000",656.6,"2,254",Sep-25,ALEXANDRA VIEW,Resale,Strata,61,"24,262",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
ONE JERVOIS,"2,300,000",990.29,"2,323",Sep-25,JERVOIS CLOSE,Resale,Strata,92,"25,000",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
SHERWOOD TOWER,"1,740,000","1,517.72","1,146",Sep-25,JALAN ANAK BUKIT,Resale,Strata,141,"12,340",-,Apartment,1,99 yrs lease commencing from 1976,21,Rest of Central Region,21 to 25
MOONSTONE VIEW,"1,820,000","1,237.86","1,470",Sep-25,MOONSTONE LANE,Resale,Strata,115,"15,826",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
EASTVILLE APARTMENTS,"1,700,000","1,001.05","1,698",Sep-25,JOO CHIAT LANE,Resale,Strata,93,"18,280",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"3,022,500","1,657.66","1,823",Sep-25,OCEAN WAY,Resale,Strata,154,"19,627",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
SILVERSEA,"4,950,000","2,464.96","2,008",Sep-25,MARINE PARADE ROAD,Resale,Strata,229,"21,616",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,16 to 20
CANBERRA CRESCENT RESIDENCES,"1,610,000",796.54,"2,021",Sep-25,CANBERRA CRESCENT,New Sale,Strata,74,"21,757",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
CANBERRA CRESCENT RESIDENCES,"1,770,300",882.65,"2,006",Sep-25,CANBERRA CRESCENT,New Sale,Strata,82,"21,589",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
ARTISAN 8,"2,883,000","1,184.04","2,435",Sep-25,SIN MING ROAD,New Sale,Strata,110,"26,209",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
THE LAKEGARDEN RESIDENCES,"2,344,200","1,108.69","2,114",Sep-25,YUAN CHING ROAD,New Sale,Strata,103,"22,759",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
THE MYST,"2,965,000","1,517.72","1,954",Sep-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,141,"21,028",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE LAKEGARDEN RESIDENCES,"2,910,300","1,356.26","2,146",Sep-25,YUAN CHING ROAD,New Sale,Strata,126,"23,098",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
MARINE BLUE,"1,800,000","1,270.15","1,417",Sep-25,MARINE PARADE ROAD,Resale,Strata,118,"15,254",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
LE QUEST,"805,000",495.14,"1,626",Sep-25,BUKIT BATOK STREET 41,Resale,Strata,46,"17,500",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
DUNMAN VIEW,"1,900,000","1,194.8","1,590",Sep-25,HAIG ROAD,Resale,Strata,111,"17,117",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
THE VERMONT ON CAIRNHILL,"2,160,000",882.65,"2,447",Sep-25,CAIRNHILL RISE,Resale,Strata,82,"26,341",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
COCO PALMS,"800,000",462.85,"1,728",Sep-25,PASIR RIS GROVE,Resale,Strata,43,"18,605",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"6,400,000","3,993.44","1,603",Sep-25,KEPPEL BAY VIEW,Resale,Strata,371,"17,251",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
ONE K GREENLANE,"1,400,000",882.65,"1,586",Sep-25,GREEN LANE,Resale,Strata,82,"17,073",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"2,701,800","1,054.87","2,561",Sep-25,STIRLING ROAD,Resale,Strata,98,"27,569",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,738,000",678.13,"2,563",Sep-25,STIRLING ROAD,Resale,Strata,63,"27,587",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
TREVISTA,"1,780,000",893.41,"1,992",Sep-25,LORONG 3 TOA PAYOH,Resale,Strata,83,"21,446",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,31 to 35
QUEENS PEAK,"1,965,000",861.12,"2,282",Sep-25,DUNDEE ROAD,Resale,Strata,80,"24,563",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,26 to 30
PALM ISLES,"1,200,000",990.29,"1,212",Sep-25,FLORA DRIVE,Resale,Strata,92,"13,043",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
FLAMINGO VALLEY,"2,400,000","1,851.41","1,296",Sep-25,SIGLAP ROAD,Resale,Strata,172,"13,953",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE TRE VER,"1,428,000",699.66,"2,041",Sep-25,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,969",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
EURO-ASIA COURT,"2,150,000","1,065.64","2,018",Sep-25,RIVER VALLEY CLOSE,Resale,Strata,99,"21,717",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
MARTIN MODERN,"2,100,000",764.24,"2,748",Sep-25,MARTIN PLACE,Resale,Strata,71,"29,577",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,11 to 15
SOMMERVILLE PARK,"1,030,000",462.85,"2,225",Sep-25,FARRER DRIVE,Resale,Strata,43,"23,953",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE MINTON,"2,200,000","1,323.97","1,662",Sep-25,HOUGANG STREET 11,Resale,Strata,123,"17,886",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
EUHABITAT,"2,000,000","1,367.03","1,463",Sep-25,JALAN EUNOS,Resale,Strata,127,"15,748",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
AIRSTREAM,"740,000",473.62,"1,562",Sep-25,ST. MICHAEL'S ROAD,Resale,Strata,44,"16,818",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
PARK PLACE RESIDENCES AT PLQ,"1,620,000",678.13,"2,389",Sep-25,PAYA LEBAR ROAD,Resale,Strata,63,"25,714",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,11 to 15
HEDGES PARK CONDOMINIUM,"1,120,000",871.88,"1,285",Sep-25,FLORA DRIVE,Resale,Strata,81,"13,827",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
CAMELODGE,"1,455,000",990.29,"1,469",Sep-25,UPPER EAST COAST ROAD,Resale,Strata,92,"15,815",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,880,000","1,054.87","1,782",Sep-25,KEPPEL BAY VIEW,Resale,Strata,98,"19,184",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
TREVISTA,"3,268,000","1,733","1,886",Sep-25,LORONG 3 TOA PAYOH,Resale,Strata,161,"20,298",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,11 to 15
THE TENNERY,"850,000",613.55,"1,385",Sep-25,WOODLANDS ROAD,Resale,Strata,57,"14,912",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15
STELLAR RV,"1,080,000",538.2,"2,007",Sep-25,RIVER VALLEY ROAD,Resale,Strata,50,"21,600",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
MIDWOOD,"880,000",484.38,"1,817",Sep-25,HILLVIEW RISE,Resale,Strata,45,"19,556",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
SKYLINE RESIDENCES,"1,905,000",828.83,"2,298",Sep-25,TELOK BLANGAH ROAD,Resale,Strata,77,"24,740",-,Condominium,1,Freehold,04,Rest of Central Region,16 to 20
BEACON HEIGHTS,"1,410,000",925.7,"1,523",Sep-25,MAR THOMA ROAD,Resale,Strata,86,"16,395",-,Condominium,1,999 yrs lease commencing from 1882,12,Rest of Central Region,01 to 05
JADESCAPE,"1,720,000",764.24,"2,251",Sep-25,SHUNFU ROAD,Resale,Strata,71,"24,225",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
MAPLE WOODS,"2,080,000",914.94,"2,273",Sep-25,BUKIT TIMAH ROAD,Resale,Strata,85,"24,471",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
ELTA,"2,604,000",925.7,"2,813",Sep-25,CLEMENTI AVENUE 1,New Sale,Strata,86,"30,279",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,31 to 35
GRAND DUNMAN,"4,498,000","1,786.82","2,517",Sep-25,DUNMAN ROAD,New Sale,Strata,166,"27,096",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
CHUAN PARK,"2,024,900",731.95,"2,766",Sep-25,LORONG CHUAN,New Sale,Strata,68,"29,778",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20
AMBER HOUSE,"3,884,620","1,237.86","3,138",Sep-25,AMBER GARDENS,New Sale,Strata,115,"33,779",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
NAVA GROVE,"2,569,300",947.23,"2,712",Sep-25,PINE GROVE,New Sale,Strata,88,"29,197",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
KOVAN JEWEL,"1,425,000",624.31,"2,283",Sep-25,KOVAN ROAD,New Sale,Strata,58,"24,569",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,735,700",882.65,"1,966",Sep-25,CANBERRA CRESCENT,New Sale,Strata,82,"21,167",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
BLOOMSBURY RESIDENCES,"1,694,000",645.84,"2,623",Sep-25,MEDIA CIRCLE,New Sale,Strata,60,"28,233",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,21 to 25
HILLHAVEN,"2,943,040","1,377.79","2,136",Sep-25,HILLVIEW RISE,New Sale,Strata,128,"22,993",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
AUREA,"2,065,000",710.42,"2,907",Sep-25,BEACH ROAD,New Sale,Strata,66,"31,288",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,21 to 25
TEMBUSU GRAND,"4,088,000","1,711.48","2,389",Sep-25,JALAN TEMBUSU,New Sale,Strata,159,"25,711",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
THE ROBERTSON OPUS,"3,424,000",990.29,"3,458",Sep-25,UNITY STREET,New Sale,Strata,92,"37,217",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
ARDOR RESIDENCE,"2,560,000","1,022.58","2,503",Sep-25,HAIG ROAD,New Sale,Strata,95,"26,947",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
KASSIA,"2,583,000","1,345.5","1,920",Sep-25,FLORA DRIVE,New Sale,Strata,125,"20,664",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
ONE MARINA GARDENS,"2,867,588","1,011.82","2,834",Sep-25,MARINA GARDENS LANE,New Sale,Strata,94,"30,506",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
CANBERRA CRESCENT RESIDENCES,"2,245,800","1,162.51","1,932",Sep-25,CANBERRA CRESCENT,New Sale,Strata,108,"20,794",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
TEMBUSU GRAND,"4,064,000","1,711.48","2,375",Sep-25,JALAN TEMBUSU,New Sale,Strata,159,"25,560",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"4,172,000","1,711.48","2,438",Sep-25,JALAN TEMBUSU,New Sale,Strata,159,"26,239",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
PROMENADE PEAK,"4,026,000","1,194.8","3,370",Sep-25,ZION PROMENADE,New Sale,Strata,111,"36,270",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,56 to 60
PASIR RIS 8,"1,610,000",775.01,"2,077",Sep-25,PASIR RIS DRIVE 8,Sub Sale,Strata,72,"22,361",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,06 to 10
ARTRA,"2,700,000","1,119.46","2,412",Sep-25,ALEXANDRA VIEW,Resale,Strata,104,"25,962",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,26 to 30
EUPHONY GARDENS,"1,018,000","1,162.51",876,Sep-25,JALAN MATA AYER,Resale,Strata,108,"9,426",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
HILL HOUSE,"1,408,000",430.56,"3,270",Sep-25,INSTITUTION HILL,New Sale,Strata,40,"35,200",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
RIVER GREEN,"3,186,000",979.52,"3,253",Sep-25,RIVER VALLEY GREEN,New Sale,Strata,91,"35,011",-,Apartment,1,99 yrs lease commencing from 2024,09,Core Central Region,11 to 15
RIVER GREEN,"3,211,000",979.52,"3,278",Sep-25,RIVER VALLEY GREEN,New Sale,Strata,91,"35,286",-,Apartment,1,99 yrs lease commencing from 2024,09,Core Central Region,16 to 20
111 EMERALD HILL,"4,650,000","2,120.51","2,193",Sep-25,EMERALD HILL ROAD,Resale,Strata,197,"23,604",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
ADRIA,"1,068,000",581.26,"1,837",Sep-25,DERBYSHIRE ROAD,Resale,Strata,54,"19,778",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
TREASURE MANSIONS,"1,010,000",753.48,"1,340",Sep-25,ROSYTH AVENUE,Resale,Strata,70,"14,429",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
UE SQUARE,"2,250,000","1,033.34","2,177",Sep-25,RIVER VALLEY ROAD,Resale,Strata,96,"23,438",-,Apartment,1,929 yrs lease commencing from 1953,09,Core Central Region,01 to 05
AMO RESIDENCE,"1,600,000",678.13,"2,359",Sep-25,ANG MO KIO RISE,Sub Sale,Strata,63,"25,397",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,080,000",667.37,"1,618",Sep-25,FERNVALE ROAD,Resale,Strata,62,"17,419",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
THE ARTE,"3,689,000","2,647.94","1,393",Sep-25,JALAN RAJA UDANG,Resale,Strata,246,"14,996",-,Condominium,1,Freehold,12,Rest of Central Region,31 to 35
EASTERN LAGOON,"1,730,088",979.52,"1,766",Sep-25,UPPER EAST COAST ROAD,Resale,Strata,91,"19,012",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
RIO VISTA,"1,540,000","1,248.62","1,233",Sep-25,UPPER SERANGOON VIEW,Resale,Strata,116,"13,276",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"1,502,000",473.62,"3,171",Sep-25,ORCHARD BOULEVARD,New Sale,Strata,44,"34,136",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,309,000",699.66,"3,300",Sep-25,ORCHARD BOULEVARD,New Sale,Strata,65,"35,523",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
HILLOCK GREEN,"2,720,000","1,184.04","2,297",Sep-25,LENTOR CENTRAL,New Sale,Strata,110,"24,727",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
ENCHANTÉ,"3,600,000","1,280.92","2,810",Sep-25,EVELYN ROAD,New Sale,Strata,119,"30,252",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
ANGULLIA PARK RESIDENCES @ ORCHARD,"2,500,000",936.47,"2,670",Sep-25,CUSCADEN WALK,Resale,Strata,87,"28,736",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,339,200",667.37,"2,007",Sep-25,CANBERRA CRESCENT,New Sale,Strata,62,"21,600",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,740,100",882.65,"1,971",Sep-25,CANBERRA CRESCENT,New Sale,Strata,82,"21,221",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
PARC PALAIS,"2,090,000","1,313.21","1,592",Sep-25,HUME AVENUE,Resale,Strata,122,"17,131",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
GRAND DUNMAN,"2,576,000","1,044.11","2,467",Sep-25,DUNMAN ROAD,New Sale,Strata,97,"26,557",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
THE LAKEGARDEN RESIDENCES,"4,380,000","2,260.44","1,938",Sep-25,YUAN CHING ROAD,New Sale,Strata,210,"20,857",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
TEMBUSU GRAND,"4,184,000","1,711.48","2,445",Sep-25,JALAN TEMBUSU,New Sale,Strata,159,"26,314",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
HILLVISTA,"2,188,888","1,248.62","1,753",Sep-25,ELIZABETH DRIVE,Resale,Strata,116,"18,870",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
PEOPLE'S PARK COMPLEX,"1,400,000","1,119.46","1,251",Sep-25,PARK ROAD,Resale,Strata,104,"13,462",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,11 to 15
DAINTREE RESIDENCE,"1,436,000",710.42,"2,021",Sep-25,TOH TUCK ROAD,Resale,Strata,66,"21,758",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
THE QUINN,"830,000",538.2,"1,542",Sep-25,BARTLEY ROAD,Resale,Strata,50,"16,600",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE SPRINGBLOOM,"2,765,000","1,851.41","1,493",Sep-25,SERANGOON AVENUE 3,Resale,Strata,172,"16,076",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,180,000",559.73,"2,108",Sep-25,SIGLAP LINK,Resale,Strata,52,"22,692",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,06 to 10
THE GLADES,"1,208,800",721.19,"1,676",Sep-25,BEDOK RISE,Resale,Strata,67,"18,042",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,730,000",839.59,"2,061",Sep-25,KITCHENER LINK,Resale,Strata,78,"22,179",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
