Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ONE JERVOIS,"1,750,000","1,011.82","1,730",Oct-20,JERVOIS CLOSE,Resale,Strata,94,"18,617",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
NEPTUNE COURT,"1,010,700","1,270.15",796,Oct-20,MARINE VISTA,Resale,Strata,118,"8,565",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,11 to 15
CASA CAMBIO,"640,000",419.8,"1,525",Oct-20,LIM TUA TOW ROAD,Resale,Strata,39,"16,410",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"755,000",516.67,"1,461",Oct-20,UPPER PAYA LEBAR ROAD,Sub Sale,Strata,48,"15,729",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE ESTA,"2,586,000","1,560.78","1,657",Oct-20,AMBER GARDENS,Resale,Strata,145,"17,834",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
REGENT GROVE,"750,000","1,173.28",639,Oct-20,CHOA CHU KANG NORTH 7,Resale,Strata,109,"6,881",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,480,000","1,001.05","1,478",Oct-20,ANG MO KIO AVENUE 8,Resale,Strata,93,"15,914",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,31 to 35
PARC RIVIERA,"888,000",602.78,"1,473",Oct-20,WEST COAST VALE,Resale,Strata,56,"15,857",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,21 to 25
THE LUXURIE,"1,580,000","1,367.03","1,156",Oct-20,COMPASSVALE ROAD,Resale,Strata,127,"12,441",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE LENOX,"740,000",538.2,"1,375",Oct-20,CHANGI ROAD,Resale,Strata,50,"14,800",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
LIVIA,"1,300,000","1,410.08",922,Oct-20,PASIR RIS GROVE,Resale,Strata,131,"9,924",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,16 to 20
NV RESIDENCES,"780,000",796.54,979,Oct-20,PASIR RIS GROVE,Resale,Strata,74,"10,541",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
1919,"1,128,000",559.73,"2,015",Oct-20,SOPHIA ROAD,Resale,Strata,52,"21,692",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE LINEAR,"1,410,000","1,313.21","1,074",Oct-20,UPPER BUKIT TIMAH ROAD,Resale,Strata,122,"11,557",-,Apartment,1,999 yrs lease commencing from 1876,23,Outside Central Region,06 to 10
CORALIS,"1,412,500",807.3,"1,750",Oct-20,JOO CHIAT ROAD,Resale,Strata,75,"18,833",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE SANTORINI,"615,000",527.44,"1,166",Oct-20,TAMPINES STREET 86,Resale,Strata,49,"12,551",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
WATERFRONT GOLD,"1,528,000","1,291.68","1,183",Oct-20,BEDOK RESERVOIR ROAD,Resale,Strata,120,"12,733",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
CANBERRA RESIDENCES,"590,000",613.55,962,Oct-20,CANBERRA DRIVE,Resale,Strata,57,"10,351",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
PEOPLE'S PARK COMPLEX,"465,000",409.03,"1,137",Oct-20,PARK ROAD,Resale,Strata,38,"12,237",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,06 to 10
ONE PEARL BANK,"1,791,000",699.66,"2,560",Oct-20,PEARL BANK,New Sale,Strata,65,"27,554",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,21 to 25
MARTIN MODERN,"3,606,200","1,420.85","2,448",Oct-20,MARTIN PLACE,New Sale,Strata,132,"26,350","3,478,200",Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,01 to 05
VERDALE,"1,041,100",613.55,"1,697",Oct-20,DE SOUZA AVENUE,New Sale,Strata,57,"18,265",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
MIDWOOD,"1,148,200",688.9,"1,667",Oct-20,HILLVIEW RISE,New Sale,Strata,64,"17,941",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
THE ALPS RESIDENCES,"888,000",688.9,"1,289",Oct-20,TAMPINES STREET 86,Sub Sale,Strata,64,"13,875",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
SEASIDE RESIDENCES,"1,378,000",678.13,"2,032",Oct-20,SIGLAP LINK,New Sale,Strata,63,"21,873",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,21 to 25
AFFINITY AT SERANGOON,"774,000",473.62,"1,634",Oct-20,SERANGOON NORTH AVENUE 1,New Sale,Strata,44,"17,591",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"835,000",678.13,"1,231",Oct-20,FERNVALE ROAD,Resale,Strata,63,"13,254",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
HUME PARK II,"1,650,000","1,474.67","1,119",Oct-20,HUME AVENUE,Resale,Strata,137,"12,044",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
STIRLING RESIDENCES,"1,445,000",678.13,"2,131",Oct-20,STIRLING ROAD,New Sale,Strata,63,"22,937",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
VILLA MARINA,"1,620,000","1,636.13",990,Oct-20,JALAN SEMPADAN,Resale,Strata,152,"10,658",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"6,500,000","6,135.48","1,059",Oct-20,KEPPEL BAY DRIVE,Resale,Strata,570,"11,404",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
RIO VISTA,"913,000","1,248.62",731,Oct-20,UPPER SERANGOON VIEW,Resale,Strata,116,"7,871",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,01 to 05
JADESCAPE,"2,433,700","1,420.85","1,713",Oct-20,SHUNFU ROAD,New Sale,Strata,132,"18,437",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
THE SUNNIDORA,"1,016,000",861.12,"1,180",Oct-20,LORONG G TELOK KURAU,Resale,Strata,80,"12,700",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC OASIS,"1,040,000","1,227.1",848,Oct-20,JURONG EAST AVENUE 1,Resale,Strata,114,"9,123",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,257,000",914.94,"1,374",Oct-20,TAMPINES LANE,New Sale,Strata,85,"14,788",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
REGENCY PARK,"4,200,000","2,249.68","1,867",Oct-20,NATHAN ROAD,Resale,Strata,209,"20,096",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE GARDEN RESIDENCES,"2,191,000","1,539.25","1,423",Oct-20,SERANGOON NORTH VIEW,New Sale,Strata,143,"15,322",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"2,785,400","1,980.58","1,406",Oct-20,SERANGOON NORTH VIEW,New Sale,Strata,184,"15,138",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
KOPAR AT NEWTON,"2,285,000","1,054.87","2,166",Oct-20,MAKEWAY AVENUE,New Sale,Strata,98,"23,316",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,06 to 10
RIVER PLACE,"965,000",753.48,"1,281",Oct-20,HAVELOCK ROAD,Resale,Strata,70,"13,786",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
CAVENAGH GARDENS,"1,930,000","1,550.02","1,245",Oct-20,CAVENAGH ROAD,Resale,Strata,144,"13,403",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
CHOON KIM HOUSE,"1,055,000","1,054.87","1,000",Oct-20,UPPER SERANGOON ROAD,Resale,Strata,98,"10,765",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SCOTTS SQUARE,"3,250,000",893.41,"3,638",Oct-20,SCOTTS ROAD,Resale,Strata,83,"39,157",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
PARC CLEMATIS,"1,206,000",721.19,"1,672",Oct-20,JALAN LEMPENG,New Sale,Strata,67,"18,000",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
THE GARDEN RESIDENCES,"1,114,600",688.9,"1,618",Oct-20,SERANGOON NORTH VIEW,New Sale,Strata,64,"17,416",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05
THE GARDEN RESIDENCES,"1,182,200",688.9,"1,716",Oct-20,SERANGOON NORTH VIEW,New Sale,Strata,64,"18,472",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
DE LENTE,"1,620,000","1,076.4","1,505",Oct-20,HOLLAND ROAD,Resale,Strata,100,"16,200",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE MINTON,"1,068,888",979.52,"1,091",Oct-20,HOUGANG STREET 11,Resale,Strata,91,"11,746",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
THE AMERY,"2,680,000","2,314.26","1,158",Oct-20,LORONG K TELOK KURAU,Resale,Strata,215,"12,465",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
ROCHELLE AT NEWTON,"2,770,000","1,743.77","1,589",Oct-20,KENG LEE ROAD,Resale,Strata,162,"17,099",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,16 to 20
RIVERSAILS,"560,000",505.91,"1,107",Oct-20,UPPER SERANGOON CRESCENT,Resale,Strata,47,"11,915",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE INTERLACE,"2,080,000","1,603.84","1,297",Oct-20,DEPOT ROAD,Resale,Strata,149,"13,960",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
THE HILLSIDE,"1,730,000","1,646.89","1,050",Oct-20,UPPER BUKIT TIMAH ROAD,Resale,Strata,153,"11,307",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
CASPIAN,"1,760,000","1,593.07","1,105",Oct-20,LAKESIDE DRIVE,Resale,Strata,148,"11,892",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
COTE D'AZUR,"1,750,000","1,313.21","1,333",Oct-20,MARINE PARADE ROAD,Resale,Strata,122,"14,344",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
GRANDEUR 8,"1,560,000","1,420.85","1,098",Oct-20,ANG MO KIO CENTRAL 3,Resale,Strata,132,"11,818",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,16 to 20
ONE JERVOIS,"1,780,000","1,065.64","1,670",Oct-20,JERVOIS CLOSE,Resale,Strata,99,"17,980",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SELETAR SPRINGS CONDOMINIUM,"955,000","1,302.44",733,Oct-20,GERALD DRIVE,Resale,Strata,121,"7,893",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
THE MAKENA,"1,900,000","1,291.68","1,471",Oct-20,MEYER ROAD,Resale,Strata,120,"15,833",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
HERITAGE VIEW,"1,820,000","1,463.9","1,243",Oct-20,DOVER RISE,Resale,Strata,136,"13,382",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,11 to 15
REGENT HEIGHTS,"860,000","1,162.51",740,Oct-20,BUKIT BATOK EAST AVENUE 5,Resale,Strata,108,"7,963",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
CHANGI COURT,"968,000",968.76,999,Oct-20,UPPER CHANGI ROAD EAST,Resale,Strata,90,"10,756",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
EVELYN MANSIONS,"1,500,000",893.41,"1,679",Oct-20,EVELYN ROAD,Resale,Strata,83,"18,072",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
MY MANHATTAN,"1,035,000",861.12,"1,202",Oct-20,SIMEI STREET 3,Resale,Strata,80,"12,938",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
ECO SANCTUARY,"937,000",699.66,"1,339",Oct-20,CHESTNUT AVENUE,Resale,Strata,65,"14,415",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,16 to 20
ECO SANCTUARY,"908,000",731.95,"1,241",Oct-20,CHESTNUT AVENUE,Resale,Strata,68,"13,353",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
ESTELLA GARDENS,"638,000",656.6,972,Oct-20,FLORA ROAD,Resale,Strata,61,"10,459",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE TRIZON,"2,720,000","1,593.07","1,707",Oct-20,RIDGEWOOD CLOSE,Resale,Strata,148,"18,378",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE BERTH BY THE COVE,"1,750,000","1,173.28","1,492",Oct-20,OCEAN DRIVE,Resale,Strata,109,"16,055",-,Condominium,1,99 yrs lease commencing from 2004,04,Core Central Region,01 to 05
BOATHOUSE RESIDENCES,"955,000",893.41,"1,069",Oct-20,UPPER SERANGOON VIEW,Resale,Strata,83,"11,506",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
PARC SOPHIA,"950,000",624.31,"1,522",Oct-20,ADIS ROAD,Resale,Strata,58,"16,379",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
FLORIDIAN,"3,015,000","1,657.66","1,819",Oct-20,BUKIT TIMAH ROAD,Resale,Strata,154,"19,578",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
ST FRANCIS LODGE,"1,250,000","1,227.1","1,019",Oct-20,ST. FRANCIS ROAD,Resale,Strata,114,"10,965",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
LAKEHOLMZ,"1,200,000","1,313.21",914,Oct-20,CORPORATION ROAD,Resale,Strata,122,"9,836",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,16 to 20
QUEENS,"1,510,000","1,194.8","1,264",Oct-20,STIRLING ROAD,Resale,Strata,111,"13,604",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,21 to 25
VILLA CHANCERY,"3,500,000","2,055.92","1,702",Oct-20,CHANCERY LANE,Resale,Strata,191,"18,325",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"525,000",484.38,"1,084",Oct-20,FLORA DRIVE,Resale,Strata,45,"11,667",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"3,043,810","1,625.36","1,873",Oct-20,KEPPEL BAY VIEW,Resale,Strata,151,"20,158",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
THE CREST,"2,200,000","1,184.04","1,858",Oct-20,PRINCE CHARLES CRESCENT,Resale,Strata,110,"20,000",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
SCOTTS SQUARE,"2,122,700",624.31,"3,400",Oct-20,SCOTTS ROAD,Resale,Strata,58,"36,598",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
THE POIZ RESIDENCES,"1,430,000",839.59,"1,703",Oct-20,MEYAPPA CHETTIAR ROAD,Resale,Strata,78,"18,333",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
SEASIDE RESIDENCES,"2,328,888","1,205.57","1,932",Oct-20,SIGLAP LINK,Sub Sale,Strata,112,"20,794",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,11 to 15
HEDGES PARK CONDOMINIUM,"1,050,000","1,087.16",966,Oct-20,FLORA DRIVE,Resale,Strata,101,"10,396",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
HILLTOP GROVE,"1,880,000","3,175.38",592,Oct-20,HILLVIEW AVENUE,Resale,Strata,295,"6,373",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
PALM GARDENS,"860,000","1,205.57",713,Oct-20,HONG SAN WALK,Resale,Strata,112,"7,679",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,16 to 20
RICCHEZZA,"785,000",602.78,"1,302",Oct-20,LORONG M TELOK KURAU,Resale,Strata,56,"14,018",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
DUO RESIDENCES,"1,950,000",947.23,"2,059",Oct-20,FRASER STREET,Resale,Strata,88,"22,159",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,36 to 40
HIGH PARK RESIDENCES,"830,000",678.13,"1,224",Oct-20,FERNVALE ROAD,Resale,Strata,63,"13,175",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
BREEZY MANSIONS,"1,000,688","1,054.87",949,Oct-20,SANDILANDS ROAD,Resale,Strata,98,"10,211",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
THE HILLSIDE,"1,585,000","1,313.21","1,207",Oct-20,UPPER BUKIT TIMAH ROAD,Resale,Strata,122,"12,992",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
LE SHANTIER,"1,860,000","1,689.95","1,101",Oct-20,SHAN ROAD,Resale,Strata,157,"11,847",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE ESSENCE,"1,085,600",904.18,"1,201",Oct-20,CHONG KUO ROAD,New Sale,Strata,84,"12,924",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
EIGHT RIVERSUITES,"1,218,000",839.59,"1,451",Oct-20,WHAMPOA EAST,Resale,Strata,78,"15,615",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
BRADDELL VIEW,"1,203,000","1,614.6",745,Oct-20,BRADDELL HILL,Resale,Strata,150,"8,020",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,11 to 15
GRANDEUR 8,"1,305,000","1,259.39","1,036",Oct-20,ANG MO KIO CENTRAL 3,Resale,Strata,117,"11,154",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
PINE GROVE,"1,720,000","1,754.53",980,Oct-20,PINE GROVE,Resale,Strata,163,"10,552",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,16 to 20
JADESCAPE,"1,399,000",764.24,"1,831",Oct-20,SHUNFU ROAD,New Sale,Strata,71,"19,704",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
JADESCAPE,"1,408,000",764.24,"1,842",Oct-20,SHUNFU ROAD,New Sale,Strata,71,"19,831",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
THE WOODLEIGH RESIDENCES,"1,380,000",667.37,"2,068",Oct-20,BIDADARI PARK DRIVE,New Sale,Strata,62,"22,258",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
L'VIV,"1,950,000",990.29,"1,969",Oct-20,NEWTON ROAD,Resale,Strata,92,"21,196",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
THE COAST AT SENTOSA COVE,"3,000,000","2,023.63","1,482",Oct-20,OCEAN DRIVE,Resale,Strata,188,"15,957",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
THE GARDEN RESIDENCES,"1,704,900","1,119.46","1,523",Oct-20,SERANGOON NORTH VIEW,New Sale,Strata,104,"16,393",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
THE M,"2,500,000",904.18,"2,765",Oct-20,MIDDLE ROAD,New Sale,Strata,84,"29,762",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"2,500,000",904.18,"2,765",Oct-20,MIDDLE ROAD,New Sale,Strata,84,"29,762",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"2,500,000",904.18,"2,765",Oct-20,MIDDLE ROAD,New Sale,Strata,84,"29,762",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"2,500,000","1,011.82","2,471",Oct-20,MIDDLE ROAD,New Sale,Strata,94,"26,596",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
SKIES MILTONIA,"550,000",484.38,"1,135",Oct-20,MILTONIA CLOSE,Resale,Strata,45,"12,222",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
LEEDON GREEN,"2,197,600",818.06,"2,686",Oct-20,LEEDON HEIGHTS,New Sale,Strata,76,"28,916",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
BARTLEY RIDGE,"1,390,000",968.76,"1,435",Oct-20,MOUNT VERNON ROAD,Resale,Strata,90,"15,444",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
PARC OASIS,"1,230,000","1,388.56",886,Oct-20,JURONG EAST AVENUE 1,Resale,Strata,129,"9,535",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,06 to 10
THE LAURELS,"3,500,000","1,313.21","2,665",Oct-20,CAIRNHILL ROAD,Resale,Strata,122,"28,689",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
REZI 24,"738,500",452.09,"1,634",Oct-20,LORONG 24 GEYLANG,New Sale,Strata,42,"17,583",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,500,000","1,636.13","1,528",Oct-20,KEPPEL BAY DRIVE,Resale,Strata,152,"16,447",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE SUNNIDORA,"1,050,000",871.88,"1,204",Oct-20,LORONG G TELOK KURAU,Resale,Strata,81,"12,963",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HILLSTA,"601,000",527.44,"1,139",Oct-20,PHOENIX ROAD,Resale,Strata,49,"12,265",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
THE TRE VER,"1,691,000","1,011.82","1,671",Oct-20,POTONG PASIR AVENUE 1,New Sale,Strata,94,"17,989",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
NOVENA COURT,"1,160,000",861.12,"1,347",Oct-20,JALAN NOVENA BARAT,Resale,Strata,80,"14,500",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
MIDWOOD,"1,549,600",990.29,"1,565",Oct-20,HILLVIEW RISE,New Sale,Strata,92,"16,843",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,160,800",678.13,"1,712",Oct-20,COMPASSVALE BOW,New Sale,Strata,63,"18,425",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
BUKIT 828,"2,044,000","1,334.74","1,531",Oct-20,UPPER BUKIT TIMAH ROAD,New Sale,Strata,124,"16,484",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
PARC ESTA,"848,000",419.8,"2,020",Oct-20,SIMS AVENUE,New Sale,Strata,39,"21,744",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
THE LUCENT,"1,980,000","1,560.78","1,269",Oct-20,LORONG N TELOK KURAU,Resale,Strata,145,"13,655",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
MARINA ONE RESIDENCES,"1,776,555",775.01,"2,292",Oct-20,MARINA WAY,Resale,Strata,72,"24,674",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
THE LAKEFRONT RESIDENCES,"1,450,000","1,216.33","1,192",Oct-20,LAKESIDE DRIVE,Resale,Strata,113,"12,832",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,06 to 10
SUNRISE GARDENS,"1,100,888","1,442.38",763,Oct-20,SUNRISE AVENUE,Resale,Strata,134,"8,216",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
PARKVIEW APARTMENTS,"740,000",979.52,755,Oct-20,BUKIT BATOK STREET 25,Resale,Strata,91,"8,132",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
BEDOK RESIDENCES,"790,000",538.2,"1,468",Oct-20,BEDOK NORTH DRIVE,Resale,Strata,50,"15,800",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
NEPTUNE COURT,"1,100,000","1,270.15",866,Oct-20,MARINE VISTA,Resale,Strata,118,"9,322",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,16 to 20
1 KING ALBERT PARK,"1,430,000",936.47,"1,527",Oct-20,KING ALBERT PARK,Resale,Strata,87,"16,437",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,560,000","1,033.34","1,510",Oct-20,SIMS DRIVE,Resale,Strata,96,"16,250",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
CHILTERN PARK,"1,245,000","1,270.15",980,Oct-20,SERANGOON AVENUE 3,Resale,Strata,118,"10,551",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
PARBURY HILL CONDOMINIUM,"1,050,000",839.59,"1,251",Oct-20,PARBURY AVENUE,Resale,Strata,78,"13,462",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
NORTHVALE,"685,000",721.19,950,Oct-20,CHOA CHU KANG LOOP,Resale,Strata,67,"10,224",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
CENTRAL GREEN CONDOMINIUM,"1,750,000","1,291.68","1,355",Oct-20,JALAN MEMBINA,Resale,Strata,120,"14,583",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,11 to 15
IMPERIAL HEIGHTS,"800,000",581.26,"1,376",Oct-20,IPOH LANE,Resale,Strata,54,"14,815",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
KOVAN ESQUIRE,"1,090,000","1,001.05","1,089",Oct-20,KOVAN ROAD,Resale,Strata,93,"11,720",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"2,560,000","1,689.95","1,515",Oct-20,KEPPEL BAY DRIVE,Resale,Strata,157,"16,306",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
THOMSON GRAND,"1,800,000","1,367.03","1,317",Oct-20,SIN MING WALK,Resale,Strata,127,"14,173",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
PARKVIEW APARTMENTS,"750,000","1,087.16",690,Oct-20,BUKIT BATOK STREET 25,Resale,Strata,101,"7,426",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
ST THOMAS SUITES,"3,830,000","2,012.87","1,903",Oct-20,ST. THOMAS WALK,Resale,Strata,187,"20,481",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
TRELLIS TOWERS,"1,088,000",710.42,"1,531",Oct-20,LORONG 1 TOA PAYOH,Resale,Strata,66,"16,485",-,Condominium,1,Freehold,12,Rest of Central Region,11 to 15
