Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
NORWOOD GRAND,1287000.0,624.31,2061.0,2024-10-01,New Sale,Strata,58.0,22190.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1029000.0,495.14,2078.0,2024-10-01,New Sale,Strata,46.0,22370.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1356000.0,667.37,2032.0,2024-10-01,New Sale,Strata,62.0,21871.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2646000.0,1334.74,1982.0,2024-10-01,New Sale,Strata,124.0,21339.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1865000.0,904.18,2063.0,2024-10-01,New Sale,Strata,84.0,22202.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1507000.0,710.42,2121.0,2024-10-01,New Sale,Strata,66.0,22833.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2667000.0,1313.21,2031.0,2024-10-01,New Sale,Strata,122.0,21861.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2322000.0,1173.28,1979.0,2024-10-01,New Sale,Strata,109.0,21303.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1295000.0,624.31,2074.0,2024-10-01,New Sale,Strata,58.0,22328.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1364000.0,667.37,2044.0,2024-10-01,New Sale,Strata,62.0,22000.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1875000.0,904.18,2074.0,2024-10-01,New Sale,Strata,84.0,22321.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1515000.0,710.42,2133.0,2024-10-01,New Sale,Strata,66.0,22955.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1043000.0,495.14,2106.0,2024-10-01,New Sale,Strata,46.0,22674.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1372000.0,667.37,2056.0,2024-10-01,New Sale,Strata,62.0,22129.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1885000.0,904.18,2085.0,2024-10-01,New Sale,Strata,84.0,22440.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1523000.0,710.42,2144.0,2024-10-01,New Sale,Strata,66.0,23076.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2693000.0,1313.21,2051.0,2024-10-01,New Sale,Strata,122.0,22074.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2348000.0,1173.28,2001.0,2024-10-01,New Sale,Strata,109.0,21541.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1311000.0,624.31,2100.0,2024-10-01,New Sale,Strata,58.0,22603.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1050000.0,495.14,2121.0,2024-10-01,New Sale,Strata,46.0,22826.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1380000.0,667.37,2068.0,2024-10-01,New Sale,Strata,62.0,22258.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1531000.0,710.42,2155.0,2024-10-01,New Sale,Strata,66.0,23197.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2706000.0,1313.21,2061.0,2024-10-01,New Sale,Strata,122.0,22180.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2361000.0,1173.28,2012.0,2024-10-01,New Sale,Strata,109.0,21661.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1388000.0,667.37,2080.0,2024-10-01,New Sale,Strata,62.0,22387.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1905000.0,904.18,2107.0,2024-10-01,New Sale,Strata,84.0,22679.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1539000.0,710.42,2166.0,2024-10-01,New Sale,Strata,66.0,23318.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2719000.0,1313.21,2071.0,2024-10-01,New Sale,Strata,122.0,22287.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2374000.0,1173.28,2023.0,2024-10-01,New Sale,Strata,109.0,21780.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1327000.0,624.31,2126.0,2024-10-01,New Sale,Strata,58.0,22879.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1064000.0,495.14,2149.0,2024-10-01,New Sale,Strata,46.0,23130.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1396000.0,667.37,2092.0,2024-10-01,New Sale,Strata,62.0,22516.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1915000.0,904.18,2118.0,2024-10-01,New Sale,Strata,84.0,22798.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2387000.0,1173.28,2034.0,2024-10-01,New Sale,Strata,109.0,21899.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1335000.0,624.31,2138.0,2024-10-01,New Sale,Strata,58.0,23017.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1071000.0,495.14,2163.0,2024-10-01,New Sale,Strata,46.0,23283.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1404000.0,667.37,2104.0,2024-10-01,New Sale,Strata,62.0,22645.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1555000.0,710.42,2189.0,2024-10-01,New Sale,Strata,66.0,23561.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2400000.0,1173.28,2046.0,2024-10-01,New Sale,Strata,109.0,22018.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1343000.0,624.31,2151.0,2024-10-01,New Sale,Strata,58.0,23155.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1078000.0,495.14,2177.0,2024-10-01,New Sale,Strata,46.0,23435.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1412000.0,667.37,2116.0,2024-10-01,New Sale,Strata,62.0,22774.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1935000.0,904.18,2140.0,2024-10-01,New Sale,Strata,84.0,23036.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1563000.0,710.42,2200.0,2024-10-01,New Sale,Strata,66.0,23682.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2413000.0,1173.28,2057.0,2024-10-01,New Sale,Strata,109.0,22138.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1351000.0,624.31,2164.0,2024-10-01,New Sale,Strata,58.0,23293.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1085000.0,495.14,2191.0,2024-10-01,New Sale,Strata,46.0,23587.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1420000.0,667.37,2128.0,2024-10-01,New Sale,Strata,62.0,22903.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1945000.0,904.18,2151.0,2024-10-01,New Sale,Strata,84.0,23155.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,11 to 15,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1283000.0,624.31,2055.0,2024-10-01,New Sale,Strata,58.0,22121.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1764000.0,871.88,2023.0,2024-10-01,New Sale,Strata,81.0,21778.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1798000.0,904.18,1989.0,2024-10-01,New Sale,Strata,84.0,21405.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2620000.0,1334.74,1963.0,2024-10-01,New Sale,Strata,124.0,21129.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1998000.0,1044.11,1914.0,2024-10-01,New Sale,Strata,97.0,20598.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1276000.0,624.31,2044.0,2024-10-01,New Sale,Strata,58.0,22000.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1291000.0,624.31,2068.0,2024-10-01,New Sale,Strata,58.0,22259.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1428000.0,710.42,2010.0,2024-10-01,New Sale,Strata,66.0,21636.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1817000.0,904.18,2010.0,2024-10-01,New Sale,Strata,84.0,21631.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2014000.0,1044.11,1929.0,2024-10-01,New Sale,Strata,97.0,20763.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1284000.0,624.31,2057.0,2024-10-01,New Sale,Strata,58.0,22138.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1299000.0,624.31,2081.0,2024-10-01,New Sale,Strata,58.0,22397.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1782000.0,871.88,2044.0,2024-10-01,New Sale,Strata,81.0,22000.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1452000.0,710.42,2044.0,2024-10-01,New Sale,Strata,66.0,22000.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1827000.0,904.18,2021.0,2024-10-01,New Sale,Strata,84.0,21750.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2030000.0,1044.11,1944.0,2024-10-01,New Sale,Strata,97.0,20928.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1292000.0,624.31,2069.0,2024-10-01,New Sale,Strata,58.0,22276.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1307000.0,624.31,2094.0,2024-10-01,New Sale,Strata,58.0,22534.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1791000.0,871.88,2054.0,2024-10-01,New Sale,Strata,81.0,22111.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1465000.0,710.42,2062.0,2024-10-01,New Sale,Strata,66.0,22197.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2046000.0,1044.11,1960.0,2024-10-01,New Sale,Strata,97.0,21093.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1300000.0,624.31,2082.0,2024-10-01,New Sale,Strata,58.0,22414.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1315000.0,624.31,2106.0,2024-10-01,New Sale,Strata,58.0,22672.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1806000.0,871.88,2071.0,2024-10-01,New Sale,Strata,81.0,22296.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1473000.0,710.42,2073.0,2024-10-01,New Sale,Strata,66.0,22318.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1847000.0,904.18,2043.0,2024-10-01,New Sale,Strata,84.0,21988.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2672000.0,1334.74,2002.0,2024-10-01,New Sale,Strata,124.0,21548.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1308000.0,624.31,2095.0,2024-10-01,New Sale,Strata,58.0,22552.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,01 to 05,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1323000.0,624.31,2119.0,2024-10-01,New Sale,Strata,58.0,22810.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1857000.0,904.18,2054.0,2024-10-01,New Sale,Strata,84.0,22107.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2078000.0,1044.11,1990.0,2024-10-01,New Sale,Strata,97.0,21423.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1316000.0,624.31,2108.0,2024-10-01,New Sale,Strata,58.0,22690.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1339000.0,624.31,2145.0,2024-10-01,New Sale,Strata,58.0,23086.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1489000.0,710.42,2096.0,2024-10-01,New Sale,Strata,66.0,22561.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1867000.0,904.18,2065.0,2024-10-01,New Sale,Strata,84.0,22226.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,2099000.0,1044.11,2010.0,2024-10-01,New Sale,Strata,97.0,21639.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1347000.0,624.31,2158.0,2024-10-01,New Sale,Strata,58.0,23224.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
NORWOOD GRAND,1497000.0,710.42,2107.0,2024-10-01,New Sale,Strata,66.0,22682.0,Apartment,99 yrs lease commencing from 2023,25,Outside Central Region,06 to 10,1.42853654796474,103.79083669818,8 CHAMPIONS WAY NORWOOD GRAND (U/C) SINGAPORE 738974,50.0,2,0,3,2,19,1
