Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
EMERALD OF KATONG,1745000.0,645.84,2702.0,2024-11-01,New Sale,Strata,60.0,29083.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2337000.0,904.18,2585.0,2024-11-01,New Sale,Strata,84.0,27821.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3234000.0,1259.39,2568.0,2024-11-01,New Sale,Strata,117.0,27641.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1855000.0,688.9,2693.0,2024-11-01,New Sale,Strata,64.0,28984.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3247000.0,1259.39,2578.0,2024-11-01,New Sale,Strata,117.0,27752.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1865000.0,688.9,2707.0,2024-11-01,New Sale,Strata,64.0,29141.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1747000.0,624.31,2798.0,2024-11-01,New Sale,Strata,58.0,30121.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2530000.0,990.29,2555.0,2024-11-01,New Sale,Strata,92.0,27500.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3260000.0,1259.39,2589.0,2024-11-01,New Sale,Strata,117.0,27863.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2542000.0,990.29,2567.0,2024-11-01,New Sale,Strata,92.0,27630.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1767000.0,624.31,2830.0,2024-11-01,New Sale,Strata,58.0,30466.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2554000.0,990.29,2579.0,2024-11-01,New Sale,Strata,92.0,27761.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3299000.0,1259.39,2620.0,2024-11-01,New Sale,Strata,117.0,28197.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2589000.0,990.29,2614.0,2024-11-01,New Sale,Strata,92.0,28141.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2816000.0,1022.58,2754.0,2024-11-01,New Sale,Strata,95.0,29642.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2177000.0,882.65,2466.0,2024-11-01,New Sale,Strata,82.0,26549.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1722000.0,699.66,2461.0,2024-11-01,New Sale,Strata,65.0,26492.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1711000.0,678.13,2523.0,2024-11-01,New Sale,Strata,63.0,27159.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2520000.0,990.29,2545.0,2024-11-01,New Sale,Strata,92.0,27391.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2179000.0,882.65,2469.0,2024-11-01,New Sale,Strata,82.0,26573.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2516000.0,1022.58,2460.0,2024-11-01,New Sale,Strata,95.0,26484.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1619000.0,624.31,2593.0,2024-11-01,New Sale,Strata,58.0,27914.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3126000.0,1259.39,2482.0,2024-11-01,New Sale,Strata,117.0,26718.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1629000.0,624.31,2609.0,2024-11-01,New Sale,Strata,58.0,28086.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2552000.0,1022.58,2496.0,2024-11-01,New Sale,Strata,95.0,26863.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1317000.0,484.38,2719.0,2024-11-01,New Sale,Strata,45.0,29267.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1781000.0,678.13,2626.0,2024-11-01,New Sale,Strata,63.0,28270.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1659000.0,624.31,2657.0,2024-11-01,New Sale,Strata,58.0,28603.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1333000.0,484.38,2752.0,2024-11-01,New Sale,Strata,45.0,29622.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1791000.0,678.13,2641.0,2024-11-01,New Sale,Strata,63.0,28429.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1795000.0,699.66,2566.0,2024-11-01,New Sale,Strata,65.0,27615.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3191000.0,1259.39,2534.0,2024-11-01,New Sale,Strata,117.0,27274.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2274000.0,882.65,2576.0,2024-11-01,New Sale,Strata,82.0,27732.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1349000.0,484.38,2785.0,2024-11-01,New Sale,Strata,45.0,29978.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1811000.0,678.13,2671.0,2024-11-01,New Sale,Strata,63.0,28746.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2286000.0,882.65,2590.0,2024-11-01,New Sale,Strata,82.0,27878.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1815000.0,699.66,2594.0,2024-11-01,New Sale,Strata,65.0,27923.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1357000.0,484.38,2802.0,2024-11-01,New Sale,Strata,45.0,30156.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1821000.0,678.13,2685.0,2024-11-01,New Sale,Strata,63.0,28905.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1825000.0,699.66,2608.0,2024-11-01,New Sale,Strata,65.0,28077.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1699000.0,624.31,2721.0,2024-11-01,New Sale,Strata,58.0,29293.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1835000.0,699.66,2623.0,2024-11-01,New Sale,Strata,65.0,28231.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2663000.0,990.29,2689.0,2024-11-01,New Sale,Strata,92.0,28946.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1719000.0,624.31,2753.0,2024-11-01,New Sale,Strata,58.0,29638.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1861000.0,678.13,2744.0,2024-11-01,New Sale,Strata,63.0,29540.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1865000.0,699.66,2666.0,2024-11-01,New Sale,Strata,65.0,28692.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2694000.0,1022.58,2635.0,2024-11-01,New Sale,Strata,95.0,28358.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2381000.0,882.65,2698.0,2024-11-01,New Sale,Strata,82.0,29037.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2742000.0,1022.58,2681.0,2024-11-01,New Sale,Strata,95.0,28863.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3324000.0,1302.44,2552.0,2024-11-01,New Sale,Strata,121.0,27471.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3337000.0,1302.44,2562.0,2024-11-01,New Sale,Strata,121.0,27579.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3284000.0,1313.21,2501.0,2024-11-01,New Sale,Strata,122.0,26918.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3323000.0,1313.21,2530.0,2024-11-01,New Sale,Strata,122.0,27238.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3375000.0,1313.21,2570.0,2024-11-01,New Sale,Strata,122.0,27664.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,4142000.0,1560.78,2654.0,2024-11-01,New Sale,Strata,145.0,28566.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
GRAND DUNMAN,3318000.0,1291.68,2569.0,2024-11-01,New Sale,Strata,120.0,27650.0,Apartment,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05,1.30793011957246,103.890384748086,2 DUNMAN ROAD GRAND DUNMAN (U/C) SINGAPORE 439188,5.177965497038236,51.0,2,4,1,5,10,7
THE CONTINUUM,2979000.0,1065.64,2796.0,2024-11-01,New Sale,Strata,99.0,30091.0,Apartment,Freehold,15,Rest of Central Region,06 to 10,1.31099710605752,103.895720193717,3 THIAM SIEW AVENUE THE CONTINUUM (U/C) SINGAPORE 436841,5.861226836376596,51.0,3,3,4,3,12,10
THE CONTINUUM,3006000.0,1065.64,2821.0,2024-11-01,New Sale,Strata,99.0,30364.0,Apartment,Freehold,15,Rest of Central Region,11 to 15,1.31099710605752,103.895720193717,3 THIAM SIEW AVENUE THE CONTINUUM (U/C) SINGAPORE 436841,5.861226836376596,51.0,3,3,4,3,12,10
THE CONTINUUM,3033000.0,1065.64,2846.0,2024-11-01,New Sale,Strata,99.0,30636.0,Apartment,Freehold,15,Rest of Central Region,11 to 15,1.31099710605752,103.895720193717,3 THIAM SIEW AVENUE THE CONTINUUM (U/C) SINGAPORE 436841,5.861226836376596,51.0,3,3,4,3,12,10
THE CONTINUUM,1954000.0,667.37,2928.0,2024-11-01,New Sale,Strata,62.0,31516.0,Apartment,Freehold,15,Rest of Central Region,11 to 15,1.31099710605752,103.895720193717,3 THIAM SIEW AVENUE THE CONTINUUM (U/C) SINGAPORE 436841,5.861226836376596,51.0,3,3,4,3,12,10
EMERALD OF KATONG,2195000.0,904.18,2428.0,2024-11-01,New Sale,Strata,84.0,26131.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1651000.0,645.84,2556.0,2024-11-01,New Sale,Strata,60.0,27517.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1739000.0,688.9,2524.0,2024-11-01,New Sale,Strata,64.0,27172.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2627000.0,1022.58,2569.0,2024-11-01,New Sale,Strata,95.0,27653.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1657000.0,624.31,2654.0,2024-11-01,New Sale,Strata,58.0,28569.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1665000.0,645.84,2578.0,2024-11-01,New Sale,Strata,60.0,27750.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1675000.0,645.84,2594.0,2024-11-01,New Sale,Strata,60.0,27917.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2651000.0,1022.58,2592.0,2024-11-01,New Sale,Strata,95.0,27905.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1677000.0,624.31,2686.0,2024-11-01,New Sale,Strata,58.0,28914.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2506000.0,990.29,2531.0,2024-11-01,New Sale,Strata,92.0,27239.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1707000.0,624.31,2734.0,2024-11-01,New Sale,Strata,58.0,29431.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1809000.0,688.9,2626.0,2024-11-01,New Sale,Strata,64.0,28266.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1715000.0,645.84,2655.0,2024-11-01,New Sale,Strata,60.0,28583.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2530000.0,990.29,2555.0,2024-11-01,New Sale,Strata,92.0,27500.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3250000.0,1259.39,2581.0,2024-11-01,New Sale,Strata,117.0,27778.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,2542000.0,990.29,2567.0,2024-11-01,New Sale,Strata,92.0,27630.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1839000.0,688.9,2669.0,2024-11-01,New Sale,Strata,64.0,28734.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3276000.0,1259.39,2601.0,2024-11-01,New Sale,Strata,117.0,28000.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,3289000.0,1259.39,2612.0,2024-11-01,New Sale,Strata,117.0,28111.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1765000.0,645.84,2733.0,2024-11-01,New Sale,Strata,60.0,29417.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1767000.0,624.31,2830.0,2024-11-01,New Sale,Strata,58.0,30466.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
EMERALD OF KATONG,1869000.0,688.9,2713.0,2024-11-01,New Sale,Strata,64.0,29203.0,Condominium,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15,1.3047467298095,103.898040099704,51 JALAN TEMBUSU EMERALD OF KATONG (U/C) SINGAPORE 438673,5.761001096874092,51.0,2,2,5,3,9,10
