Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
THE ARCADY AT BOON KENG,2124000.0,764.24,2779.0,2025-01-01,New Sale,Strata,71.0,29915.0,Apartment,Freehold,12,Rest of Central Region,16 to 20,1.32327389691932,103.86384639614,2 SAINT BARNABAS LANE THE ARCADY AT BOON KENG (U/C) SINGAPORE 329353,53.0,2,3,0,10,11,4
THE ORIE,2750000.0,1130.22,2433.0,2025-01-01,New Sale,Strata,105.0,26190.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1523000.0,592.02,2573.0,2025-01-01,New Sale,Strata,55.0,27691.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2090000.0,850.36,2458.0,2025-01-01,New Sale,Strata,79.0,26456.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2568000.0,1044.11,2460.0,2025-01-01,New Sale,Strata,97.0,26474.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1750000.0,699.66,2501.0,2025-01-01,New Sale,Strata,65.0,26923.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3519000.0,1453.14,2422.0,2025-01-01,New Sale,Strata,135.0,26067.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2760000.0,1130.22,2442.0,2025-01-01,New Sale,Strata,105.0,26286.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1330000.0,516.67,2574.0,2025-01-01,New Sale,Strata,48.0,27708.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1531000.0,592.02,2586.0,2025-01-01,New Sale,Strata,55.0,27836.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2142000.0,850.36,2519.0,2025-01-01,New Sale,Strata,79.0,27114.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2595000.0,1044.11,2485.0,2025-01-01,New Sale,Strata,97.0,26753.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1700000.0,678.13,2507.0,2025-01-01,New Sale,Strata,63.0,26984.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3532000.0,1453.14,2431.0,2025-01-01,New Sale,Strata,135.0,26163.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2769000.0,1130.22,2450.0,2025-01-01,New Sale,Strata,105.0,26371.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1337000.0,516.67,2588.0,2025-01-01,New Sale,Strata,48.0,27854.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1539000.0,592.02,2600.0,2025-01-01,New Sale,Strata,55.0,27982.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1716000.0,645.84,2657.0,2025-01-01,New Sale,Strata,60.0,28600.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3545000.0,1453.14,2440.0,2025-01-01,New Sale,Strata,135.0,26259.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2778000.0,1130.22,2458.0,2025-01-01,New Sale,Strata,105.0,26457.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1344000.0,516.67,2601.0,2025-01-01,New Sale,Strata,48.0,28000.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2185000.0,850.36,2570.0,2025-01-01,New Sale,Strata,79.0,27658.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2631000.0,1044.11,2520.0,2025-01-01,New Sale,Strata,97.0,27124.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1819000.0,699.66,2600.0,2025-01-01,New Sale,Strata,65.0,27985.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1749000.0,678.13,2579.0,2025-01-01,New Sale,Strata,63.0,27762.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1724000.0,645.84,2669.0,2025-01-01,New Sale,Strata,60.0,28733.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3558000.0,1453.14,2448.0,2025-01-01,New Sale,Strata,135.0,26356.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2787000.0,1130.22,2466.0,2025-01-01,New Sale,Strata,105.0,26543.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1351000.0,516.67,2615.0,2025-01-01,New Sale,Strata,48.0,28146.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1555000.0,592.02,2627.0,2025-01-01,New Sale,Strata,55.0,28273.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2195000.0,850.36,2581.0,2025-01-01,New Sale,Strata,79.0,27785.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2649000.0,1044.11,2537.0,2025-01-01,New Sale,Strata,97.0,27309.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1830000.0,699.66,2616.0,2025-01-01,New Sale,Strata,65.0,28154.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1763000.0,678.13,2600.0,2025-01-01,New Sale,Strata,63.0,27984.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1732000.0,645.84,2682.0,2025-01-01,New Sale,Strata,60.0,28867.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3571000.0,1453.14,2457.0,2025-01-01,New Sale,Strata,135.0,26452.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2796000.0,1130.22,2474.0,2025-01-01,New Sale,Strata,105.0,26629.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1358000.0,516.67,2628.0,2025-01-01,New Sale,Strata,48.0,28292.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1563000.0,592.02,2640.0,2025-01-01,New Sale,Strata,55.0,28418.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2205000.0,850.36,2593.0,2025-01-01,New Sale,Strata,79.0,27911.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2665000.0,1044.11,2552.0,2025-01-01,New Sale,Strata,97.0,27474.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1841000.0,699.66,2631.0,2025-01-01,New Sale,Strata,65.0,28323.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1776000.0,678.13,2619.0,2025-01-01,New Sale,Strata,63.0,28190.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2814000.0,1130.22,2490.0,2025-01-01,New Sale,Strata,105.0,26800.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1372000.0,516.67,2655.0,2025-01-01,New Sale,Strata,48.0,28583.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3604000.0,1453.14,2480.0,2025-01-01,New Sale,Strata,135.0,26696.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2682000.0,1044.11,2569.0,2025-01-01,New Sale,Strata,97.0,27649.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2832000.0,1130.22,2506.0,2025-01-01,New Sale,Strata,105.0,26971.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1386000.0,516.67,2683.0,2025-01-01,New Sale,Strata,48.0,28875.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2692000.0,1044.11,2578.0,2025-01-01,New Sale,Strata,97.0,27753.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1773000.0,645.84,2745.0,2025-01-01,New Sale,Strata,60.0,29550.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3630000.0,1453.14,2498.0,2025-01-01,New Sale,Strata,135.0,26889.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2841000.0,1130.22,2514.0,2025-01-01,New Sale,Strata,105.0,27057.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1603000.0,592.02,2708.0,2025-01-01,New Sale,Strata,55.0,29145.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2266000.0,850.36,2665.0,2025-01-01,New Sale,Strata,79.0,28684.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2715000.0,1044.11,2600.0,2025-01-01,New Sale,Strata,97.0,27990.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3148000.0,1216.33,2588.0,2025-01-01,New Sale,Strata,113.0,27858.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1886000.0,699.66,2696.0,2025-01-01,New Sale,Strata,65.0,29015.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1821000.0,678.13,2685.0,2025-01-01,New Sale,Strata,63.0,28905.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1781000.0,645.84,2758.0,2025-01-01,New Sale,Strata,60.0,29683.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3643000.0,1453.14,2507.0,2025-01-01,New Sale,Strata,135.0,26985.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2850000.0,1130.22,2522.0,2025-01-01,New Sale,Strata,105.0,27143.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1400000.0,516.67,2710.0,2025-01-01,New Sale,Strata,48.0,29167.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1611000.0,592.02,2721.0,2025-01-01,New Sale,Strata,55.0,29291.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2277000.0,850.36,2678.0,2025-01-01,New Sale,Strata,79.0,28823.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2725000.0,1044.11,2610.0,2025-01-01,New Sale,Strata,97.0,28093.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1895000.0,699.66,2708.0,2025-01-01,New Sale,Strata,65.0,29154.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1830000.0,678.13,2699.0,2025-01-01,New Sale,Strata,63.0,29048.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3656000.0,1453.14,2516.0,2025-01-01,New Sale,Strata,135.0,27081.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2859000.0,1130.22,2530.0,2025-01-01,New Sale,Strata,105.0,27229.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1839000.0,678.13,2712.0,2025-01-01,New Sale,Strata,63.0,29190.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3669000.0,1453.14,2525.0,2025-01-01,New Sale,Strata,135.0,27178.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1414000.0,516.67,2737.0,2025-01-01,New Sale,Strata,48.0,29458.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3154000.0,1216.33,2593.0,2025-01-01,New Sale,Strata,113.0,27912.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1848000.0,678.13,2725.0,2025-01-01,New Sale,Strata,63.0,29333.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1805000.0,645.84,2795.0,2025-01-01,New Sale,Strata,60.0,30083.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3682000.0,1453.14,2534.0,2025-01-01,New Sale,Strata,135.0,27274.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2877000.0,1130.22,2546.0,2025-01-01,New Sale,Strata,105.0,27400.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1421000.0,516.67,2750.0,2025-01-01,New Sale,Strata,48.0,29604.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1636000.0,592.02,2763.0,2025-01-01,New Sale,Strata,55.0,29745.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2307000.0,850.36,2713.0,2025-01-01,New Sale,Strata,79.0,29203.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2755000.0,1044.11,2639.0,2025-01-01,New Sale,Strata,97.0,28402.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3166000.0,1216.33,2603.0,2025-01-01,New Sale,Strata,113.0,28018.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1923000.0,699.66,2748.0,2025-01-01,New Sale,Strata,65.0,29585.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1857000.0,678.13,2738.0,2025-01-01,New Sale,Strata,63.0,29476.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1813000.0,645.84,2807.0,2025-01-01,New Sale,Strata,60.0,30217.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,3695000.0,1453.14,2543.0,2025-01-01,New Sale,Strata,135.0,27370.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,2886000.0,1130.22,2553.0,2025-01-01,New Sale,Strata,105.0,27486.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
THE ORIE,1428000.0,516.67,2764.0,2025-01-01,New Sale,Strata,48.0,29750.0,Condominium,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20,1.33970675433727,103.850057290416,10 LORONG 1 TOA PAYOH THE ORIE (U/C) SINGAPORE 319974,53.0,2,6,1,12,17,0
