Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
PINETREE HILL,1796000.0,764.24,2350.0,2023-07-01,New Sale,Strata,71.0,25296.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1593000.0,699.66,2277.0,2023-07-01,New Sale,Strata,65.0,24508.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2914000.0,1216.33,2396.0,2023-07-01,New Sale,Strata,113.0,25788.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2328000.0,968.76,2403.0,2023-07-01,New Sale,Strata,90.0,25867.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1924000.0,796.54,2415.0,2023-07-01,New Sale,Strata,74.0,26000.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1749000.0,764.24,2289.0,2023-07-01,New Sale,Strata,71.0,24634.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1621000.0,699.66,2317.0,2023-07-01,New Sale,Strata,65.0,24938.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1933000.0,796.54,2427.0,2023-07-01,New Sale,Strata,74.0,26122.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1757000.0,764.24,2299.0,2023-07-01,New Sale,Strata,71.0,24746.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,3252000.0,1291.68,2518.0,2023-07-01,New Sale,Strata,120.0,27100.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1942000.0,796.54,2438.0,2023-07-01,New Sale,Strata,74.0,26243.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1951000.0,796.54,2449.0,2023-07-01,New Sale,Strata,74.0,26365.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1642000.0,699.66,2347.0,2023-07-01,New Sale,Strata,65.0,25262.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1781000.0,764.24,2330.0,2023-07-01,New Sale,Strata,71.0,25085.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1788000.0,764.24,2340.0,2023-07-01,New Sale,Strata,71.0,25183.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1804000.0,764.24,2361.0,2023-07-01,New Sale,Strata,71.0,25408.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1677000.0,699.66,2397.0,2023-07-01,New Sale,Strata,65.0,25800.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1812000.0,764.24,2371.0,2023-07-01,New Sale,Strata,71.0,25521.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1820000.0,764.24,2381.0,2023-07-01,New Sale,Strata,71.0,25634.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1828000.0,764.24,2392.0,2023-07-01,New Sale,Strata,71.0,25746.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1701000.0,764.24,2226.0,2023-07-01,New Sale,Strata,71.0,23958.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2284000.0,968.76,2358.0,2023-07-01,New Sale,Strata,90.0,25378.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1709000.0,764.24,2236.0,2023-07-01,New Sale,Strata,71.0,24070.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2295000.0,968.76,2369.0,2023-07-01,New Sale,Strata,90.0,25500.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1717000.0,764.24,2247.0,2023-07-01,New Sale,Strata,71.0,24183.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1725000.0,764.24,2257.0,2023-07-01,New Sale,Strata,71.0,24296.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1733000.0,764.24,2268.0,2023-07-01,New Sale,Strata,71.0,24408.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2328000.0,968.76,2403.0,2023-07-01,New Sale,Strata,90.0,25867.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1741000.0,764.24,2278.0,2023-07-01,New Sale,Strata,71.0,24521.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2339000.0,968.76,2414.0,2023-07-01,New Sale,Strata,90.0,25989.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1853000.0,775.01,2391.0,2023-07-01,New Sale,Strata,72.0,25736.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,3022000.0,1216.33,2485.0,2023-07-01,New Sale,Strata,113.0,26743.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1942000.0,796.54,2438.0,2023-07-01,New Sale,Strata,74.0,26243.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1749000.0,764.24,2289.0,2023-07-01,New Sale,Strata,71.0,24634.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2350000.0,968.76,2426.0,2023-07-01,New Sale,Strata,90.0,26111.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1869000.0,775.01,2412.0,2023-07-01,New Sale,Strata,72.0,25958.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1757000.0,764.24,2299.0,2023-07-01,New Sale,Strata,71.0,24746.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2361000.0,968.76,2437.0,2023-07-01,New Sale,Strata,90.0,26233.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1765000.0,764.24,2309.0,2023-07-01,New Sale,Strata,71.0,24859.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1884000.0,775.01,2431.0,2023-07-01,New Sale,Strata,72.0,26167.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1969000.0,796.54,2472.0,2023-07-01,New Sale,Strata,74.0,26608.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1773000.0,764.24,2320.0,2023-07-01,New Sale,Strata,71.0,24972.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1781000.0,764.24,2330.0,2023-07-01,New Sale,Strata,71.0,25085.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,4448000.0,1733.0,2567.0,2023-07-01,New Sale,Strata,161.0,27627.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1788000.0,764.24,2340.0,2023-07-01,New Sale,Strata,71.0,25183.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1796000.0,764.24,2350.0,2023-07-01,New Sale,Strata,71.0,25296.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1804000.0,764.24,2361.0,2023-07-01,New Sale,Strata,71.0,25408.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,3579000.0,1463.9,2445.0,2023-07-01,New Sale,Strata,136.0,26316.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,3607000.0,1463.9,2464.0,2023-07-01,New Sale,Strata,136.0,26522.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2031000.0,796.54,2550.0,2023-07-01,New Sale,Strata,74.0,27446.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,3174000.0,1216.33,2609.0,2023-07-01,New Sale,Strata,113.0,28088.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,3186000.0,1216.33,2619.0,2023-07-01,New Sale,Strata,113.0,28195.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,3635000.0,1463.9,2483.0,2023-07-01,New Sale,Strata,136.0,26728.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
THE RESERVE RESIDENCES,2871205.0,1119.46,2565.0,2023-07-01,New Sale,Strata,104.0,27608.0,Apartment,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10,1.34084176825735,103.777682636132,15 JALAN ANAK BUKIT THE RESERVE RESIDENCES (U/C) SINGAPORE 589770,34.0,2,2,3,4,2,7
THE RESERVE RESIDENCES,2871205.0,1119.46,2565.0,2023-07-01,New Sale,Strata,104.0,27608.0,Apartment,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10,1.34084176825735,103.777682636132,15 JALAN ANAK BUKIT THE RESERVE RESIDENCES (U/C) SINGAPORE 589770,34.0,2,2,3,4,2,7
PINETREE HILL,1236000.0,538.2,2297.0,2023-07-01,New Sale,Strata,50.0,24720.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2198000.0,968.76,2269.0,2023-07-01,New Sale,Strata,90.0,24422.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1782000.0,796.54,2237.0,2023-07-01,New Sale,Strata,74.0,24081.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1790000.0,796.54,2247.0,2023-07-01,New Sale,Strata,74.0,24189.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2231000.0,968.76,2303.0,2023-07-01,New Sale,Strata,90.0,24789.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1808000.0,796.54,2270.0,2023-07-01,New Sale,Strata,74.0,24432.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1826000.0,796.54,2292.0,2023-07-01,New Sale,Strata,74.0,24676.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,2373000.0,968.76,2450.0,2023-07-01,New Sale,Strata,90.0,26367.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1733000.0,764.24,2268.0,2023-07-01,New Sale,Strata,71.0,24408.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1765000.0,764.24,2309.0,2023-07-01,New Sale,Strata,71.0,24859.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,1773000.0,764.24,2320.0,2023-07-01,New Sale,Strata,71.0,24972.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,3468000.0,1463.9,2369.0,2023-07-01,New Sale,Strata,136.0,25500.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,4388000.0,1733.0,2532.0,2023-07-01,New Sale,Strata,161.0,27255.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,3092000.0,1216.33,2542.0,2023-07-01,New Sale,Strata,113.0,27363.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,4688000.0,1733.0,2705.0,2023-07-01,New Sale,Strata,161.0,29118.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,21 to 25,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
PINETREE HILL,3676000.0,1463.9,2511.0,2023-07-01,New Sale,Strata,136.0,27029.0,Condominium,99 yrs lease commencing from 2022,21,Rest of Central Region,21 to 25,1.31987177689792,103.776658479925,36 PINE GROVE PINETREE HILL (U/C) SINGAPORE 598444,34.0,1,1,0,6,10,5
HIGH OAK CONDOMINIUM,1300000.0,1173.28,1108.0,2023-07-01,Resale,Strata,109.0,11927.0,Condominium,99 yrs lease commencing from 1996,21,Rest of Central Region,01 to 05,1.33904654811642,103.771587753402,11 TOH TUCK ROAD HIGH OAK CONDOMINIUM SINGAPORE 596290,34.0,1,2,3,4,3,10
TERRENE AT BUKIT TIMAH,2385000.0,1108.69,2151.0,2023-07-01,Resale,Strata,103.0,23155.0,Condominium,999 yrs lease commencing from 1885,21,Rest of Central Region,01 to 05,1.34101528932946,103.77097733992,111 JALAN JURONG KECHIL TERRENE AT BUKIT TIMAH SINGAPORE 598674,34.0,1,2,3,4,4,10
ASTOR GREEN,1880000.0,1377.79,1365.0,2023-07-01,Resale,Strata,128.0,14688.0,Condominium,99 yrs lease commencing from 1991,21,Rest of Central Region,16 to 20,1.31784080297671,103.776484414034,5 PINE GROVE ASTOR GREEN SINGAPORE 597591,34.0,1,1,0,6,12,7
FLORIDIAN,3700000.0,1668.42,2218.0,2023-07-01,Resale,Strata,155.0,23871.0,Condominium,Freehold,21,Rest of Central Region,06 to 10,1.33302890934461,103.786004688074,967 BUKIT TIMAH ROAD FLORIDIAN SINGAPORE 589663,34.0,1,0,0,5,4,5
MAYFAIR GARDENS,2910000.0,1248.62,2331.0,2023-07-01,Resale,Strata,116.0,25086.0,Condominium,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05,1.33822248553508,103.781375965144,8 RIFLE RANGE ROAD MAYFAIR GARDENS SINGAPORE 588376,34.0,2,2,3,5,2,4
CLEMENTI PARK,1250000.0,904.18,1382.0,2023-07-01,Resale,Strata,84.0,14881.0,Condominium,Freehold,21,Outside Central Region,01 to 05,1.33089356982014,103.766440219511,137 SUNSET WAY CLEMENTI PARK SINGAPORE 597159,34.0,0,0,0,4,7,9
SHERWOOD CONDOMINIUM,1370000.0,925.7,1480.0,2023-07-01,Resale,Strata,86.0,15930.0,Condominium,Freehold,21,Rest of Central Region,06 to 10,1.34502932055631,103.76800045525,169 JALAN JURONG KECHIL SHERWOOD CONDOMINIUM SINGAPORE 598669,34.0,1,1,2,3,7,6
PINE GROVE,1950000.0,1754.53,1111.0,2023-07-01,Resale,Strata,163.0,11963.0,Condominium,99 yrs lease commencing from 1984,21,Rest of Central Region,11 to 15,1.31837347170308,103.774344276705,1P PINE GROVE PINE GROVE SINGAPORE 591401,34.0,1,1,0,5,10,4
ASTOR GREEN,1540000.0,979.52,1572.0,2023-07-01,Resale,Strata,91.0,16923.0,Condominium,99 yrs lease commencing from 1991,21,Rest of Central Region,01 to 05,1.31784080297671,103.776484414034,5 PINE GROVE ASTOR GREEN SINGAPORE 597591,34.0,1,1,0,6,12,7
SOUTHAVEN I,1950000.0,1539.25,1267.0,2023-07-01,Resale,Strata,143.0,13636.0,Condominium,99 yrs lease commencing from 1994,21,Outside Central Region,06 to 10,1.34726029144314,103.773320827343,41 HINDHEDE WALK SOUTHAVEN I SINGAPORE 587972,34.0,1,2,2,4,3,5
MAYFAIR GARDENS,1138000.0,570.49,1995.0,2023-07-01,Resale,Strata,53.0,21472.0,Condominium,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05,1.33822248553508,103.781375965144,8 RIFLE RANGE ROAD MAYFAIR GARDENS SINGAPORE 588376,34.0,2,2,3,5,2,4
THE RESERVE RESIDENCES,3058091.0,1162.51,2631.0,2023-07-01,New Sale,Strata,108.0,28316.0,Apartment,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15,1.34084176825735,103.777682636132,15 JALAN ANAK BUKIT THE RESERVE RESIDENCES (U/C) SINGAPORE 589770,34.0,2,2,3,4,2,7
THE RESERVE RESIDENCES,3512206.0,1474.67,2382.0,2023-07-01,New Sale,Strata,137.0,25637.0,Apartment,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20,1.34084176825735,103.777682636132,15 JALAN ANAK BUKIT THE RESERVE RESIDENCES (U/C) SINGAPORE 589770,34.0,2,2,3,4,2,7
PANDAN VALLEY,5880000.0,6867.43,856.0,2023-07-01,Resale,Strata,638.0,9216.0,Condominium,Freehold,21,Rest of Central Region,16 to 20,1.31914163941165,103.777127110124,PANDAN VALLEY,34.0,1,1,0,6,10,7
SOUTHAVEN II,2368000.0,1539.25,1538.0,2023-07-01,Resale,Strata,143.0,16559.0,Condominium,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05,1.34694658217219,103.772158776058,33 HINDHEDE WALK SOUTHAVEN II SINGAPORE 587968,34.0,1,2,2,3,3,4
MEADOWLODGE,2020000.0,1410.08,1433.0,2023-07-01,Resale,Strata,131.0,15420.0,Condominium,99 yrs lease commencing from 1997,21,Rest of Central Region,01 to 05,1.34148201148685,103.773378872351,31 CHUN TIN ROAD MEADOWLODGE SINGAPORE 599717,34.0,1,2,3,4,3,8
THE RESERVE RESIDENCES,3058091.0,1162.51,2631.0,2023-07-01,New Sale,Strata,108.0,28316.0,Apartment,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15,1.34084176825735,103.777682636132,15 JALAN ANAK BUKIT THE RESERVE RESIDENCES (U/C) SINGAPORE 589770,34.0,2,2,3,4,2,7
THE RESERVE RESIDENCES,3028688.0,1162.51,2605.0,2023-07-01,New Sale,Strata,108.0,28043.0,Apartment,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10,1.34084176825735,103.777682636132,15 JALAN ANAK BUKIT THE RESERVE RESIDENCES (U/C) SINGAPORE 589770,34.0,2,2,3,4,2,7
THE HILLFORD,696666.0,505.91,1377.0,2023-07-01,Resale,Strata,47.0,14823.0,Apartment,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05,1.34472304227811,103.769622200349,172 JALAN JURONG KECHIL THE HILLFORD SINGAPORE 596182,34.0,1,2,2,3,5,6
JARDIN,3790000.0,1894.46,2001.0,2023-07-01,Resale,Strata,176.0,21534.0,Condominium,Freehold,21,Rest of Central Region,01 to 05,1.337684398384,103.780147954617,968 DUNEARN ROAD JARDIN SINGAPORE 589489,34.0,2,2,3,5,2,5
