Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
THE MILTONIA RESIDENCES,1100888.0,861.12,1278.0,2024-06-01,Resale,Strata,80.0,13761.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.41682040436462,103.848959192623,556 MILTONIA CLOSE THE MILTONIA RESIDENCES SINGAPORE 768122,46.0,0,0,1,3,7,0
NINE RESIDENCES,1238000.0,904.18,1369.0,2024-06-01,Resale,Strata,84.0,14738.0,Apartment,99 yrs lease commencing from 2013,27,Outside Central Region,11 to 15,1.43339369741629,103.84175835785,14 YISHUN AVENUE 9 NINE RESIDENCES SINGAPORE 768895,46.0,1,1,2,2,17,2
SYMPHONY SUITES,1085000.0,785.77,1381.0,2024-06-01,Resale,Strata,73.0,14863.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,46.0,0,0,1,2,15,1
THE ESTUARY,1148000.0,925.7,1240.0,2024-06-01,Resale,Strata,86.0,13349.0,Condominium,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10,1.41089990166431,103.832147431721,97 YISHUN AVENUE 1 THE ESTUARY SINGAPORE 769138,46.0,1,0,0,5,10,1
THE NAUTICAL,1950000.0,1733.0,1125.0,2024-06-01,Resale,Strata,161.0,12112.0,Condominium,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05,1.4428170077791,103.824737654777,97 JALAN SENDUDOK THE NAUTICAL SINGAPORE 769474,46.0,2,1,3,4,16,6
SELETARIS,1950000.0,1646.89,1184.0,2024-06-01,Resale,Strata,153.0,12745.0,Condominium,Freehold,27,Outside Central Region,01 to 05,1.43547360117482,103.824042575091,503 SEMBAWANG ROAD SELETARIS SINGAPORE 757707,46.0,0,2,1,4,15,6
CANBERRA RESIDENCES,1420000.0,1323.97,1073.0,2024-06-01,Resale,Strata,123.0,11545.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.44992123026952,103.829397162646,51 CANBERRA CRESCENT CANBERRA CRESCENT RESIDENCES (U/C) SINGAPORE 759827,46.0,1,1,1,4,12,4
EIGHT COURTYARDS,1630000.0,1227.1,1328.0,2024-06-01,Resale,Strata,114.0,14298.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15,1.43843379610326,103.830692080977,8 CANBERRA DRIVE EIGHT COURTYARDS SINGAPORE 768141,46.0,1,2,2,4,14,4
THE WISTERIA,1500000.0,1173.28,1278.0,2024-06-01,Resale,Strata,109.0,13761.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05,1.41844703579357,103.841112412447,590 YISHUN RING ROAD THE WISTERIA SINGAPORE 768694,46.0,1,1,1,3,17,1
NORTH PARK RESIDENCES,1120000.0,624.31,1794.0,2024-06-01,Resale,Strata,58.0,19310.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10,1.42740015326275,103.835692955414,21 YISHUN CENTRAL 1 NORTH PARK RESIDENCES SINGAPORE 768800,46.0,1,2,2,5,19,2
ORCHID PARK CONDOMINIUM,1200000.0,1194.8,1004.0,2024-06-01,Resale,Strata,111.0,10811.0,Condominium,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10,1.4123301076417,103.834893081979,93 YISHUN STREET 81 ORCHID PARK CONDOMINIUM SINGAPORE 768451,46.0,1,0,1,5,11,1
SYMPHONY SUITES,1160000.0,893.41,1298.0,2024-06-01,Resale,Strata,83.0,13976.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,46.0,0,0,1,2,15,1
KANDIS RESIDENCE,1030000.0,807.3,1276.0,2024-06-01,Resale,Strata,75.0,13733.0,Condominium,99 yrs lease commencing from 2016,27,Outside Central Region,01 to 05,1.45643625409312,103.837218581465,2 KANDIS LINK KANDIS RESIDENCE SINGAPORE 756967,46.0,0,0,0,2,1,4
SYMPHONY SUITES,1320000.0,1022.58,1291.0,2024-06-01,Resale,Strata,95.0,13895.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,46.0,0,0,1,2,15,1
EUPHONY GARDENS,1100000.0,1151.75,955.0,2024-06-01,Resale,Strata,107.0,10280.0,Condominium,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05,1.42429094625007,103.82452086529,7 JALAN MATA AYER EUPHONY GARDENS SINGAPORE 759152,46.0,0,2,0,5,14,2
THE MILTONIA RESIDENCES,745000.0,516.67,1442.0,2024-06-01,Resale,Strata,48.0,15521.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.41682040436462,103.848959192623,556 MILTONIA CLOSE THE MILTONIA RESIDENCES SINGAPORE 768122,46.0,0,0,1,3,7,0
YISHUN SAPPHIRE,1360000.0,1517.72,896.0,2024-06-01,Resale,Strata,141.0,9645.0,Condominium,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05,1.44018414065859,103.8305722683,48 CANBERRA DRIVE YISHUN SAPPHIRE SINGAPORE 768437,46.0,1,1,2,4,13,5
SYMPHONY SUITES,1220000.0,914.94,1333.0,2024-06-01,Resale,Strata,85.0,14353.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,46.0,0,0,1,2,15,1
YISHUN SAPPHIRE,1500000.0,1345.5,1115.0,2024-06-01,Resale,Strata,125.0,12000.0,Condominium,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15,1.44018414065859,103.8305722683,48 CANBERRA DRIVE YISHUN SAPPHIRE SINGAPORE 768437,46.0,1,1,2,4,13,5
SKIES MILTONIA,1100000.0,968.76,1135.0,2024-06-01,Resale,Strata,90.0,12222.0,Condominium,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05,1.41806731572331,103.847612415918,11 MILTONIA CLOSE SKIES MILTONIA SINGAPORE 768053,46.0,0,1,1,3,10,1
THE MILTONIA RESIDENCES,988000.0,839.59,1177.0,2024-06-01,Resale,Strata,78.0,12667.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.41682040436462,103.848959192623,556 MILTONIA CLOSE THE MILTONIA RESIDENCES SINGAPORE 768122,46.0,0,0,1,3,7,0
YISHUN EMERALD,1100000.0,1356.26,811.0,2024-06-01,Resale,Strata,126.0,8730.0,Condominium,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05,1.43911656257616,103.830253676903,20 CANBERRA DRIVE YISHUN EMERALD SINGAPORE 768425,46.0,1,2,2,4,13,6
THE WISTERIA,780888.0,548.96,1422.0,2024-06-01,Resale,Strata,51.0,15312.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10,1.41844703579357,103.841112412447,590 YISHUN RING ROAD THE WISTERIA SINGAPORE 768694,46.0,1,1,1,3,17,1
EUPHONY GARDENS,1039800.0,1044.11,996.0,2024-06-01,Resale,Strata,97.0,10720.0,Condominium,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05,1.42429094625007,103.82452086529,7 JALAN MATA AYER EUPHONY GARDENS SINGAPORE 759152,46.0,0,2,0,5,14,2
THE MILTONIA RESIDENCES,1068000.0,861.12,1240.0,2024-05-01,Resale,Strata,80.0,13350.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.41682040436462,103.848959192623,556 MILTONIA CLOSE THE MILTONIA RESIDENCES SINGAPORE 768122,45.0,0,0,1,3,7,0
NORTH PARK RESIDENCES,1390088.0,699.66,1987.0,2024-05-01,Resale,Strata,65.0,21386.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15,1.42740015326275,103.835692955414,21 YISHUN CENTRAL 1 NORTH PARK RESIDENCES SINGAPORE 768800,45.0,1,2,2,5,19,2
SYMPHONY SUITES,1010000.0,796.54,1268.0,2024-05-01,Resale,Strata,74.0,13649.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,45.0,0,0,1,2,15,1
EIGHT COURTYARDS,1010000.0,871.88,1158.0,2024-05-01,Resale,Strata,81.0,12469.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.43843379610326,103.830692080977,8 CANBERRA DRIVE EIGHT COURTYARDS SINGAPORE 768141,45.0,1,2,2,4,14,4
THE ESTUARY,1700000.0,1313.21,1295.0,2024-05-01,Resale,Strata,122.0,13934.0,Condominium,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15,1.41089990166431,103.832147431721,97 YISHUN AVENUE 1 THE ESTUARY SINGAPORE 769138,45.0,1,0,0,5,10,1
SYMPHONY SUITES,1325000.0,1022.58,1296.0,2024-05-01,Resale,Strata,95.0,13947.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,45.0,0,0,1,2,15,1
THE WISTERIA,1305000.0,968.76,1347.0,2024-05-01,Resale,Strata,90.0,14500.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10,1.41844703579357,103.841112412447,590 YISHUN RING ROAD THE WISTERIA SINGAPORE 768694,45.0,1,1,1,3,17,1
CANBERRA RESIDENCES,1068000.0,904.18,1181.0,2024-05-01,Resale,Strata,84.0,12714.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.44992123026952,103.829397162646,51 CANBERRA CRESCENT CANBERRA CRESCENT RESIDENCES (U/C) SINGAPORE 759827,45.0,1,1,1,4,12,4
CANBERRA RESIDENCES,1165000.0,936.47,1244.0,2024-05-01,Resale,Strata,87.0,13391.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.44992123026952,103.829397162646,51 CANBERRA CRESCENT CANBERRA CRESCENT RESIDENCES (U/C) SINGAPORE 759827,45.0,1,1,1,4,12,4
ORCHID PARK CONDOMINIUM,1750000.0,1614.6,1084.0,2024-05-01,Resale,Strata,150.0,11667.0,Condominium,99 yrs lease commencing from 1991,27,Outside Central Region,11 to 15,1.4123301076417,103.834893081979,93 YISHUN STREET 81 ORCHID PARK CONDOMINIUM SINGAPORE 768451,45.0,1,0,1,5,11,1
YISHUN EMERALD,1380000.0,1431.61,964.0,2024-05-01,Resale,Strata,133.0,10376.0,Condominium,99 yrs lease commencing from 1998,27,Outside Central Region,16 to 20,1.43911656257616,103.830253676903,20 CANBERRA DRIVE YISHUN EMERALD SINGAPORE 768425,45.0,1,2,2,4,13,6
CANBERRA RESIDENCES,1388000.0,1323.97,1048.0,2024-05-01,Resale,Strata,123.0,11285.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.44992123026952,103.829397162646,51 CANBERRA CRESCENT CANBERRA CRESCENT RESIDENCES (U/C) SINGAPORE 759827,45.0,1,1,1,4,12,4
NORTH PARK RESIDENCES,1340000.0,699.66,1915.0,2024-05-01,Resale,Strata,65.0,20615.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10,1.42740015326275,103.835692955414,21 YISHUN CENTRAL 1 NORTH PARK RESIDENCES SINGAPORE 768800,45.0,1,2,2,5,19,2
SYMPHONY SUITES,988000.0,785.77,1257.0,2024-05-01,Resale,Strata,73.0,13534.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,45.0,0,0,1,2,15,1
NORTH PARK RESIDENCES,1720000.0,968.76,1775.0,2024-05-01,Resale,Strata,90.0,19111.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10,1.42740015326275,103.835692955414,21 YISHUN CENTRAL 1 NORTH PARK RESIDENCES SINGAPORE 768800,45.0,1,2,2,5,19,2
SYMPHONY SUITES,1280000.0,1022.58,1252.0,2024-05-01,Resale,Strata,95.0,13474.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,45.0,0,0,1,2,15,1
KANDIS RESIDENCE,1070000.0,775.01,1381.0,2024-05-01,Resale,Strata,72.0,14861.0,Condominium,99 yrs lease commencing from 2016,27,Outside Central Region,06 to 10,1.45643625409312,103.837218581465,2 KANDIS LINK KANDIS RESIDENCE SINGAPORE 756967,45.0,0,0,0,2,1,4
SKIES MILTONIA,900000.0,721.19,1248.0,2024-05-01,Resale,Strata,67.0,13433.0,Condominium,99 yrs lease commencing from 2012,27,Outside Central Region,11 to 15,1.41806731572331,103.847612415918,11 MILTONIA CLOSE SKIES MILTONIA SINGAPORE 768053,45.0,0,1,1,3,10,1
SKIES MILTONIA,1270000.0,1076.4,1180.0,2024-05-01,Resale,Strata,100.0,12700.0,Condominium,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10,1.41806731572331,103.847612415918,11 MILTONIA CLOSE SKIES MILTONIA SINGAPORE 768053,45.0,0,1,1,3,10,1
SYMPHONY SUITES,1050000.0,785.77,1336.0,2024-05-01,Resale,Strata,73.0,14384.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,45.0,0,0,1,2,15,1
CANBERRA RESIDENCES,1050000.0,936.47,1121.0,2024-05-01,Resale,Strata,87.0,12069.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.44992123026952,103.829397162646,51 CANBERRA CRESCENT CANBERRA CRESCENT RESIDENCES (U/C) SINGAPORE 759827,45.0,1,1,1,4,12,4
SYMPHONY SUITES,1190000.0,914.94,1301.0,2024-05-01,Resale,Strata,85.0,14000.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,45.0,0,0,1,2,15,1
YISHUN SAPPHIRE,1380000.0,1517.72,909.0,2024-05-01,Resale,Strata,141.0,9787.0,Condominium,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05,1.44018414065859,103.8305722683,48 CANBERRA DRIVE YISHUN SAPPHIRE SINGAPORE 768437,45.0,1,1,2,4,13,5
THE MILTONIA RESIDENCES,680000.0,516.67,1316.0,2024-05-01,Resale,Strata,48.0,14167.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.41682040436462,103.848959192623,556 MILTONIA CLOSE THE MILTONIA RESIDENCES SINGAPORE 768122,45.0,0,0,1,3,7,0
SKIES MILTONIA,1130000.0,968.76,1166.0,2024-05-01,Resale,Strata,90.0,12556.0,Condominium,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10,1.41806731572331,103.847612415918,11 MILTONIA CLOSE SKIES MILTONIA SINGAPORE 768053,45.0,0,1,1,3,10,1
EIGHT COURTYARDS,1090000.0,914.94,1191.0,2024-05-01,Resale,Strata,85.0,12824.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15,1.43843379610326,103.830692080977,8 CANBERRA DRIVE EIGHT COURTYARDS SINGAPORE 768141,45.0,1,2,2,4,14,4
SYMPHONY SUITES,868000.0,688.9,1260.0,2024-05-01,Resale,Strata,64.0,13563.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,45.0,0,0,1,2,15,1
NINE RESIDENCES,895000.0,699.66,1279.0,2024-05-01,Resale,Strata,65.0,13769.0,Apartment,99 yrs lease commencing from 2013,27,Outside Central Region,11 to 15,1.43339369741629,103.84175835785,14 YISHUN AVENUE 9 NINE RESIDENCES SINGAPORE 768895,45.0,1,1,2,2,17,2
SKIES MILTONIA,720000.0,484.38,1486.0,2024-04-01,Resale,Strata,45.0,16000.0,Condominium,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10,1.41806731572331,103.847612415918,11 MILTONIA CLOSE SKIES MILTONIA SINGAPORE 768053,44.0,0,1,1,3,10,1
ORCHID PARK CONDOMINIUM,910000.0,979.52,929.0,2024-04-01,Resale,Strata,91.0,10000.0,Condominium,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05,1.4123301076417,103.834893081979,93 YISHUN STREET 81 ORCHID PARK CONDOMINIUM SINGAPORE 768451,44.0,1,0,1,5,11,1
THE NAUTICAL,1310000.0,1119.46,1170.0,2024-04-01,Resale,Strata,104.0,12596.0,Condominium,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05,1.4428170077791,103.824737654777,97 JALAN SENDUDOK THE NAUTICAL SINGAPORE 769474,44.0,2,1,3,4,16,6
EIGHT COURTYARDS,720000.0,548.96,1312.0,2024-04-01,Resale,Strata,51.0,14118.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.43843379610326,103.830692080977,8 CANBERRA DRIVE EIGHT COURTYARDS SINGAPORE 768141,44.0,1,2,2,4,14,4
THE ESTUARY,2000000.0,1528.49,1308.0,2024-04-01,Resale,Strata,142.0,14085.0,Condominium,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10,1.41089990166431,103.832147431721,97 YISHUN AVENUE 1 THE ESTUARY SINGAPORE 769138,44.0,1,0,0,5,10,1
THE WATERGARDENS AT CANBERRA,1168000.0,678.13,1722.0,2024-04-01,Sub Sale,Strata,63.0,18540.0,Apartment,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05,1.4408571271116,103.827823180136,57 CANBERRA DRIVE THE WATERGARDENS AT CANBERRA SINGAPORE 769330,44.0,1,1,2,4,15,6
SKIES MILTONIA,950000.0,710.42,1337.0,2024-04-01,Resale,Strata,66.0,14394.0,Condominium,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10,1.41806731572331,103.847612415918,11 MILTONIA CLOSE SKIES MILTONIA SINGAPORE 768053,44.0,0,1,1,3,10,1
THE NAUTICAL,1090000.0,828.83,1315.0,2024-04-01,Resale,Strata,77.0,14156.0,Condominium,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05,1.4428170077791,103.824737654777,97 JALAN SENDUDOK THE NAUTICAL SINGAPORE 769474,44.0,2,1,3,4,16,6
YISHUN EMERALD,1818888.0,2034.4,894.0,2024-04-01,Resale,Strata,189.0,9624.0,Condominium,99 yrs lease commencing from 1998,27,Outside Central Region,16 to 20,1.43911656257616,103.830253676903,20 CANBERRA DRIVE YISHUN EMERALD SINGAPORE 768425,44.0,1,2,2,4,13,6
THE MILTONIA RESIDENCES,1450000.0,1173.28,1236.0,2024-04-01,Resale,Strata,109.0,13303.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.41682040436462,103.848959192623,556 MILTONIA CLOSE THE MILTONIA RESIDENCES SINGAPORE 768122,44.0,0,0,1,3,7,0
EIGHT COURTYARDS,700000.0,548.96,1275.0,2024-04-01,Resale,Strata,51.0,13725.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.43843379610326,103.830692080977,8 CANBERRA DRIVE EIGHT COURTYARDS SINGAPORE 768141,44.0,1,2,2,4,14,4
SYMPHONY SUITES,1050000.0,796.54,1318.0,2024-04-01,Resale,Strata,74.0,14189.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,44.0,0,0,1,2,15,1
SYMPHONY SUITES,910000.0,688.9,1321.0,2024-04-01,Resale,Strata,64.0,14219.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,44.0,0,0,1,2,15,1
SYMPHONY SUITES,1172500.0,914.94,1282.0,2024-04-01,Resale,Strata,85.0,13794.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,44.0,0,0,1,2,15,1
THE ESTUARY,780000.0,592.02,1318.0,2024-04-01,Resale,Strata,55.0,14182.0,Condominium,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05,1.41089990166431,103.832147431721,97 YISHUN AVENUE 1 THE ESTUARY SINGAPORE 769138,44.0,1,0,0,5,10,1
THE ESTUARY,830000.0,592.02,1402.0,2024-04-01,Resale,Strata,55.0,15091.0,Condominium,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10,1.41089990166431,103.832147431721,97 YISHUN AVENUE 1 THE ESTUARY SINGAPORE 769138,44.0,1,0,0,5,10,1
NORTH PARK RESIDENCES,1338000.0,699.66,1912.0,2024-04-01,Resale,Strata,65.0,20585.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10,1.42740015326275,103.835692955414,21 YISHUN CENTRAL 1 NORTH PARK RESIDENCES SINGAPORE 768800,44.0,1,2,2,5,19,2
CANBERRA RESIDENCES,1650000.0,1528.49,1079.0,2024-04-01,Resale,Strata,142.0,11620.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.44992123026952,103.829397162646,51 CANBERRA CRESCENT CANBERRA CRESCENT RESIDENCES (U/C) SINGAPORE 759827,44.0,1,1,1,4,12,4
THE WISTERIA,1220000.0,968.76,1259.0,2024-04-01,Resale,Strata,90.0,13556.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05,1.41844703579357,103.841112412447,590 YISHUN RING ROAD THE WISTERIA SINGAPORE 768694,44.0,1,1,1,3,17,1
EIGHT COURTYARDS,1528000.0,1151.75,1327.0,2024-04-01,Resale,Strata,107.0,14280.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15,1.43843379610326,103.830692080977,8 CANBERRA DRIVE EIGHT COURTYARDS SINGAPORE 768141,44.0,1,2,2,4,14,4
THE MILTONIA RESIDENCES,1130000.0,1022.58,1105.0,2024-04-01,Resale,Strata,95.0,11895.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.41682040436462,103.848959192623,556 MILTONIA CLOSE THE MILTONIA RESIDENCES SINGAPORE 768122,44.0,0,0,1,3,7,0
THE ESTUARY,1250000.0,925.7,1350.0,2024-04-01,Resale,Strata,86.0,14535.0,Condominium,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15,1.41089990166431,103.832147431721,97 YISHUN AVENUE 1 THE ESTUARY SINGAPORE 769138,44.0,1,0,0,5,10,1
NORTH PARK RESIDENCES,775000.0,430.56,1800.0,2024-04-01,Resale,Strata,40.0,19375.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10,1.42740015326275,103.835692955414,21 YISHUN CENTRAL 1 NORTH PARK RESIDENCES SINGAPORE 768800,44.0,1,2,2,5,19,2
SYMPHONY SUITES,995000.0,785.77,1266.0,2024-04-01,Resale,Strata,73.0,13630.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,44.0,0,0,1,2,15,1
THE WATERGARDENS AT CANBERRA,1118000.0,678.13,1649.0,2024-04-01,Sub Sale,Strata,63.0,17746.0,Apartment,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05,1.4408571271116,103.827823180136,57 CANBERRA DRIVE THE WATERGARDENS AT CANBERRA SINGAPORE 769330,44.0,1,1,2,4,15,6
SELETARIS,1638000.0,1345.5,1217.0,2024-04-01,Resale,Strata,125.0,13104.0,Condominium,Freehold,27,Outside Central Region,01 to 05,1.43547360117482,103.824042575091,503 SEMBAWANG ROAD SELETARIS SINGAPORE 757707,44.0,0,2,1,4,15,6
THE MILTONIA RESIDENCES,1520000.0,1528.49,994.0,2024-04-01,Resale,Strata,142.0,10704.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.41682040436462,103.848959192623,556 MILTONIA CLOSE THE MILTONIA RESIDENCES SINGAPORE 768122,44.0,0,0,1,3,7,0
NORTH PARK RESIDENCES,1340000.0,699.66,1915.0,2024-04-01,Resale,Strata,65.0,20615.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10,1.42740015326275,103.835692955414,21 YISHUN CENTRAL 1 NORTH PARK RESIDENCES SINGAPORE 768800,44.0,1,2,2,5,19,2
SYMPHONY SUITES,1020000.0,785.77,1298.0,2024-04-01,Resale,Strata,73.0,13973.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,44.0,0,0,1,2,15,1
EIGHT COURTYARDS,1080000.0,958.0,1127.0,2024-04-01,Resale,Strata,89.0,12135.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.43843379610326,103.830692080977,8 CANBERRA DRIVE EIGHT COURTYARDS SINGAPORE 768141,44.0,1,2,2,4,14,4
EIGHT COURTYARDS,1300000.0,1011.82,1285.0,2024-04-01,Resale,Strata,94.0,13830.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15,1.43843379610326,103.830692080977,8 CANBERRA DRIVE EIGHT COURTYARDS SINGAPORE 768141,44.0,1,2,2,4,14,4
KANDIS RESIDENCE,1138888.0,807.3,1411.0,2024-04-01,Resale,Strata,75.0,15185.0,Condominium,99 yrs lease commencing from 2016,27,Outside Central Region,01 to 05,1.45643625409312,103.837218581465,2 KANDIS LINK KANDIS RESIDENCE SINGAPORE 756967,44.0,0,0,0,2,1,4
THE MILTONIA RESIDENCES,1290000.0,1173.28,1099.0,2024-04-01,Resale,Strata,109.0,11835.0,Condominium,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05,1.41682040436462,103.848959192623,556 MILTONIA CLOSE THE MILTONIA RESIDENCES SINGAPORE 768122,44.0,0,0,1,3,7,0
SYMPHONY SUITES,888000.0,688.9,1289.0,2024-04-01,Resale,Strata,64.0,13875.0,Condominium,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10,1.43537726152559,103.844165552611,13 YISHUN CLOSE SYMPHONY SUITES SINGAPORE 768010,44.0,0,0,1,2,15,1
NORTH PARK RESIDENCES,1730000.0,968.76,1786.0,2024-03-01,Resale,Strata,90.0,19222.0,Apartment,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10,1.42740015326275,103.835692955414,21 YISHUN CENTRAL 1 NORTH PARK RESIDENCES SINGAPORE 768800,43.0,1,2,2,5,19,2
SELETARIS,1620000.0,1388.56,1167.0,2024-03-01,Resale,Strata,129.0,12558.0,Condominium,Freehold,27,Outside Central Region,01 to 05,1.43547360117482,103.824042575091,503 SEMBAWANG ROAD SELETARIS SINGAPORE 757707,43.0,0,2,1,4,15,6
THE ESTUARY,760000.0,592.02,1284.0,2024-03-01,Resale,Strata,55.0,13818.0,Condominium,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05,1.41089990166431,103.832147431721,97 YISHUN AVENUE 1 THE ESTUARY SINGAPORE 769138,43.0,1,0,0,5,10,1
