Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
ICON,1090000.0,570.49,1911.0,2023-03-01,Resale,Strata,53.0,20566.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,26 to 30,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,30.0,9,4,3,9,3,6
76 SHENTON,1180000.0,624.31,1890.0,2023-03-01,Resale,Strata,58.0,20345.0,Apartment,99 yrs lease commencing from 2007,2,Core Central Region,16 to 20,1.2734661134853,103.845580792511,76 SHENTON WAY 76 SHENTON SINGAPORE 079119,1.214537395836928,30.0,6,3,3,8,3,6
ALTEZ,2100000.0,1173.28,1790.0,2023-03-01,Resale,Strata,109.0,19266.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,41 to 45,1.27461794103822,103.844319553688,16 ENGGOR STREET ALTEZ SINGAPORE 079717,1.1881933854754845,30.0,9,4,3,8,3,6
SPOTTISWOODE PARK,1135000.0,1270.15,894.0,2023-03-01,Resale,Strata,118.0,9619.0,Apartment,99 yrs lease commencing from 1976,2,Rest of Central Region,16 to 20,1.27524141291212,103.836045808088,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,1.872386501107952,30.0,5,1,2,9,6,3
ONE BERNAM,1898000.0,699.66,2713.0,2023-03-01,New Sale,Strata,65.0,29200.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,16 to 20,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,30.0,8,4,3,8,3,6
ONE BERNAM,2086230.0,871.88,2393.0,2023-03-01,New Sale,Strata,81.0,25756.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,11 to 15,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,30.0,8,4,3,8,3,6
ALTEZ,1480000.0,753.48,1964.0,2023-03-01,Resale,Strata,70.0,21143.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,36 to 40,1.27461794103822,103.844319553688,16 ENGGOR STREET ALTEZ SINGAPORE 079717,1.1881933854754845,30.0,9,4,3,8,3,6
ONE BERNAM,2188000.0,828.83,2640.0,2023-03-01,New Sale,Strata,77.0,28416.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,11 to 15,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,30.0,8,4,3,8,3,6
SKYSUITES@ANSON,910000.0,398.27,2285.0,2023-03-01,Resale,Strata,37.0,24595.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,16 to 20,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,30.0,9,4,3,8,3,6
SPOTTISWOODE SUITES,1020000.0,452.09,2256.0,2023-03-01,Resale,Strata,42.0,24286.0,Apartment,Freehold,2,Rest of Central Region,11 to 15,1.27603511606189,103.837502046362,16 SPOTTISWOODE PARK ROAD SPOTTISWOODE SUITES SINGAPORE 088661,1.688123616953561,30.0,6,3,2,10,6,5
ONE BERNAM,1878000.0,731.95,2566.0,2023-02-01,New Sale,Strata,68.0,27618.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,16 to 20,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
ONE BERNAM,2286000.0,828.83,2758.0,2023-02-01,New Sale,Strata,77.0,29688.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,16 to 20,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
WALLICH RESIDENCE,5185000.0,1754.53,2955.0,2023-02-01,Resale,Strata,163.0,31810.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,41 to 45,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882,0.8713769583307371,29.0,13,7,6,9,4,9
EON SHENTON,1870000.0,785.77,2380.0,2023-02-01,Resale,Strata,73.0,25616.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,21 to 25,1.27388660363944,103.846235542245,70 SHENTON WAY EON SHENTON SINGAPORE 079118,1.1387030521425856,29.0,8,4,3,8,2,6
ICON,1240000.0,699.66,1772.0,2023-02-01,Resale,Strata,65.0,19077.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,21 to 25,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,29.0,9,4,3,9,3,6
ONE BERNAM,1942000.0,699.66,2776.0,2023-02-01,New Sale,Strata,65.0,29877.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,21 to 25,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
ONE BERNAM,2018000.0,871.88,2315.0,2023-02-01,New Sale,Strata,81.0,24914.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,06 to 10,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
ONE BERNAM,2000790.0,807.3,2478.0,2023-02-01,New Sale,Strata,75.0,26677.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,11 to 15,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
ONE BERNAM,2152500.0,828.83,2597.0,2023-02-01,New Sale,Strata,77.0,27955.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,11 to 15,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
SPOTTISWOODE PARK,1106800.0,1334.74,829.0,2023-02-01,Resale,Strata,124.0,8926.0,Apartment,85 yrs lease commencing from 1990,2,Rest of Central Region,21 to 25,1.27524141291212,103.836045808088,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,1.872386501107952,29.0,5,1,2,9,6,3
ICON,1050000.0,570.49,1841.0,2023-02-01,Resale,Strata,53.0,19811.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,26 to 30,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,29.0,9,4,3,9,3,6
ONE BERNAM,2031000.0,871.88,2329.0,2023-02-01,New Sale,Strata,81.0,25074.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,06 to 10,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
ONE BERNAM,1348000.0,441.32,3054.0,2023-02-01,New Sale,Strata,41.0,32878.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,26 to 30,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
SKYSUITES@ANSON,960000.0,398.27,2410.0,2023-02-01,Resale,Strata,37.0,25946.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,36 to 40,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,29.0,9,4,3,8,3,6
LUMIERE,1594000.0,914.94,1742.0,2023-02-01,Resale,Strata,85.0,18753.0,Apartment,99 yrs lease commencing from 2006,2,Core Central Region,11 to 15,1.27426245685335,103.846025087372,2 MISTRI ROAD LUMIERE SINGAPORE 079624,1.1135521240097797,29.0,8,4,3,8,3,6
ONE BERNAM,1859000.0,731.95,2540.0,2023-02-01,New Sale,Strata,68.0,27338.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,11 to 15,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
ONE BERNAM,2133000.0,871.88,2446.0,2023-02-01,New Sale,Strata,81.0,26333.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,16 to 20,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
INTERNATIONAL PLAZA,1850000.0,1603.84,1153.0,2023-02-01,Resale,Strata,149.0,12416.0,Apartment,99 yrs lease commencing from 1970,2,Core Central Region,41 to 45,1.27588674266836,103.845923793168,10 ANSON ROAD INTERNATIONAL PLAZA SINGAPORE 079903,0.968408308391458,29.0,12,5,4,9,3,8
ONE BERNAM,2035000.0,828.83,2455.0,2023-02-01,New Sale,Strata,77.0,26429.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,06 to 10,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
INTERNATIONAL PLAZA,1900000.0,1506.96,1261.0,2023-02-01,Resale,Strata,140.0,13571.0,Apartment,99 yrs lease commencing from 1970,2,Core Central Region,41 to 45,1.27588674266836,103.845923793168,10 ANSON ROAD INTERNATIONAL PLAZA SINGAPORE 079903,0.968408308391458,29.0,12,5,4,9,3,8
ICON,1038000.0,570.49,1819.0,2023-02-01,Resale,Strata,53.0,19585.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,16 to 20,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,29.0,9,4,3,9,3,6
SKYSUITES@ANSON,1380000.0,699.66,1972.0,2023-02-01,Resale,Strata,65.0,21231.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,16 to 20,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,29.0,9,4,3,8,3,6
ONE BERNAM,1469000.0,441.32,3329.0,2023-02-01,New Sale,Strata,41.0,35829.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,26 to 30,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
ONE BERNAM,1875000.0,699.66,2680.0,2023-02-01,New Sale,Strata,65.0,28846.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,16 to 20,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,29.0,8,4,3,8,3,6
SPOTTISWOODE PARK,1060000.0,1270.15,835.0,2023-01-01,Resale,Strata,118.0,8983.0,Apartment,99 yrs lease commencing from 1976,2,Rest of Central Region,11 to 15,1.27524141291212,103.836045808088,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,1.872386501107952,28.0,5,1,2,9,6,3
SPOTTISWOODE 18,980000.0,387.5,2529.0,2023-01-01,Resale,Strata,36.0,27222.0,Apartment,Freehold,2,Rest of Central Region,31 to 35,1.27559528527257,103.837559859708,18 SPOTTISWOODE PARK ROAD SPOTTISWOODE 18 SINGAPORE 088642,1.705211965159478,28.0,7,3,2,9,6,5
SPOTTISWOODE PARK,1088000.0,1313.21,829.0,2023-01-01,Resale,Strata,122.0,8918.0,Apartment,85 yrs lease commencing from 1990,2,Rest of Central Region,01 to 05,1.27524141291212,103.836045808088,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,1.872386501107952,28.0,5,1,2,9,6,3
ONE BERNAM,1454000.0,441.32,3295.0,2023-01-01,New Sale,Strata,41.0,35463.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,26 to 30,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,28.0,8,4,3,8,3,6
SKYSUITES@ANSON,1490000.0,667.37,2233.0,2023-01-01,Resale,Strata,62.0,24032.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,46 to 50,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,28.0,9,4,3,8,3,6
ONE BERNAM,3281000.0,1420.85,2309.0,2023-01-01,New Sale,Strata,132.0,24856.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,01 to 05,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,28.0,8,4,3,8,3,6
CRAIG PLACE,1250000.0,656.6,1904.0,2023-01-01,Resale,Strata,61.0,20492.0,Apartment,99 yrs lease commencing from 1997,2,Rest of Central Region,11 to 15,1.27803124712698,103.84238791264,20 CRAIG ROAD CRAIG PLACE SINGAPORE 089692,1.1047614803766506,28.0,11,6,6,11,6,7
ONE BERNAM,2002000.0,807.3,2480.0,2023-01-01,New Sale,Strata,75.0,26693.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,11 to 15,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,28.0,8,4,3,8,3,6
ONE BERNAM,2088000.0,807.3,2586.0,2022-12-01,New Sale,Strata,75.0,27840.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,16 to 20,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,27.0,8,4,3,8,3,6
76 SHENTON,1160000.0,592.02,1959.0,2022-12-01,Resale,Strata,55.0,21091.0,Apartment,99 yrs lease commencing from 2007,2,Core Central Region,21 to 25,1.2734661134853,103.845580792511,76 SHENTON WAY 76 SHENTON SINGAPORE 079119,1.214537395836928,27.0,6,3,3,8,3,6
ONE BERNAM,2147000.0,828.83,2590.0,2022-12-01,New Sale,Strata,77.0,27883.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,11 to 15,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,27.0,8,4,3,8,3,6
SPOTTISWOODE PARK,1080000.0,1270.15,850.0,2022-12-01,Resale,Strata,118.0,9153.0,Apartment,99 yrs lease commencing from 1976,2,Rest of Central Region,06 to 10,1.27524141291212,103.836045808088,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,1.872386501107952,27.0,5,1,2,9,6,3
SKY EVERTON,2680000.0,958.0,2798.0,2022-12-01,Sub Sale,Strata,89.0,30112.0,Apartment,Freehold,2,Rest of Central Region,11 to 15,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,27.0,6,3,2,10,6,6
ONE BERNAM,1973000.0,807.3,2444.0,2022-12-01,New Sale,Strata,75.0,26307.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,11 to 15,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,27.0,8,4,3,8,3,6
SPOTTISWOODE SUITES,1800000.0,839.59,2144.0,2022-12-01,Resale,Strata,78.0,23077.0,Apartment,Freehold,2,Rest of Central Region,31 to 35,1.27603511606189,103.837502046362,16 SPOTTISWOODE PARK ROAD SPOTTISWOODE SUITES SINGAPORE 088661,1.688123616953561,27.0,6,3,2,10,6,5
SPOTTISWOODE RESIDENCES,2170000.0,936.47,2317.0,2022-12-01,Resale,Strata,87.0,24943.0,Condominium,Freehold,2,Rest of Central Region,16 to 20,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660,1.7934708849757457,27.0,6,1,2,9,6,3
SKYSUITES@ANSON,845000.0,365.98,2309.0,2022-12-01,Resale,Strata,34.0,24853.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,46 to 50,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,27.0,9,4,3,8,3,6
SPOTTISWOODE SUITES,1070000.0,441.32,2425.0,2022-12-01,Resale,Strata,41.0,26098.0,Apartment,Freehold,2,Rest of Central Region,26 to 30,1.27603511606189,103.837502046362,16 SPOTTISWOODE PARK ROAD SPOTTISWOODE SUITES SINGAPORE 088661,1.688123616953561,27.0,6,3,2,10,6,5
ONE BERNAM,2102000.0,828.83,2536.0,2022-12-01,New Sale,Strata,77.0,27299.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,06 to 10,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,27.0,8,4,3,8,3,6
SPOTTISWOODE RESIDENCES,1300000.0,602.78,2157.0,2022-12-01,Resale,Strata,56.0,23214.0,Condominium,Freehold,2,Rest of Central Region,06 to 10,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660,1.7934708849757457,27.0,6,1,2,9,6,3
ICON,1870000.0,1173.28,1594.0,2022-12-01,Resale,Strata,109.0,17156.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,36 to 40,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,27.0,9,4,3,9,3,6
ONE BERNAM,3360000.0,1420.85,2365.0,2022-12-01,New Sale,Strata,132.0,25455.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,06 to 10,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,27.0,8,4,3,8,3,6
WALLICH RESIDENCE,5250000.0,1259.39,4169.0,2022-12-01,Resale,Strata,117.0,44872.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,56 to 60,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882,0.8713769583307371,27.0,13,7,6,9,4,9
THE BEACON,1610000.0,968.76,1662.0,2022-12-01,Resale,Strata,90.0,17889.0,Apartment,99 yrs lease commencing from 2004,2,Rest of Central Region,11 to 15,1.27587483521415,103.840480994349,130 CANTONMENT ROAD THE BEACON SINGAPORE 089775,1.4111066640715089,27.0,8,4,3,10,5,6
THE BEACON,1348000.0,807.3,1670.0,2022-12-01,Resale,Strata,75.0,17973.0,Apartment,99 yrs lease commencing from 2004,2,Rest of Central Region,16 to 20,1.27587483521415,103.840480994349,130 CANTONMENT ROAD THE BEACON SINGAPORE 089775,1.4111066640715089,27.0,8,4,3,10,5,6
ICON,1000000.0,559.73,1787.0,2022-11-01,Resale,Strata,52.0,19231.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,06 to 10,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,26.0,9,4,3,9,3,6
WALLICH RESIDENCE,5000000.0,1259.39,3970.0,2022-11-01,Resale,Strata,117.0,42735.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,56 to 60,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882,0.8713769583307371,26.0,13,7,6,9,4,9
ALTEZ,2300000.0,1184.04,1943.0,2022-11-01,Resale,Strata,110.0,20909.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,41 to 45,1.27461794103822,103.844319553688,16 ENGGOR STREET ALTEZ SINGAPORE 079717,1.1881933854754845,26.0,9,4,3,8,3,6
LUMIERE,1188888.0,678.13,1753.0,2022-11-01,Resale,Strata,63.0,18871.0,Apartment,99 yrs lease commencing from 2006,2,Core Central Region,16 to 20,1.27426245685335,103.846025087372,2 MISTRI ROAD LUMIERE SINGAPORE 079624,1.1135521240097797,26.0,8,4,3,8,3,6
ICON,1180000.0,656.6,1797.0,2022-11-01,Resale,Strata,61.0,19344.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,26 to 30,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,26.0,9,4,3,9,3,6
SKYSUITES@ANSON,1335000.0,667.37,2000.0,2022-11-01,Resale,Strata,62.0,21532.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,36 to 40,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,26.0,9,4,3,8,3,6
ONE BERNAM,1768000.0,699.66,2527.0,2022-11-01,New Sale,Strata,65.0,27200.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,11 to 15,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,26.0,8,4,3,8,3,6
ICON,1850000.0,936.47,1976.0,2022-11-01,Resale,Strata,87.0,21264.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,41 to 45,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,26.0,9,4,3,9,3,6
SPOTTISWOODE PARK,960000.0,850.36,1129.0,2022-11-01,Resale,Strata,79.0,12152.0,Apartment,99 yrs lease commencing from 1973,2,Rest of Central Region,06 to 10,1.27524141291212,103.836045808088,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,1.872386501107952,26.0,5,1,2,9,6,3
CRAIG PLACE,1080000.0,570.49,1893.0,2022-11-01,Resale,Strata,53.0,20377.0,Apartment,99 yrs lease commencing from 1997,2,Rest of Central Region,06 to 10,1.27803124712698,103.84238791264,20 CRAIG ROAD CRAIG PLACE SINGAPORE 089692,1.1047614803766506,26.0,11,6,6,11,6,7
ONE BERNAM,1398000.0,441.32,3168.0,2022-11-01,New Sale,Strata,41.0,34098.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,26 to 30,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,26.0,8,4,3,8,3,6
DORSETT RESIDENCES,1000000.0,484.38,2064.0,2022-11-01,Resale,Strata,45.0,22222.0,Apartment,99 yrs lease commencing from 2009,2,Rest of Central Region,01 to 05,1.28004529331829,103.840358673254,331 NEW BRIDGE ROAD DORSETT RESIDENCES SINGAPORE 088764,1.2285327893468163,26.0,9,7,5,12,7,7
ONE BERNAM,1821000.0,731.95,2488.0,2022-11-01,New Sale,Strata,68.0,26779.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,11 to 15,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,26.0,8,4,3,8,3,6
SPOTTISWOODE 18,1135888.0,505.91,2245.0,2022-11-01,Resale,Strata,47.0,24168.0,Apartment,Freehold,2,Rest of Central Region,06 to 10,1.27559528527257,103.837559859708,18 SPOTTISWOODE PARK ROAD SPOTTISWOODE 18 SINGAPORE 088642,1.705211965159478,26.0,7,3,2,9,6,5
THE BEACON,1450000.0,968.76,1497.0,2022-10-01,Resale,Strata,90.0,16111.0,Apartment,99 yrs lease commencing from 2004,2,Rest of Central Region,06 to 10,1.27587483521415,103.840480994349,130 CANTONMENT ROAD THE BEACON SINGAPORE 089775,1.4111066640715089,25.0,8,4,3,10,5,6
THE ARRIS,2180000.0,1184.04,1841.0,2022-10-01,Resale,Strata,110.0,19818.0,Apartment,Freehold,2,Rest of Central Region,06 to 10,1.27550106882151,103.841596022941,28 YAN KIT ROAD THE ARRIS SINGAPORE 088271,1.3352546383521964,25.0,8,4,3,10,5,6
SKYSUITES@ANSON,1330000.0,699.66,1901.0,2022-10-01,Resale,Strata,65.0,20462.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,11 to 15,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,25.0,9,4,3,8,3,6
WALLICH RESIDENCE,7815000.0,2002.1,3903.0,2022-10-01,Resale,Strata,186.0,42016.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,56 to 60,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882,0.8713769583307371,25.0,13,7,6,9,4,9
SKYSUITES@ANSON,1400000.0,667.37,2098.0,2022-10-01,Resale,Strata,62.0,22581.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,36 to 40,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,25.0,9,4,3,8,3,6
ONE BERNAM,1411000.0,462.85,3048.0,2022-10-01,New Sale,Strata,43.0,32814.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,26 to 30,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,25.0,8,4,3,8,3,6
SPOTTISWOODE 18,1280000.0,893.41,1433.0,2022-10-01,Resale,Strata,83.0,15422.0,Apartment,Freehold,2,Rest of Central Region,31 to 35,1.27559528527257,103.837559859708,18 SPOTTISWOODE PARK ROAD SPOTTISWOODE 18 SINGAPORE 088642,1.705211965159478,25.0,7,3,2,9,6,5
ONE BERNAM,2102000.0,828.83,2536.0,2022-10-01,New Sale,Strata,77.0,27299.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,06 to 10,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,25.0,8,4,3,8,3,6
INTERNATIONAL PLAZA,1960000.0,1603.84,1222.0,2022-10-01,Resale,Strata,149.0,13154.0,Apartment,99 yrs lease commencing from 1970,2,Core Central Region,46 to 50,1.27588674266836,103.845923793168,10 ANSON ROAD INTERNATIONAL PLAZA SINGAPORE 079903,0.968408308391458,25.0,12,5,4,9,3,8
SKYSUITES@ANSON,855000.0,365.98,2336.0,2022-10-01,Resale,Strata,34.0,25147.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,26 to 30,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,25.0,9,4,3,8,3,6
SKYSUITES@ANSON,1400000.0,699.66,2001.0,2022-10-01,Resale,Strata,65.0,21538.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,21 to 25,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,25.0,9,4,3,8,3,6
SKYSUITES@ANSON,1410000.0,699.66,2015.0,2022-10-01,Resale,Strata,65.0,21692.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,26 to 30,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,25.0,9,4,3,8,3,6
WALLICH RESIDENCE,6270000.0,1754.53,3574.0,2022-10-01,Resale,Strata,163.0,38466.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,51 to 55,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882,0.8713769583307371,25.0,13,7,6,9,4,9
SPOTTISWOODE SUITES,1030000.0,441.32,2334.0,2022-10-01,Resale,Strata,41.0,25122.0,Apartment,Freehold,2,Rest of Central Region,16 to 20,1.27603511606189,103.837502046362,16 SPOTTISWOODE PARK ROAD SPOTTISWOODE SUITES SINGAPORE 088661,1.688123616953561,25.0,6,3,2,10,6,5
