Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
COASTAL BREEZE RESIDENCES,1375000.0,1151.75,1194.0,2025-01-01,Resale,Strata,107.0,12850.0,Condominium,99 yrs lease commencing from 2008,17,Outside Central Region,01 to 05,1.37850903821221,103.957228197834,12 LOYANG BESAR CLOSE COASTAL BREEZE RESIDENCES SINGAPORE 509051,53.0,0,1,1,1,10,2
HEDGES PARK CONDOMINIUM,1100000.0,871.88,1262.0,2025-01-01,Resale,Strata,81.0,13580.0,Condominium,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05,1.35538559292833,103.966993499552,75 FLORA DRIVE HEDGES PARK CONDOMINIUM SINGAPORE 506883,53.0,0,0,0,1,12,4
LOYANG VALLEY,1480000.0,1485.43,996.0,2025-01-01,Resale,Strata,138.0,10725.0,Condominium,99 yrs lease commencing from 1982,17,Outside Central Region,01 to 05,1.36841744191212,103.97067726367,218 LOYANG AVENUE LOYANG VALLEY SINGAPORE 509066,53.0,0,0,1,1,8,4
PARC OLYMPIA,1360000.0,1162.51,1170.0,2025-01-01,Resale,Strata,108.0,12593.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05,1.35577257355415,103.964916673398,64 FLORA DRIVE PARC OLYMPIA SINGAPORE 506860,53.0,0,0,0,1,15,4
FERRARIA PARK CONDOMINIUM,1525000.0,1194.8,1276.0,2025-01-01,Resale,Strata,111.0,13739.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35834234109182,103.964400016572,28 FLORA DRIVE FERRARIA PARK CONDOMINIUM SINGAPORE 506951,53.0,0,0,1,1,17,4
FERRARIA PARK CONDOMINIUM,1050888.0,914.94,1149.0,2025-01-01,Resale,Strata,85.0,12363.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35834234109182,103.964400016572,28 FLORA DRIVE FERRARIA PARK CONDOMINIUM SINGAPORE 506951,53.0,0,0,1,1,17,4
ESTELLA GARDENS,1326888.0,1140.98,1163.0,2025-01-01,Resale,Strata,106.0,12518.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.36040837316816,103.967088767874,23 FLORA ROAD ESTELLA GARDENS SINGAPORE 509739,53.0,0,0,1,1,11,5
PALM ISLES,1450000.0,1119.46,1295.0,2025-01-01,Resale,Strata,104.0,13942.0,Condominium,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05,1.35688865505981,103.964194147192,32 FLORA DRIVE PALM ISLES SINGAPORE 506892,53.0,0,0,0,1,16,3
THE JOVELL,1400000.0,904.18,1548.0,2024-12-01,Resale,Strata,84.0,16667.0,Condominium,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10,1.35800736226486,103.966834515637,21 FLORA DRIVE THE JOVELL SINGAPORE 506761,52.0,0,0,0,1,14,5
BLUWATERS 2,1228000.0,1108.69,1108.0,2024-12-01,Resale,Strata,103.0,11922.0,Condominium,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05,1.38005079580315,103.96390014473,205 JALAN LOYANG BESAR BLUWATERS 2 SINGAPORE 509456,52.0,0,0,1,1,6,0
THE INFLORA,1530000.0,1108.69,1380.0,2024-12-01,Resale,Strata,103.0,14854.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05,1.35585579645519,103.966802887535,65 FLORA DRIVE THE INFLORA SINGAPORE 506849,52.0,0,0,0,1,13,5
LOYANG VALLEY,1780000.0,1872.94,950.0,2024-12-01,Resale,Strata,174.0,10230.0,Condominium,99 yrs lease commencing from 1982,17,Outside Central Region,01 to 05,1.36841744191212,103.97067726367,218 LOYANG AVENUE LOYANG VALLEY SINGAPORE 509066,52.0,0,0,1,1,8,4
FERRARIA PARK CONDOMINIUM,1450000.0,1216.33,1192.0,2024-12-01,Resale,Strata,113.0,12832.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35834234109182,103.964400016572,28 FLORA DRIVE FERRARIA PARK CONDOMINIUM SINGAPORE 506951,52.0,0,0,1,1,17,4
KASSIA,1606000.0,753.48,2131.0,2024-12-01,New Sale,Strata,70.0,22943.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,52.0,0,0,0,1,16,5
LIGHTHOUSE,1650000.0,1808.35,912.0,2024-12-01,Resale,Strata,168.0,9821.0,Condominium,99 yrs lease commencing from 1993,17,Outside Central Region,01 to 05,1.378527642122,103.959261426161,161B JALAN LOYANG BESAR LIGHTHOUSE SINGAPORE 509410,52.0,0,0,1,1,8,1
PARC KOMO,1740000.0,979.52,1776.0,2024-12-01,Resale,Strata,91.0,19121.0,Apartment,Freehold,17,Outside Central Region,01 to 05,1.36100611947819,103.969182044532,967 UPPER CHANGI ROAD NORTH PARC KOMO SINGAPORE 507666,52.0,0,0,1,1,11,5
THE INFLORA,973000.0,742.72,1310.0,2024-12-01,Resale,Strata,69.0,14101.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05,1.35585579645519,103.966802887535,65 FLORA DRIVE THE INFLORA SINGAPORE 506849,52.0,0,0,0,1,13,5
HEDGES PARK CONDOMINIUM,1200000.0,1001.05,1199.0,2024-12-01,Resale,Strata,93.0,12903.0,Condominium,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10,1.35538559292833,103.966993499552,75 FLORA DRIVE HEDGES PARK CONDOMINIUM SINGAPORE 506883,52.0,0,0,0,1,12,4
THE INFLORA,1750000.0,1463.9,1195.0,2024-12-01,Resale,Strata,136.0,12868.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05,1.35585579645519,103.966802887535,65 FLORA DRIVE THE INFLORA SINGAPORE 506849,52.0,0,0,0,1,13,5
BLUWATERS,1320000.0,1184.04,1115.0,2024-12-01,Resale,Strata,110.0,12000.0,Apartment,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05,1.37976059991781,103.963077852592,195 JALAN LOYANG BESAR BLUWATERS SINGAPORE 509439,52.0,0,0,1,1,6,0
HEDGES PARK CONDOMINIUM,1005000.0,796.54,1262.0,2024-12-01,Resale,Strata,74.0,13581.0,Condominium,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10,1.35538559292833,103.966993499552,75 FLORA DRIVE HEDGES PARK CONDOMINIUM SINGAPORE 506883,52.0,0,0,0,1,12,4
EDELWEISS PARK CONDOMINIUM,1520000.0,1270.15,1197.0,2024-12-01,Resale,Strata,118.0,12881.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35654031454878,103.967339106267,102 FLORA ROAD EDELWEISS PARK CONDOMINIUM SINGAPORE 509744,52.0,0,0,0,1,12,5
KASSIA,1171000.0,548.96,2133.0,2024-12-01,New Sale,Strata,51.0,22961.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,52.0,0,0,0,1,16,5
BALLOTA PARK CONDOMINIUM,1050000.0,1011.82,1038.0,2024-12-01,Resale,Strata,94.0,11170.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35887799120341,103.96852443877,150 MARIAM WAY BALLOTA PARK CONDOMINIUM SINGAPORE 507079,52.0,0,0,0,1,11,5
COASTAL VIEW RESIDENCES,1388000.0,1151.75,1205.0,2024-12-01,Resale,Strata,107.0,12972.0,Apartment,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05,1.3794370861503,103.960978885551,179 JALAN LOYANG BESAR COASTAL VIEW RESIDENCES SINGAPORE 506926,52.0,0,0,1,1,8,1
AZALEA PARK CONDOMINIUM,978000.0,850.36,1150.0,2024-12-01,Resale,Strata,79.0,12380.0,Condominium,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05,1.36024858909181,103.963296618871,14 FLORA ROAD AZALEA PARK CONDOMINIUM SINGAPORE 509731,52.0,0,0,1,1,17,4
FERRARIA PARK CONDOMINIUM,1565000.0,1194.8,1310.0,2024-12-01,Resale,Strata,111.0,14099.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35834234109182,103.964400016572,28 FLORA DRIVE FERRARIA PARK CONDOMINIUM SINGAPORE 506951,52.0,0,0,1,1,17,4
KASSIA,1049000.0,473.62,2215.0,2024-12-01,New Sale,Strata,44.0,23841.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,52.0,0,0,0,1,16,5
KASSIA,1212000.0,548.96,2208.0,2024-12-01,New Sale,Strata,51.0,23765.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,52.0,0,0,0,1,16,5
FERRARIA PARK CONDOMINIUM,1270000.0,1022.58,1242.0,2024-12-01,Resale,Strata,95.0,13368.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35834234109182,103.964400016572,28 FLORA DRIVE FERRARIA PARK CONDOMINIUM SINGAPORE 506951,52.0,0,0,1,1,17,4
HEDGES PARK CONDOMINIUM,1125000.0,871.88,1290.0,2024-12-01,Resale,Strata,81.0,13889.0,Condominium,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10,1.35538559292833,103.966993499552,75 FLORA DRIVE HEDGES PARK CONDOMINIUM SINGAPORE 506883,52.0,0,0,0,1,12,4
EDELWEISS PARK CONDOMINIUM,1540000.0,1334.74,1154.0,2024-12-01,Resale,Strata,124.0,12419.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35654031454878,103.967339106267,102 FLORA ROAD EDELWEISS PARK CONDOMINIUM SINGAPORE 509744,52.0,0,0,0,1,12,5
AZALEA PARK CONDOMINIUM,1930000.0,1679.18,1149.0,2024-11-01,Resale,Strata,156.0,12372.0,Condominium,999 yrs lease commencing from 1885,17,Outside Central Region,06 to 10,1.36024858909181,103.963296618871,14 FLORA ROAD AZALEA PARK CONDOMINIUM SINGAPORE 509731,51.0,0,0,1,1,17,4
ESTELLA GARDENS,785000.0,656.6,1196.0,2024-11-01,Resale,Strata,61.0,12869.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.36040837316816,103.967088767874,23 FLORA ROAD ESTELLA GARDENS SINGAPORE 509739,51.0,0,0,1,1,11,5
FERRARIA PARK CONDOMINIUM,825000.0,645.84,1277.0,2024-11-01,Resale,Strata,60.0,13750.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35834234109182,103.964400016572,28 FLORA DRIVE FERRARIA PARK CONDOMINIUM SINGAPORE 506951,51.0,0,0,1,1,17,4
PARC OLYMPIA,1540000.0,1323.97,1163.0,2024-11-01,Resale,Strata,123.0,12520.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10,1.35577257355415,103.964916673398,64 FLORA DRIVE PARC OLYMPIA SINGAPORE 506860,51.0,0,0,0,1,15,4
BALLOTA PARK CONDOMINIUM,1340000.0,1248.62,1073.0,2024-11-01,Resale,Strata,116.0,11552.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35887799120341,103.96852443877,150 MARIAM WAY BALLOTA PARK CONDOMINIUM SINGAPORE 507079,51.0,0,0,0,1,11,5
BALLOTA PARK CONDOMINIUM,1650000.0,1442.38,1144.0,2024-11-01,Resale,Strata,134.0,12313.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35887799120341,103.96852443877,150 MARIAM WAY BALLOTA PARK CONDOMINIUM SINGAPORE 507079,51.0,0,0,0,1,11,5
LOYANG VALLEY,1710000.0,1872.94,913.0,2024-11-01,Resale,Strata,174.0,9828.0,Condominium,99 yrs lease commencing from 1982,17,Outside Central Region,01 to 05,1.36841744191212,103.97067726367,218 LOYANG AVENUE LOYANG VALLEY SINGAPORE 509066,51.0,0,0,1,1,8,4
PALM ISLES,750000.0,516.67,1452.0,2024-11-01,Resale,Strata,48.0,15625.0,Condominium,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05,1.35688865505981,103.964194147192,32 FLORA DRIVE PALM ISLES SINGAPORE 506892,51.0,0,0,0,1,16,3
CARISSA PARK CONDOMINIUM,1570000.0,1323.97,1186.0,2024-11-01,Resale,Strata,123.0,12764.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35917121402077,103.963631516169,2 FLORA DRIVE CARISSA PARK CONDOMINIUM SINGAPORE 507025,51.0,0,0,1,1,17,4
THE JOVELL,1275000.0,904.18,1410.0,2024-11-01,Resale,Strata,84.0,15179.0,Condominium,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05,1.35800736226486,103.966834515637,21 FLORA DRIVE THE JOVELL SINGAPORE 506761,51.0,0,0,0,1,14,5
KASSIA,1032000.0,473.62,2179.0,2024-11-01,New Sale,Strata,44.0,23455.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,51.0,0,0,0,1,16,5
THE INFLORA,1070000.0,818.06,1308.0,2024-11-01,Resale,Strata,76.0,14079.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10,1.35585579645519,103.966802887535,65 FLORA DRIVE THE INFLORA SINGAPORE 506849,51.0,0,0,0,1,13,5
KASSIA,1588000.0,753.48,2108.0,2024-11-01,New Sale,Strata,70.0,22686.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,51.0,0,0,0,1,16,5
FERRARIA PARK CONDOMINIUM,1100000.0,882.65,1246.0,2024-11-01,Resale,Strata,82.0,13415.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35834234109182,103.964400016572,28 FLORA DRIVE FERRARIA PARK CONDOMINIUM SINGAPORE 506951,51.0,0,0,1,1,17,4
KASSIA,1054000.0,473.62,2225.0,2024-11-01,New Sale,Strata,44.0,23955.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,51.0,0,0,0,1,16,5
KASSIA,1401000.0,656.6,2134.0,2024-11-01,New Sale,Strata,61.0,22967.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,51.0,0,0,0,1,16,5
THE GALE,1530000.0,1151.75,1328.0,2024-11-01,Resale,Strata,107.0,14299.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35850037030514,103.967530428228,70 FLORA ROAD THE GALE SINGAPORE 506914,51.0,0,0,0,1,12,5
THE JOVELL,690000.0,441.32,1563.0,2024-11-01,Resale,Strata,41.0,16829.0,Condominium,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10,1.35800736226486,103.966834515637,21 FLORA DRIVE THE JOVELL SINGAPORE 506761,51.0,0,0,0,1,14,5
CARISSA PARK CONDOMINIUM,1200000.0,1033.34,1161.0,2024-11-01,Resale,Strata,96.0,12500.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35917121402077,103.963631516169,2 FLORA DRIVE CARISSA PARK CONDOMINIUM SINGAPORE 507025,51.0,0,0,1,1,17,4
PARC OLYMPIA,1350000.0,1291.68,1045.0,2024-11-01,Resale,Strata,120.0,11250.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10,1.35577257355415,103.964916673398,64 FLORA DRIVE PARC OLYMPIA SINGAPORE 506860,51.0,0,0,0,1,15,4
THE INFLORA,1730000.0,1302.44,1328.0,2024-11-01,Resale,Strata,121.0,14298.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10,1.35585579645519,103.966802887535,65 FLORA DRIVE THE INFLORA SINGAPORE 506849,51.0,0,0,0,1,13,5
HEDGES PARK CONDOMINIUM,1120000.0,871.88,1285.0,2024-11-01,Resale,Strata,81.0,13827.0,Condominium,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05,1.35538559292833,103.966993499552,75 FLORA DRIVE HEDGES PARK CONDOMINIUM SINGAPORE 506883,51.0,0,0,0,1,12,4
PARC KOMO,1599999.0,968.76,1652.0,2024-11-01,Resale,Strata,90.0,17778.0,Apartment,Freehold,17,Outside Central Region,01 to 05,1.36100611947819,103.969182044532,967 UPPER CHANGI ROAD NORTH PARC KOMO SINGAPORE 507666,51.0,0,0,1,1,11,5
KASSIA,1160000.0,548.96,2113.0,2024-11-01,New Sale,Strata,51.0,22745.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,51.0,0,0,0,1,16,5
KASSIA,1028000.0,473.62,2171.0,2024-11-01,New Sale,Strata,44.0,23364.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,51.0,0,0,0,1,16,5
CARISSA PARK CONDOMINIUM,1480000.0,1323.97,1118.0,2024-11-01,Resale,Strata,123.0,12033.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35917121402077,103.963631516169,2 FLORA DRIVE CARISSA PARK CONDOMINIUM SINGAPORE 507025,51.0,0,0,1,1,17,4
DAHLIA PARK CONDOMINIUM,1460000.0,1270.15,1149.0,2024-11-01,Resale,Strata,118.0,12373.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.3592743738191,103.965984765475,3 FLORA DRIVE DAHLIA PARK CONDOMINIUM SINGAPORE 507010,51.0,0,0,1,1,16,5
COASTAL BREEZE RESIDENCES,1208000.0,1173.28,1030.0,2024-11-01,Resale,Strata,109.0,11083.0,Condominium,99 yrs lease commencing from 2008,17,Outside Central Region,01 to 05,1.37850903821221,103.957228197834,12 LOYANG BESAR CLOSE COASTAL BREEZE RESIDENCES SINGAPORE 509051,51.0,0,1,1,1,10,2
KASSIA,1049000.0,473.62,2215.0,2024-11-01,New Sale,Strata,44.0,23841.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,51.0,0,0,0,1,16,5
PALM ISLES,715000.0,516.67,1384.0,2024-11-01,Resale,Strata,48.0,14896.0,Condominium,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05,1.35688865505981,103.964194147192,32 FLORA DRIVE PALM ISLES SINGAPORE 506892,51.0,0,0,0,1,16,3
COASTAL BREEZE RESIDENCES,1270000.0,1151.75,1103.0,2024-11-01,Resale,Strata,107.0,11869.0,Condominium,99 yrs lease commencing from 2008,17,Outside Central Region,01 to 05,1.37850903821221,103.957228197834,12 LOYANG BESAR CLOSE COASTAL BREEZE RESIDENCES SINGAPORE 509051,51.0,0,1,1,1,10,2
THE JOVELL,1390000.0,904.18,1537.0,2024-11-01,Resale,Strata,84.0,16548.0,Condominium,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10,1.35800736226486,103.966834515637,21 FLORA DRIVE THE JOVELL SINGAPORE 506761,51.0,0,0,0,1,14,5
KASSIA,1028000.0,473.62,2171.0,2024-11-01,New Sale,Strata,44.0,23364.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,51.0,0,0,0,1,16,5
THE SHOREFRONT,1554000.0,818.06,1900.0,2024-11-01,New Sale,Strata,76.0,20447.0,Apartment,946 yrs lease commencing from 1937,17,Outside Central Region,01 to 05,1.3791551466529,103.960109613673,165A JALAN LOYANG BESAR THE SHOREFRONT (U/C) SINGAPORE 509836,51.0,0,0,1,1,8,1
AZALEA PARK CONDOMINIUM,1450000.0,1334.74,1086.0,2024-11-01,Resale,Strata,124.0,11694.0,Condominium,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05,1.36024858909181,103.963296618871,14 FLORA ROAD AZALEA PARK CONDOMINIUM SINGAPORE 509731,51.0,0,0,1,1,17,4
HEDGES PARK CONDOMINIUM,975000.0,796.54,1224.0,2024-11-01,Resale,Strata,74.0,13176.0,Condominium,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10,1.35538559292833,103.966993499552,75 FLORA DRIVE HEDGES PARK CONDOMINIUM SINGAPORE 506883,51.0,0,0,0,1,12,4
KASSIA,1023000.0,473.62,2160.0,2024-10-01,New Sale,Strata,44.0,23250.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,50.0,0,0,0,1,16,5
PARC OLYMPIA,948888.0,796.54,1191.0,2024-10-01,Resale,Strata,74.0,12823.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05,1.35577257355415,103.964916673398,64 FLORA DRIVE PARC OLYMPIA SINGAPORE 506860,50.0,0,0,0,1,15,4
THE JOVELL,1600000.0,1033.34,1548.0,2024-10-01,Resale,Strata,96.0,16667.0,Condominium,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05,1.35800736226486,103.966834515637,21 FLORA DRIVE THE JOVELL SINGAPORE 506761,50.0,0,0,0,1,14,5
THE INFLORA,1700000.0,1334.74,1274.0,2024-10-01,Resale,Strata,124.0,13710.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05,1.35585579645519,103.966802887535,65 FLORA DRIVE THE INFLORA SINGAPORE 506849,50.0,0,0,0,1,13,5
PALM ISLES,1215000.0,990.29,1227.0,2024-10-01,Resale,Strata,92.0,13207.0,Condominium,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05,1.35688865505981,103.964194147192,32 FLORA DRIVE PALM ISLES SINGAPORE 506892,50.0,0,0,0,1,16,3
KASSIA,1177000.0,548.96,2144.0,2024-10-01,New Sale,Strata,51.0,23078.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,50.0,0,0,0,1,16,5
THE INFLORA,965000.0,742.72,1299.0,2024-10-01,Resale,Strata,69.0,13986.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05,1.35585579645519,103.966802887535,65 FLORA DRIVE THE INFLORA SINGAPORE 506849,50.0,0,0,0,1,13,5
CARISSA PARK CONDOMINIUM,1500000.0,1323.97,1133.0,2024-10-01,Resale,Strata,123.0,12195.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35917121402077,103.963631516169,2 FLORA DRIVE CARISSA PARK CONDOMINIUM SINGAPORE 507025,50.0,0,0,1,1,17,4
HEDGES PARK CONDOMINIUM,1180000.0,1001.05,1179.0,2024-10-01,Resale,Strata,93.0,12688.0,Condominium,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10,1.35538559292833,103.966993499552,75 FLORA DRIVE HEDGES PARK CONDOMINIUM SINGAPORE 506883,50.0,0,0,0,1,12,4
PARC OLYMPIA,2468888.0,2701.76,914.0,2024-10-01,Resale,Strata,251.0,9836.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10,1.35577257355415,103.964916673398,64 FLORA DRIVE PARC OLYMPIA SINGAPORE 506860,50.0,0,0,0,1,15,4
KASSIA,1013000.0,473.62,2139.0,2024-10-01,New Sale,Strata,44.0,23023.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,50.0,0,0,0,1,16,5
AZALEA PARK CONDOMINIUM,1400000.0,1313.21,1066.0,2024-10-01,Resale,Strata,122.0,11475.0,Condominium,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05,1.36024858909181,103.963296618871,14 FLORA ROAD AZALEA PARK CONDOMINIUM SINGAPORE 509731,50.0,0,0,1,1,17,4
KASSIA,2182000.0,1054.87,2068.0,2024-10-01,New Sale,Strata,98.0,22265.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,50.0,0,0,0,1,16,5
KASSIA,1204000.0,548.96,2193.0,2024-10-01,New Sale,Strata,51.0,23608.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,50.0,0,0,0,1,16,5
HEDGES PARK CONDOMINIUM,1400000.0,1184.04,1182.0,2024-10-01,Resale,Strata,110.0,12727.0,Condominium,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05,1.35538559292833,103.966993499552,75 FLORA DRIVE HEDGES PARK CONDOMINIUM SINGAPORE 506883,50.0,0,0,0,1,12,4
PALM ISLES,1280000.0,990.29,1293.0,2024-10-01,Resale,Strata,92.0,13913.0,Condominium,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05,1.35688865505981,103.964194147192,32 FLORA DRIVE PALM ISLES SINGAPORE 506892,50.0,0,0,0,1,16,3
KASSIA,1014000.0,473.62,2141.0,2024-10-01,New Sale,Strata,44.0,23045.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,50.0,0,0,0,1,16,5
KASSIA,1021000.0,473.62,2156.0,2024-10-01,New Sale,Strata,44.0,23205.0,Condominium,Freehold,17,Outside Central Region,06 to 10,1.35709630624257,103.965501900375,33 FLORA DRIVE KASSIA (U/C) SINGAPORE 509905,50.0,0,0,0,1,16,5
EDELWEISS PARK CONDOMINIUM,1080000.0,947.23,1140.0,2024-10-01,Resale,Strata,88.0,12273.0,Condominium,Freehold,17,Outside Central Region,01 to 05,1.35654031454878,103.967339106267,102 FLORA ROAD EDELWEISS PARK CONDOMINIUM SINGAPORE 509744,50.0,0,0,0,1,12,5
PARC OLYMPIA,1310000.0,1162.51,1127.0,2024-10-01,Resale,Strata,108.0,12130.0,Condominium,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05,1.35577257355415,103.964916673398,64 FLORA DRIVE PARC OLYMPIA SINGAPORE 506860,50.0,0,0,0,1,15,4
HEDGES PARK CONDOMINIUM,1220000.0,1001.05,1219.0,2024-10-01,Resale,Strata,93.0,13118.0,Condominium,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10,1.35538559292833,103.966993499552,75 FLORA DRIVE HEDGES PARK CONDOMINIUM SINGAPORE 506883,50.0,0,0,0,1,12,4
PARC KOMO,1250000.0,721.19,1733.0,2024-10-01,Resale,Strata,67.0,18657.0,Apartment,Freehold,17,Outside Central Region,01 to 05,1.36100611947819,103.969182044532,967 UPPER CHANGI ROAD NORTH PARC KOMO SINGAPORE 507666,50.0,0,0,1,1,11,5
HEDGES PARK CONDOMINIUM,715000.0,484.38,1476.0,2024-10-01,Resale,Strata,45.0,15889.0,Condominium,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10,1.35538559292833,103.966993499552,75 FLORA DRIVE HEDGES PARK CONDOMINIUM SINGAPORE 506883,50.0,0,0,0,1,12,4
PALM ISLES,1380000.0,1119.46,1233.0,2024-10-01,Resale,Strata,104.0,13269.0,Condominium,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05,1.35688865505981,103.964194147192,32 FLORA DRIVE PALM ISLES SINGAPORE 506892,50.0,0,0,0,1,16,3
