Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
CHUAN PARK,1901527.0,731.95,2598.0,2024-11-01,New Sale,Strata,68.0,27964.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2488640.0,958.0,2598.0,2024-11-01,New Sale,Strata,89.0,27962.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2431474.0,936.47,2596.0,2024-11-01,New Sale,Strata,87.0,27948.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3142011.0,1205.57,2606.0,2024-11-01,New Sale,Strata,112.0,28054.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1813000.0,699.66,2591.0,2024-11-01,New Sale,Strata,65.0,27892.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1977461.0,731.95,2702.0,2024-11-01,New Sale,Strata,68.0,29080.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1905971.0,731.95,2604.0,2024-11-01,New Sale,Strata,68.0,28029.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3949807.0,1550.02,2548.0,2024-11-01,New Sale,Strata,144.0,27429.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2496316.0,958.0,2606.0,2024-11-01,New Sale,Strata,89.0,28048.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1967569.0,742.72,2649.0,2024-11-01,New Sale,Strata,69.0,28515.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2488075.0,936.47,2657.0,2024-11-01,New Sale,Strata,87.0,28599.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3087400.0,1205.57,2561.0,2024-11-01,New Sale,Strata,112.0,27566.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1835372.0,699.66,2623.0,2024-11-01,New Sale,Strata,65.0,28236.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1929520.0,731.95,2636.0,2024-11-01,New Sale,Strata,68.0,28375.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3571764.0,1388.56,2572.0,2024-11-01,New Sale,Strata,129.0,27688.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2479300.0,958.0,2588.0,2024-11-01,New Sale,Strata,89.0,27857.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1972160.0,742.72,2655.0,2024-11-01,New Sale,Strata,69.0,28582.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2471091.0,936.47,2639.0,2024-11-01,New Sale,Strata,87.0,28403.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3094600.0,1205.57,2567.0,2024-11-01,New Sale,Strata,112.0,27630.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1839614.0,699.66,2629.0,2024-11-01,New Sale,Strata,65.0,28302.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1914859.0,731.95,2616.0,2024-11-01,New Sale,Strata,68.0,28160.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2487000.0,958.0,2596.0,2024-11-01,New Sale,Strata,89.0,27944.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2528565.0,936.47,2700.0,2024-11-01,New Sale,Strata,87.0,29064.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3132818.0,1205.57,2599.0,2024-11-01,New Sale,Strata,112.0,27972.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1862295.0,699.66,2662.0,2024-11-01,New Sale,Strata,65.0,28651.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2519546.0,958.0,2630.0,2024-11-01,New Sale,Strata,89.0,28310.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3999903.0,1550.02,2581.0,2024-11-01,New Sale,Strata,144.0,27777.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2527323.0,958.0,2638.0,2024-11-01,New Sale,Strata,89.0,28397.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2493941.0,936.47,2663.0,2024-11-01,New Sale,Strata,87.0,28666.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3147463.0,1205.57,2611.0,2024-11-01,New Sale,Strata,112.0,28102.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1870864.0,699.66,2674.0,2024-11-01,New Sale,Strata,65.0,28783.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3605397.0,1388.56,2597.0,2024-11-01,New Sale,Strata,129.0,27949.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2510000.0,958.0,2620.0,2024-11-01,New Sale,Strata,89.0,28202.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2526608.0,936.47,2698.0,2024-11-01,New Sale,Strata,87.0,29041.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3186283.0,1205.57,2643.0,2024-11-01,New Sale,Strata,112.0,28449.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1912839.0,699.66,2734.0,2024-11-01,New Sale,Strata,65.0,29428.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1991093.0,731.95,2720.0,2024-11-01,New Sale,Strata,68.0,29281.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3613881.0,1388.56,2603.0,2024-11-01,New Sale,Strata,129.0,28015.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2517600.0,958.0,2628.0,2024-11-01,New Sale,Strata,89.0,28288.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1994908.0,742.72,2686.0,2024-11-01,New Sale,Strata,69.0,28912.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2559679.0,936.47,2733.0,2024-11-01,New Sale,Strata,87.0,29422.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1898228.0,699.66,2713.0,2024-11-01,New Sale,Strata,65.0,29204.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2525300.0,958.0,2636.0,2024-11-01,New Sale,Strata,89.0,28374.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1999396.0,742.72,2692.0,2024-11-01,New Sale,Strata,69.0,28977.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3265416.0,1205.57,2709.0,2024-11-01,New Sale,Strata,112.0,29156.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1921581.0,699.66,2746.0,2024-11-01,New Sale,Strata,65.0,29563.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3666954.0,1388.56,2641.0,2024-11-01,New Sale,Strata,129.0,28426.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,4049999.0,1550.02,2613.0,2024-11-01,New Sale,Strata,144.0,28125.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2533000.0,958.0,2644.0,2024-11-01,New Sale,Strata,89.0,28461.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2003987.0,742.72,2698.0,2024-11-01,New Sale,Strata,69.0,29043.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1984979.0,731.95,2712.0,2024-11-01,New Sale,Strata,68.0,29191.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3583100.0,1388.56,2580.0,2024-11-01,New Sale,Strata,129.0,27776.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,4103149.0,1550.02,2647.0,2024-11-01,New Sale,Strata,144.0,28494.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2540600.0,958.0,2652.0,2024-11-01,New Sale,Strata,89.0,28546.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2532195.0,936.47,2704.0,2024-11-01,New Sale,Strata,87.0,29106.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2009409.0,731.95,2745.0,2024-11-01,New Sale,Strata,68.0,29550.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3647514.0,1388.56,2627.0,2024-11-01,New Sale,Strata,129.0,28275.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2548300.0,958.0,2660.0,2024-11-01,New Sale,Strata,89.0,28633.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2514698.0,936.47,2685.0,2024-11-01,New Sale,Strata,87.0,28905.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,4309005.0,1840.64,2341.0,2024-11-01,New Sale,Strata,171.0,25199.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2637615.0,1119.46,2356.0,2024-11-01,New Sale,Strata,104.0,25362.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1917083.0,731.95,2619.0,2024-11-01,New Sale,Strata,68.0,28192.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1797194.0,699.66,2569.0,2024-11-01,New Sale,Strata,65.0,27649.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2662917.0,1033.34,2577.0,2024-11-01,New Sale,Strata,96.0,27739.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3199800.0,1334.74,2397.0,2024-11-01,New Sale,Strata,124.0,25805.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2647058.0,1033.34,2562.0,2024-11-01,New Sale,Strata,96.0,27574.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1819451.0,699.66,2600.0,2024-11-01,New Sale,Strata,65.0,27992.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1895142.0,731.95,2589.0,2024-11-01,New Sale,Strata,68.0,27870.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2679917.0,1033.34,2593.0,2024-11-01,New Sale,Strata,96.0,27916.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2428214.0,936.47,2593.0,2024-11-01,New Sale,Strata,87.0,27911.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1823735.0,699.66,2607.0,2024-11-01,New Sale,Strata,65.0,28057.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1892639.0,731.95,2586.0,2024-11-01,New Sale,Strata,68.0,27833.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1921615.0,731.95,2625.0,2024-11-01,New Sale,Strata,68.0,28259.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2659707.0,1033.34,2574.0,2024-11-01,New Sale,Strata,96.0,27705.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3409991.0,1334.74,2555.0,2024-11-01,New Sale,Strata,124.0,27500.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1809920.0,699.66,2587.0,2024-11-01,New Sale,Strata,65.0,27845.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1897083.0,731.95,2592.0,2024-11-01,New Sale,Strata,68.0,27898.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1888195.0,731.95,2580.0,2024-11-01,New Sale,Strata,68.0,27768.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2613500.0,1033.34,2529.0,2024-11-01,New Sale,Strata,96.0,27224.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1983913.0,742.72,2671.0,2024-11-01,New Sale,Strata,69.0,28752.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2415699.0,936.47,2580.0,2024-11-01,New Sale,Strata,87.0,27767.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3384409.0,1334.74,2536.0,2024-11-01,New Sale,Strata,124.0,27294.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1796200.0,699.66,2567.0,2024-11-01,New Sale,Strata,65.0,27634.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1920543.0,731.95,2624.0,2024-11-01,New Sale,Strata,68.0,28243.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1911566.0,731.95,2612.0,2024-11-01,New Sale,Strata,68.0,28111.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2672356.0,1033.34,2586.0,2024-11-01,New Sale,Strata,96.0,27837.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1911000.0,742.72,2573.0,2024-11-01,New Sale,Strata,69.0,27696.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2421412.0,936.47,2586.0,2024-11-01,New Sale,Strata,87.0,27832.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3426414.0,1334.74,2567.0,2024-11-01,New Sale,Strata,124.0,27632.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1818404.0,699.66,2599.0,2024-11-01,New Sale,Strata,65.0,27975.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1925031.0,731.95,2630.0,2024-11-01,New Sale,Strata,68.0,28309.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1916054.0,731.95,2618.0,2024-11-01,New Sale,Strata,68.0,28177.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2625900.0,1033.34,2541.0,2024-11-01,New Sale,Strata,96.0,27353.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1934655.0,742.72,2605.0,2024-11-01,New Sale,Strata,69.0,28038.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2427124.0,936.47,2592.0,2024-11-01,New Sale,Strata,87.0,27898.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1822646.0,699.66,2605.0,2024-11-01,New Sale,Strata,65.0,28041.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1959147.0,731.95,2677.0,2024-11-01,New Sale,Strata,68.0,28811.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2658421.0,1033.34,2573.0,2024-11-01,New Sale,Strata,96.0,27692.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,1958490.0,742.72,2637.0,2024-11-01,New Sale,Strata,69.0,28384.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,2432837.0,936.47,2598.0,2024-11-01,New Sale,Strata,87.0,27964.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
CHUAN PARK,3442736.0,1334.74,2579.0,2024-11-01,New Sale,Strata,124.0,27764.0,Condominium,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,7.643244763274597,51.0,2,0,0,9,20,6
