Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
KERRISDALE,2000000.0,1259.39,1588.0,2024-09-01,Resale,Strata,117.0,17094.0,Condominium,99 yrs lease commencing from 1998,8,Rest of Central Region,26 to 30,1.3131227003568,103.857656215109,30 STURDEE ROAD KERRISDALE SINGAPORE 207852,3.4121937662420216,49.0,5,3,2,13,9,4
UPTOWN @ FARRER,1180000.0,538.2,2192.0,2024-09-01,Resale,Strata,50.0,23600.0,Apartment,99 yrs lease commencing from 2017,8,Rest of Central Region,16 to 20,1.31294432373666,103.855634735092,2 PERUMAL ROAD UPTOWN @ FARRER SINGAPORE 218773,3.351024444552695,49.0,5,3,2,14,9,5
8 FARRER SUITES,1120000.0,624.31,1794.0,2024-09-01,Resale,Strata,58.0,19310.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.3149895743528,103.85470923791,8 SING JOO WALK 8 FARRER SUITES SINGAPORE 217820,3.5612485057036536,49.0,3,4,1,14,8,5
HERTFORD COLLECTION,845000.0,559.73,1510.0,2024-09-01,Resale,Strata,52.0,16250.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31325732047152,103.848953427343,40 HERTFORD ROAD HERTFORD COLLECTION SINGAPORE 219408,3.3534423793419017,49.0,4,2,4,14,12,7
R66 APARTMENTS,825000.0,581.26,1419.0,2024-09-01,Resale,Strata,54.0,15278.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31391051715464,103.854392537736,66 RANGOON ROAD R66 APARTMENTS SINGAPORE 218356,3.4387158790534476,49.0,5,3,2,14,9,5
FORTE SUITES,1100000.0,602.78,1825.0,2024-08-01,Resale,Strata,56.0,19643.0,Apartment,Freehold,8,Rest of Central Region,11 to 15,1.31782799598861,103.851970497394,88 MERGUI ROAD FORTE SUITES SINGAPORE 219062,3.852614641996327,48.0,2,3,3,14,11,5
CITYSCAPE @FARRER PARK,4200000.0,2927.81,1435.0,2024-08-01,Resale,Strata,272.0,15441.0,Condominium,Freehold,8,Rest of Central Region,26 to 30,1.31802199387753,103.851593706635,101 MERGUI ROAD CITYSCAPE @FARRER PARK SINGAPORE 219067,3.873115287535139,48.0,2,3,3,14,13,4
CITYLIGHTS,1622888.0,871.88,1861.0,2024-08-01,Resale,Strata,81.0,20036.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,06 to 10,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,48.0,5,3,2,13,7,6
SOHO 188,770000.0,430.56,1788.0,2024-08-01,Resale,Strata,40.0,19250.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31119207325572,103.85327574283,188 RACE COURSE ROAD SOHO 188 SINGAPORE 218612,3.127605755994124,48.0,5,3,3,14,11,6
CITY SQUARE RESIDENCES,2650000.0,1237.86,2141.0,2024-08-01,Resale,Strata,115.0,23043.0,Condominium,Freehold,8,Rest of Central Region,21 to 25,1.31110535846664,103.857479860813,2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,3.1903200611497726,48.0,6,4,3,13,9,4
CITYLIGHTS,1050000.0,559.73,1876.0,2024-08-01,Resale,Strata,52.0,20192.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,26 to 30,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,48.0,5,3,2,13,7,6
JOOL SUITES,735000.0,430.56,1707.0,2024-08-01,Resale,Strata,40.0,18375.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31520905789978,103.854919307157,2 SING JOO WALK JOOL SUITES SINGAPORE 217811,3.5881222813412013,48.0,3,4,1,14,8,5
KERRISDALE,2000000.0,1270.15,1575.0,2024-08-01,Resale,Strata,118.0,16949.0,Condominium,99 yrs lease commencing from 1998,8,Rest of Central Region,11 to 15,1.3131227003568,103.857656215109,30 STURDEE ROAD KERRISDALE SINGAPORE 207852,3.4121937662420216,48.0,5,3,2,13,9,4
CITYLIGHTS,1330000.0,678.13,1961.0,2024-08-01,Resale,Strata,63.0,21111.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,31 to 35,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,48.0,5,3,2,13,7,6
STURDEE RESIDENCES,845000.0,419.8,2013.0,2024-08-01,Resale,Strata,39.0,21667.0,Condominium,99 yrs lease commencing from 2015,8,Rest of Central Region,01 to 05,1.31291695250751,103.859047068258,10 BEATTY ROAD STURDEE RESIDENCES SINGAPORE 209955,3.427144221481293,48.0,5,3,2,13,8,3
28 RC SUITES,1110000.0,775.01,1432.0,2024-08-01,Resale,Strata,72.0,15417.0,Apartment,Freehold,8,Rest of Central Region,06 to 10,1.3099817921347,103.852952005462,28 RACE COURSE LANE 28 RC SUITES SINGAPORE 218746,2.991406096622589,48.0,5,4,3,14,11,6
CITY SQUARE RESIDENCES,2180000.0,1194.8,1825.0,2024-08-01,Resale,Strata,111.0,19640.0,Condominium,Freehold,8,Rest of Central Region,01 to 05,1.31110535846664,103.857479860813,2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,3.1903200611497726,48.0,6,4,3,13,9,4
RANGOON 88,1250888.0,818.06,1529.0,2024-08-01,Resale,Strata,76.0,16459.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31438189347147,103.854233088273,88 RANGOON ROAD RANGOON 88 SINGAPORE 218374,3.488652960129981,48.0,5,4,2,14,9,5
CITYLIGHTS,2400000.0,1356.26,1770.0,2024-08-01,Resale,Strata,126.0,19048.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,11 to 15,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,48.0,5,3,2,13,7,6
CITYLIGHTS,1010000.0,559.73,1804.0,2024-08-01,Resale,Strata,52.0,19423.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,11 to 15,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,48.0,5,3,2,13,7,6
KENT RESIDENCES,838000.0,613.55,1366.0,2024-08-01,Resale,Strata,57.0,14702.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.3160050551377,103.852068216051,23 KENT ROAD KENT RESIDENCES SINGAPORE 219219,3.651464702807417,48.0,1,3,3,14,10,6
FORTE SUITES,1180000.0,613.55,1923.0,2024-07-01,Resale,Strata,57.0,20702.0,Apartment,Freehold,8,Rest of Central Region,11 to 15,1.31782799598861,103.851970497394,88 MERGUI ROAD FORTE SUITES SINGAPORE 219062,3.852614641996327,47.0,2,3,3,14,11,5
CITY SQUARE RESIDENCES,2900000.0,1496.2,1938.0,2024-07-01,Resale,Strata,139.0,20863.0,Condominium,Freehold,8,Rest of Central Region,01 to 05,1.31110535846664,103.857479860813,2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,3.1903200611497726,47.0,6,4,3,13,9,4
CITY SQUARE RESIDENCES,2400000.0,1216.33,1973.0,2024-07-01,Resale,Strata,113.0,21239.0,Condominium,Freehold,8,Rest of Central Region,06 to 10,1.31110535846664,103.857479860813,2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,3.1903200611497726,47.0,6,4,3,13,9,4
CITY LOFT,681888.0,365.98,1863.0,2024-07-01,Resale,Strata,34.0,20056.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31506105973759,103.856679863644,363 RACE COURSE ROAD CITY LOFT SINGAPORE 218636,3.6010607947892415,47.0,3,5,2,14,8,4
KERRISDALE,2600000.0,1485.43,1750.0,2024-07-01,Resale,Strata,138.0,18841.0,Condominium,99 yrs lease commencing from 1998,8,Rest of Central Region,21 to 25,1.3131227003568,103.857656215109,30 STURDEE ROAD KERRISDALE SINGAPORE 207852,3.4121937662420216,47.0,5,3,2,13,9,4
CITYLIGHTS,1280000.0,678.13,1888.0,2024-07-01,Resale,Strata,63.0,20317.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,16 to 20,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,47.0,5,3,2,13,7,6
KENTISH GREEN,1700000.0,1270.15,1338.0,2024-07-01,Resale,Strata,118.0,14407.0,Apartment,99 yrs lease commencing from 1995,8,Rest of Central Region,01 to 05,1.31559997820356,103.851787324083,20 OXFORD ROAD KENTISH GREEN SINGAPORE 218815,3.605802373695685,47.0,1,3,3,14,10,6
JOOL SUITES,715000.0,409.03,1748.0,2024-07-01,Resale,Strata,38.0,18816.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31520905789978,103.854919307157,2 SING JOO WALK JOOL SUITES SINGAPORE 217811,3.5881222813412013,47.0,3,4,1,14,8,5
STURDEE RESIDENCES,1235000.0,570.49,2165.0,2024-07-01,Resale,Strata,53.0,23302.0,Condominium,99 yrs lease commencing from 2015,8,Rest of Central Region,21 to 25,1.31291695250751,103.859047068258,10 BEATTY ROAD STURDEE RESIDENCES SINGAPORE 209955,3.427144221481293,47.0,5,3,2,13,8,3
OXFORD SUITES,1523888.0,893.41,1706.0,2024-07-01,Resale,Strata,83.0,18360.0,Apartment,Freehold,8,Rest of Central Region,06 to 10,1.31554373964709,103.852489365428,21 OXFORD ROAD OXFORD SUITES SINGAPORE 218817,3.602334414906891,47.0,1,3,1,14,10,6
CITYLIGHTS,1278000.0,678.13,1885.0,2024-07-01,Resale,Strata,63.0,20286.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,26 to 30,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,47.0,5,3,2,13,7,6
STURDEE RESIDENCES,1320000.0,656.6,2010.0,2024-07-01,Resale,Strata,61.0,21639.0,Condominium,99 yrs lease commencing from 2015,8,Rest of Central Region,11 to 15,1.31291695250751,103.859047068258,10 BEATTY ROAD STURDEE RESIDENCES SINGAPORE 209955,3.427144221481293,47.0,5,3,2,13,8,3
CITYLIGHTS,1450000.0,721.19,2011.0,2024-07-01,Resale,Strata,67.0,21642.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,31 to 35,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,47.0,5,3,2,13,7,6
CITYSCAPE @FARRER PARK,1660000.0,968.76,1714.0,2024-07-01,Resale,Strata,90.0,18444.0,Condominium,Freehold,8,Rest of Central Region,21 to 25,1.31802199387753,103.851593706635,101 MERGUI ROAD CITYSCAPE @FARRER PARK SINGAPORE 219067,3.873115287535139,47.0,2,3,3,14,13,4
KERRISDALE,2030000.0,1270.15,1598.0,2024-06-01,Resale,Strata,118.0,17203.0,Condominium,99 yrs lease commencing from 1998,8,Rest of Central Region,26 to 30,1.3131227003568,103.857656215109,30 STURDEE ROAD KERRISDALE SINGAPORE 207852,3.4121937662420216,46.0,5,3,2,13,9,4
OXFORD SUITES,1630000.0,1033.34,1577.0,2024-06-01,Resale,Strata,96.0,16979.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31554373964709,103.852489365428,21 OXFORD ROAD OXFORD SUITES SINGAPORE 218817,3.602334414906891,46.0,1,3,1,14,10,6
STUDIOS @ MARNE,845000.0,592.02,1427.0,2024-06-01,Resale,Strata,55.0,15364.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31291563993984,103.856924681278,2 MARNE ROAD STUDIOS @ MARNE SINGAPORE 208393,3.372992448406725,46.0,5,3,2,13,9,4
SUITES 123,750000.0,452.09,1659.0,2024-06-01,Resale,Strata,42.0,17857.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31514994452974,103.853478164047,123 RANGOON ROAD SUITES 123 SINGAPORE 218401,3.5656574185532093,46.0,1,4,1,14,8,5
KERRISDALE,1980000.0,1270.15,1559.0,2024-06-01,Resale,Strata,118.0,16780.0,Condominium,99 yrs lease commencing from 1998,8,Rest of Central Region,01 to 05,1.3131227003568,103.857656215109,30 STURDEE ROAD KERRISDALE SINGAPORE 207852,3.4121937662420216,46.0,5,3,2,13,9,4
THE URBANITE,798000.0,484.38,1647.0,2024-06-01,Resale,Strata,45.0,17733.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31351026234071,103.848372065079,29 HERTFORD ROAD THE URBANITE SINGAPORE 219384,3.3863208650315544,46.0,4,3,4,14,12,6
KERRISDALE,1980000.0,1259.39,1572.0,2024-06-01,Resale,Strata,117.0,16923.0,Condominium,99 yrs lease commencing from 1998,8,Rest of Central Region,26 to 30,1.3131227003568,103.857656215109,30 STURDEE ROAD KERRISDALE SINGAPORE 207852,3.4121937662420216,46.0,5,3,2,13,9,4
CITYLIGHTS,1785107.0,893.41,1998.0,2024-06-01,Resale,Strata,83.0,21507.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,26 to 30,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,46.0,5,3,2,13,7,6
8 FARRER SUITES,1098888.0,624.31,1760.0,2024-06-01,Resale,Strata,58.0,18946.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.3149895743528,103.85470923791,8 SING JOO WALK 8 FARRER SUITES SINGAPORE 217820,3.5612485057036536,46.0,3,4,1,14,8,5
CITYLIGHTS,1268000.0,678.13,1870.0,2024-06-01,Resale,Strata,63.0,20127.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,11 to 15,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,46.0,5,3,2,13,7,6
KENTISH GREEN,1688888.0,1323.97,1276.0,2024-06-01,Resale,Strata,123.0,13731.0,Apartment,99 yrs lease commencing from 1995,8,Rest of Central Region,01 to 05,1.31559997820356,103.851787324083,20 OXFORD ROAD KENTISH GREEN SINGAPORE 218815,3.605802373695685,46.0,1,3,3,14,10,6
CITYLIGHTS,3020000.0,1959.05,1542.0,2024-05-01,Resale,Strata,182.0,16593.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,36 to 40,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,45.0,5,3,2,13,7,6
RESIDENCES @ SOMME,748000.0,505.91,1479.0,2024-05-01,Resale,Strata,47.0,15915.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31151034798645,103.858717994436,3 PETAIN ROAD RESIDENCES @ SOMME SINGAPORE 208108,3.2674476316472716,45.0,5,3,2,13,9,4
KERRISDALE,2010000.0,1280.92,1569.0,2024-05-01,Resale,Strata,119.0,16891.0,Condominium,99 yrs lease commencing from 1998,8,Rest of Central Region,11 to 15,1.3131227003568,103.857656215109,30 STURDEE ROAD KERRISDALE SINGAPORE 207852,3.4121937662420216,45.0,5,3,2,13,9,4
STURDEE RESIDENCES,880000.0,419.8,2096.0,2024-05-01,Resale,Strata,39.0,22564.0,Condominium,99 yrs lease commencing from 2015,8,Rest of Central Region,21 to 25,1.31291695250751,103.859047068258,10 BEATTY ROAD STURDEE RESIDENCES SINGAPORE 209955,3.427144221481293,45.0,5,3,2,13,8,3
OXFORD SUITES,1625000.0,1033.34,1573.0,2024-05-01,Resale,Strata,96.0,16927.0,Apartment,Freehold,8,Rest of Central Region,06 to 10,1.31554373964709,103.852489365428,21 OXFORD ROAD OXFORD SUITES SINGAPORE 218817,3.602334414906891,45.0,1,3,1,14,10,6
STURDEE RESIDENCES,2530000.0,1302.44,1943.0,2024-05-01,Resale,Strata,121.0,20909.0,Condominium,99 yrs lease commencing from 2015,8,Rest of Central Region,11 to 15,1.31291695250751,103.859047068258,10 BEATTY ROAD STURDEE RESIDENCES SINGAPORE 209955,3.427144221481293,45.0,5,3,2,13,8,3
CITY SQUARE RESIDENCES,2900000.0,1517.72,1911.0,2024-05-01,Resale,Strata,141.0,20567.0,Condominium,Freehold,8,Rest of Central Region,01 to 05,1.31110535846664,103.857479860813,2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,3.1903200611497726,45.0,6,4,3,13,9,4
SOHO @ FARRER,1100000.0,850.36,1294.0,2024-05-01,Resale,Strata,79.0,13924.0,Apartment,Freehold,8,Rest of Central Region,06 to 10,1.31076356002808,103.852952752941,172 RACE COURSE ROAD SOHO @ FARRER SINGAPORE 218605,3.077633992576841,45.0,5,3,3,14,11,6
STURDEE RESIDENCES,910000.0,419.8,2168.0,2024-05-01,Resale,Strata,39.0,23333.0,Condominium,99 yrs lease commencing from 2015,8,Rest of Central Region,16 to 20,1.31291695250751,103.859047068258,10 BEATTY ROAD STURDEE RESIDENCES SINGAPORE 209955,3.427144221481293,45.0,5,3,2,13,8,3
CITYSCAPE @FARRER PARK,1680000.0,990.29,1696.0,2024-05-01,Resale,Strata,92.0,18261.0,Condominium,Freehold,8,Rest of Central Region,16 to 20,1.31802199387753,103.851593706635,101 MERGUI ROAD CITYSCAPE @FARRER PARK SINGAPORE 219067,3.873115287535139,45.0,2,3,3,14,13,4
CLYDES RESIDENCE,895000.0,570.49,1569.0,2024-05-01,Resale,Strata,53.0,16887.0,Apartment,Freehold,8,Rest of Central Region,06 to 10,1.31734941207477,103.852212921601,78 MERGUI ROAD CLYDES RESIDENCE SINGAPORE 219054,3.800578968347177,45.0,2,3,3,14,11,5
PRISTINE HEIGHTS,2138000.0,1356.26,1576.0,2024-05-01,Resale,Strata,126.0,16968.0,Apartment,Freehold,8,Rest of Central Region,06 to 10,1.31693935432289,103.851895065804,77 MERGUI ROAD PRISTINE HEIGHTS SINGAPORE 219053,3.754160717256377,45.0,2,3,3,14,11,5
CITYLIGHTS,1711000.0,871.88,1962.0,2024-05-01,Resale,Strata,81.0,21123.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,16 to 20,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,45.0,5,3,2,13,7,6
CITYSCAPE @FARRER PARK,1580000.0,968.76,1631.0,2024-05-01,Resale,Strata,90.0,17556.0,Condominium,Freehold,8,Rest of Central Region,16 to 20,1.31802199387753,103.851593706635,101 MERGUI ROAD CITYSCAPE @FARRER PARK SINGAPORE 219067,3.873115287535139,45.0,2,3,3,14,13,4
PRISTINE HEIGHTS,1460000.0,850.36,1717.0,2024-05-01,Resale,Strata,79.0,18481.0,Apartment,Freehold,8,Rest of Central Region,11 to 15,1.31693935432289,103.851895065804,77 MERGUI ROAD PRISTINE HEIGHTS SINGAPORE 219053,3.754160717256377,45.0,2,3,3,14,11,5
CITY SQUARE RESIDENCES,2450000.0,1216.33,2014.0,2024-05-01,Resale,Strata,113.0,21681.0,Condominium,Freehold,8,Rest of Central Region,16 to 20,1.31110535846664,103.857479860813,2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,3.1903200611497726,45.0,6,4,3,13,9,4
CITYLIGHTS,970000.0,559.73,1733.0,2024-05-01,Resale,Strata,52.0,18654.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,06 to 10,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,45.0,5,3,2,13,7,6
MERA SPRINGS,2460000.0,1227.1,2005.0,2024-05-01,Resale,Strata,114.0,21579.0,Condominium,Freehold,8,Rest of Central Region,06 to 10,1.31477585742823,103.846680464253,83 CARLISLE ROAD MERA SPRINGS SINGAPORE 219648,3.546344090125475,45.0,6,2,3,14,11,6
CITY SQUARE RESIDENCES,2560000.0,1216.33,2105.0,2024-05-01,Resale,Strata,113.0,22655.0,Condominium,Freehold,8,Rest of Central Region,21 to 25,1.31110535846664,103.857479860813,2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,3.1903200611497726,45.0,6,4,3,13,9,4
KERRISDALE,2200000.0,1485.43,1481.0,2024-05-01,Resale,Strata,138.0,15942.0,Condominium,99 yrs lease commencing from 1998,8,Rest of Central Region,21 to 25,1.3131227003568,103.857656215109,30 STURDEE ROAD KERRISDALE SINGAPORE 207852,3.4121937662420216,45.0,5,3,2,13,9,4
STURDEE RESIDENCES,1603700.0,828.83,1935.0,2024-05-01,Resale,Strata,77.0,20827.0,Condominium,99 yrs lease commencing from 2015,8,Rest of Central Region,01 to 05,1.31291695250751,103.859047068258,10 BEATTY ROAD STURDEE RESIDENCES SINGAPORE 209955,3.427144221481293,45.0,5,3,2,13,8,3
FORTE SUITES,1380000.0,1033.34,1335.0,2024-05-01,Resale,Strata,96.0,14375.0,Apartment,Freehold,8,Rest of Central Region,21 to 25,1.31782799598861,103.851970497394,88 MERGUI ROAD FORTE SUITES SINGAPORE 219062,3.852614641996327,45.0,2,3,3,14,11,5
CITIGATE RESIDENCE,1785000.0,1184.04,1508.0,2024-05-01,Resale,Strata,110.0,16227.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31660680940599,103.853325577811,168 RANGOON ROAD CITIGATE RESIDENCE SINGAPORE 218437,3.7250698929631865,45.0,2,3,1,14,10,5
CITYLIGHTS,2600000.0,1356.26,1917.0,2024-04-01,Resale,Strata,126.0,20635.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,36 to 40,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,44.0,5,3,2,13,7,6
KENT RESIDENCES,1865000.0,1399.32,1333.0,2024-04-01,Resale,Strata,130.0,14346.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.3160050551377,103.852068216051,23 KENT ROAD KENT RESIDENCES SINGAPORE 219219,3.651464702807417,44.0,1,3,3,14,10,6
BRISTOL LODGE,1350000.0,958.0,1409.0,2024-04-01,Resale,Strata,89.0,15169.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31367634101911,103.849509270791,53 BRISTOL ROAD BRISTOL LODGE SINGAPORE 219855,3.396086476930003,44.0,4,2,4,14,12,7
MERA SPRINGS,2500888.0,1291.68,1936.0,2024-04-01,Resale,Strata,120.0,20841.0,Condominium,Freehold,8,Rest of Central Region,01 to 05,1.31477585742823,103.846680464253,83 CARLISLE ROAD MERA SPRINGS SINGAPORE 219648,3.546344090125475,44.0,6,2,3,14,11,6
STURDEE RESIDENCES,1950000.0,936.47,2082.0,2024-04-01,Resale,Strata,87.0,22414.0,Condominium,99 yrs lease commencing from 2015,8,Rest of Central Region,21 to 25,1.31291695250751,103.859047068258,10 BEATTY ROAD STURDEE RESIDENCES SINGAPORE 209955,3.427144221481293,44.0,5,3,2,13,8,3
CITYLIGHTS,1325000.0,721.19,1837.0,2024-04-01,Resale,Strata,67.0,19776.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,06 to 10,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,44.0,5,3,2,13,7,6
LOFT @ RANGOON,650888.0,419.8,1550.0,2024-04-01,Resale,Strata,39.0,16689.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31495935076574,103.85355608987,113 RANGOON ROAD LOFT @ RANGOON SINGAPORE 218392,3.545331371117302,44.0,1,4,2,14,9,5
CITY SQUARE RESIDENCES,1670000.0,861.12,1939.0,2024-04-01,Resale,Strata,80.0,20875.0,Condominium,Freehold,8,Rest of Central Region,01 to 05,1.31110535846664,103.857479860813,2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,3.1903200611497726,44.0,6,4,3,13,9,4
RITZ @ FARRER,850000.0,592.02,1436.0,2024-04-01,Resale,Strata,55.0,15455.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.30993670825951,103.852395529501,142 RACE COURSE ROAD RITZ @ FARRER SINGAPORE 218593,2.9825687669977965,44.0,5,3,3,14,11,6
CITY SQUARE RESIDENCES,1130000.0,570.49,1981.0,2024-04-01,Resale,Strata,53.0,21321.0,Condominium,Freehold,8,Rest of Central Region,01 to 05,1.31110535846664,103.857479860813,2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,3.1903200611497726,44.0,6,4,3,13,9,4
KENG LEE COURT,1650000.0,1065.64,1548.0,2024-04-01,Resale,Strata,99.0,16667.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31305327939456,103.847585369175,74A KENG LEE ROAD KENG LEE COURT SINGAPORE 219250,3.344794681034497,44.0,4,3,3,14,12,7
KENG LEE COURT,768000.0,473.62,1622.0,2024-04-01,Resale,Strata,44.0,17455.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31305327939456,103.847585369175,74A KENG LEE ROAD KENG LEE COURT SINGAPORE 219250,3.344794681034497,44.0,4,3,3,14,12,7
CITYLIGHTS,1720000.0,893.41,1925.0,2024-04-01,Resale,Strata,83.0,20723.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,21 to 25,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,44.0,5,3,2,13,7,6
STUDIOS @ MARNE,770000.0,559.73,1376.0,2024-04-01,Resale,Strata,52.0,14808.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31291563993984,103.856924681278,2 MARNE ROAD STUDIOS @ MARNE SINGAPORE 208393,3.372992448406725,44.0,5,3,2,13,9,4
CITYLIGHTS,1010000.0,559.73,1804.0,2024-03-01,Resale,Strata,52.0,19423.0,Condominium,99 yrs lease commencing from 2004,8,Rest of Central Region,16 to 20,1.30827581228578,103.863117419778,80 JELLICOE ROAD CITYLIGHTS SINGAPORE 208766,3.103210157430408,43.0,5,3,2,13,7,6
STUDIOS @ MARNE,845000.0,592.02,1427.0,2024-03-01,Resale,Strata,55.0,15364.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31291563993984,103.856924681278,2 MARNE ROAD STUDIOS @ MARNE SINGAPORE 208393,3.372992448406725,43.0,5,3,2,13,9,4
KENTISH COURT,1330000.0,1076.4,1236.0,2024-03-01,Resale,Strata,100.0,13300.0,Apartment,99 yrs lease commencing from 1995,8,Rest of Central Region,01 to 05,1.31514534529478,103.852365754708,33 OXFORD ROAD KENTISH COURT SINGAPORE 218816,3.557714976053588,43.0,3,3,3,14,11,6
RACE COURSE 138,1725000.0,1657.66,1041.0,2024-03-01,Resale,Strata,154.0,11201.0,Apartment,Freehold,8,Rest of Central Region,06 to 10,1.30981878209749,103.852299645522,138 RACE COURSE ROAD RACE COURSE 138 SINGAPORE 218591,2.969007885902041,43.0,5,4,3,14,11,6
CAMBRIDGE VILLAGE,700000.0,452.09,1548.0,2024-03-01,Resale,Strata,42.0,16667.0,Apartment,Freehold,8,Rest of Central Region,01 to 05,1.31319452803722,103.847445951243,2A CAMBRIDGE ROAD CAMBRIDGE VILLAGE SINGAPORE 219679,3.3621026134708063,43.0,4,3,3,14,12,7
KENTISH GREEN,1450000.0,1076.4,1347.0,2024-03-01,Resale,Strata,100.0,14500.0,Apartment,99 yrs lease commencing from 1995,8,Rest of Central Region,01 to 05,1.31559997820356,103.851787324083,20 OXFORD ROAD KENTISH GREEN SINGAPORE 218815,3.605802373695685,43.0,1,3,3,14,10,6
