Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Area (SQM),Unit Price ($ PSM),Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
DUNEARN 386,1538000.0,645.84,2381.0,2021-08-01,60.0,25633.0,1.32443998997673,103.81183629155,386 DUNEARN ROAD DUNEARN 386 SINGAPORE 289599,6.3240665481399505,50.0,4,1,0,13,7,8,1.0,0.0,0,0
TREVOSE PARK,3380000.0,1926.76,1754.0,2021-08-01,179.0,18883.0,1.32530422394989,103.825473045143,68 TREVOSE CRESCENT TREVOSE PARK SINGAPORE 298069,5.472884262180392,50.0,2,0,0,12,6,5,1.0,1.0,1,0
THE LINCOLN RESIDENCES,2800000.0,1323.97,2115.0,2021-08-01,123.0,22764.0,1.31537475902919,103.842399874258,28 SURREY ROAD THE LINCOLN RESIDENCES SINGAPORE 307762,3.70557482758304,50.0,3,2,2,14,13,6,4.0,1.0,1,0
ROCHELLE AT NEWTON,2400000.0,1506.96,1593.0,2021-08-01,140.0,17143.0,1.31404425678498,103.841922909924,188 KENG LEE ROAD ROCHELLE AT NEWTON SINGAPORE 308414,3.578271566582672,50.0,3,2,2,14,11,6,2.0,1.0,1,0
M21,1750000.0,1065.64,1642.0,2021-08-01,99.0,17677.0,1.32252212187302,103.848891107309,21 MANDALAY ROAD M21 SINGAPORE 308208,4.376450490663607,50.0,1,3,4,12,14,6,3.0,1.0,0,0
THE LINCOLN RESIDENCES,3739000.0,1980.58,1888.0,2021-08-01,184.0,20321.0,1.31537475902919,103.842399874258,28 SURREY ROAD THE LINCOLN RESIDENCES SINGAPORE 307762,3.70557482758304,50.0,3,2,2,14,13,6,4.0,1.0,1,0
6 DERBYSHIRE,1028888.0,473.62,2172.0,2021-08-01,44.0,23384.0,1.31568172551155,103.845880417376,6 DERBYSHIRE ROAD 6 DERBYSHIRE SINGAPORE 309462,3.6584167943606625,50.0,3,2,2,14,13,6,6.0,1.0,1,0
VIVA,3060000.0,1345.5,2274.0,2021-08-01,125.0,24480.0,1.31565586377638,103.844444721095,2 SUFFOLK WALK VIVA SINGAPORE 307462,3.683877967605451,50.0,3,2,2,14,13,6,3.0,1.0,1,0
THOMSON 800,2518888.0,1625.36,1550.0,2021-08-01,151.0,16681.0,1.3411028334318,103.838741075921,808 THOMSON ROAD THOMSON 800 SINGAPORE 298190,6.567971581242121,50.0,4,1,0,13,13,2,3.0,1.0,1,0
L'VIV,2080000.0,1001.05,2078.0,2021-08-01,93.0,22366.0,1.31544838531983,103.840354841468,23 NEWTON ROAD L'VIV SINGAPORE 307955,3.778505845346688,50.0,3,1,2,14,12,6,3.0,1.0,0,0
SOLEIL @ SINARAN,1720000.0,958.0,1795.0,2021-08-01,89.0,19326.0,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,50.0,1,1,4,14,14,7,4.0,1.0,1,0
THE ARCADIA,4300000.0,3713.58,1158.0,2021-08-01,345.0,12464.0,1.33337474399547,103.811275631559,235 ARCADIA ROAD THE ARCADIA SINGAPORE 289843,7.111379394487015,50.0,1,0,0,9,6,5,2.0,1.0,1,0
THREE BUCKLEY,3300000.0,2185.09,1510.0,2021-08-01,203.0,16256.0,1.31701521407942,103.839874378926,3 BUCKLEY ROAD THREE BUCKLEY SINGAPORE 309752,3.9597883177789663,50.0,3,1,3,14,12,7,1.0,1.0,0,0
ADRIA,950000.0,538.2,1765.0,2021-08-01,50.0,19000.0,1.3164463549549,103.846258551824,12 DERBYSHIRE ROAD ADRIA SINGAPORE 309466,3.735780917193752,50.0,3,2,2,14,13,7,2.0,1.0,0,0
SOLEIL @ SINARAN,1680000.0,958.0,1754.0,2021-08-01,89.0,18876.0,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,50.0,1,1,4,14,14,7,4.0,1.0,1,0
THE SPINNAKER,2150000.0,1302.44,1651.0,2021-08-01,121.0,17769.0,1.31408342873893,103.843984943567,13 SUFFOLK ROAD THE SPINNAKER SINGAPORE 307788,3.524598413114717,50.0,4,2,2,14,11,6,2.0,1.0,0,0
MANDALE HEIGHTS,3200000.0,2572.6,1244.0,2021-08-01,239.0,13389.0,1.32433421345059,103.849717961403,45 MANDALAY ROAD MANDALE HEIGHTS SINGAPORE 308225,4.572750960660567,50.0,2,3,4,12,19,4,4.0,1.0,0,0
L'VIV,1268000.0,613.55,2067.0,2021-08-01,57.0,22246.0,1.31544838531983,103.840354841468,23 NEWTON ROAD L'VIV SINGAPORE 307955,3.778505845346688,50.0,3,1,2,14,12,6,1.0,1.0,0,0
PAVILION 11,2488000.0,1485.43,1675.0,2021-08-01,138.0,18029.0,1.32458602112842,103.848173371262,23 AKYAB ROAD PAVILION 11 SINGAPORE 309978,4.609115779437775,50.0,2,3,5,12,18,5,1.0,1.0,1,0
D'CHATEAU @ SHELFORD,2150000.0,1614.6,1332.0,2021-08-01,150.0,14333.0,1.32809614767202,103.81198826246,25 SHELFORD ROAD D'CHATEAU @ SHELFORD SINGAPORE 288415,6.611737912544638,50.0,3,1,0,13,7,8,1.0,1.0,0,0
ROCHELLE AT NEWTON,2830000.0,1700.71,1664.0,2021-08-01,158.0,17911.0,1.31404425678498,103.841922909924,188 KENG LEE ROAD ROCHELLE AT NEWTON SINGAPORE 308414,3.578271566582672,50.0,3,2,2,14,11,6,1.0,1.0,1,0
DUNEARN 386,1179000.0,452.09,2608.0,2021-08-01,42.0,28071.0,1.32443998997673,103.81183629155,386 DUNEARN ROAD DUNEARN 386 SINGAPORE 289599,6.3240665481399505,50.0,4,1,0,13,7,8,1.0,0.0,0,0
THE PARK VALE,2230000.0,1410.08,1581.0,2021-08-01,131.0,17023.0,1.32999513668172,103.811623198198,4B PARK VALE THE PARK VALE SINGAPORE 288564,6.797626695790571,50.0,3,1,0,11,6,7,1.0,1.0,1,0
NEWTON SUITES,1660000.0,796.54,2084.0,2021-08-01,74.0,22432.0,1.31780091416565,103.842313806169,60 NEWTON ROAD NEWTON SUITES SINGAPORE 307994,3.967671598329251,50.0,3,2,3,14,13,7,5.0,1.0,0,0
CUBE 8,900000.0,559.73,1608.0,2021-08-01,52.0,17308.0,1.3283636088892,103.841418362322,376 THOMSON ROAD CUBE 8 SINGAPORE 298130,5.12816729630684,50.0,3,0,3,12,14,4,2.0,1.0,1,0
6 DERBYSHIRE,1750000.0,828.83,2111.0,2021-08-01,77.0,22727.0,1.31568172551155,103.845880417376,6 DERBYSHIRE ROAD 6 DERBYSHIRE SINGAPORE 309462,3.6584167943606625,50.0,3,2,2,14,13,6,5.0,1.0,1,0
26 NEWTON,1700000.0,775.01,2194.0,2021-08-01,72.0,23611.0,1.3156928164724,103.841615456446,26 NEWTON ROAD 26 NEWTON SINGAPORE 307957,3.762851610410245,50.0,3,2,2,14,13,6,2.0,1.0,0,0
KHEAM HOCK GARDENS,2090000.0,1377.79,1517.0,2021-08-01,128.0,16328.0,1.32865923404591,103.820422048241,38 KHEAM HOCK ROAD KHEAM HOCK GARDENS SINGAPORE 298808,6.088572564604005,50.0,2,1,0,11,7,5,1.0,1.0,1,0
ENG AUN MANSION,1375000.0,1001.05,1374.0,2021-08-01,93.0,14785.0,1.32375032517822,103.842119363653,322 THOMSON ROAD ENG AUN MANSION SINGAPORE 307665,4.613078068976608,50.0,2,0,4,13,13,5,1.0,1.0,0,0
PULLMAN RESIDENCES NEWTON,3373000.0,1162.51,2901.0,2021-08-01,108.0,31231.0,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,50.0,3,1,2,14,10,6,3.0,0.0,0,0
DUNEARN 386,2442300.0,1162.51,2101.0,2021-08-01,108.0,22614.0,1.32443998997673,103.81183629155,386 DUNEARN ROAD DUNEARN 386 SINGAPORE 289599,6.3240665481399505,50.0,4,1,0,13,7,8,1.0,0.0,0,0
DUNEARN 386,2442300.0,1162.51,2101.0,2021-08-01,108.0,22614.0,1.32443998997673,103.81183629155,386 DUNEARN ROAD DUNEARN 386 SINGAPORE 289599,6.3240665481399505,50.0,4,1,0,13,7,8,1.0,0.0,0,0
DUNEARN 386,2090000.0,914.94,2284.0,2021-08-01,85.0,24588.0,1.32443998997673,103.81183629155,386 DUNEARN ROAD DUNEARN 386 SINGAPORE 289599,6.3240665481399505,50.0,4,1,0,13,7,8,1.0,0.0,0,0
THE LINCOLN MODERN,1500000.0,968.76,1548.0,2021-08-01,90.0,16667.0,1.31532312585557,103.843055868846,20 LINCOLN ROAD THE LINCOLN MODERN SINGAPORE 308353,3.681849969048285,50.0,3,2,2,14,13,6,1.0,1.0,0,0
PULLMAN RESIDENCES NEWTON,1917000.0,667.37,2872.0,2021-08-01,62.0,30919.0,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,50.0,3,1,2,14,10,6,2.0,0.0,0,0
DUNEARN 386,2442300.0,1162.51,2101.0,2021-08-01,108.0,22614.0,1.32443998997673,103.81183629155,386 DUNEARN ROAD DUNEARN 386 SINGAPORE 289599,6.3240665481399505,50.0,4,1,0,13,7,8,1.0,0.0,0,0
DUNEARN 386,2442300.0,1162.51,2101.0,2021-08-01,108.0,22614.0,1.32443998997673,103.81183629155,386 DUNEARN ROAD DUNEARN 386 SINGAPORE 289599,6.3240665481399505,50.0,4,1,0,13,7,8,1.0,0.0,0,0
ORCHID APARTMENTS,2018000.0,1356.26,1488.0,2021-08-01,126.0,16016.0,1.33377941780318,103.798570834569,42 ENG NEO AVENUE ORCHID APARTMENTS SINGAPORE 289533,8.097727085030213,50.0,1,0,0,5,6,3,1.0,1.0,0,0
NEWTON LODGE,2000000.0,1216.33,1644.0,2021-08-01,113.0,17699.0,1.31756869967119,103.841183539314,41 NEWTON ROAD NEWTON LODGE SINGAPORE 307968,3.975485150961492,50.0,3,1,3,14,13,8,1.0,1.0,0,0
SUITES @ NEWTON,1030000.0,559.73,1840.0,2021-08-01,52.0,19808.0,1.31640035574617,103.841671833933,1 SURREY ROAD SUITES @ NEWTON SINGAPORE 307740,3.8363724273902986,50.0,3,2,2,14,13,7,4.0,1.0,0,0
SHELFORD REGENCY,1818000.0,1097.93,1656.0,2021-08-01,102.0,17824.0,1.32659730501812,103.811332907782,65 SHELFORD ROAD SHELFORD REGENCY SINGAPORE 288455,6.53669061517323,50.0,3,1,0,13,7,8,1.0,1.0,1,0
DUNEARN SUITES,790000.0,409.03,1931.0,2021-08-01,38.0,20789.0,1.32473351341035,103.810724749056,404 DUNEARN ROAD DUNEARN SUITES SINGAPORE 289609,6.433192326543688,50.0,4,1,0,13,7,8,1.0,1.0,0,0
MANDALE HEIGHTS,1930000.0,1345.5,1434.0,2021-08-01,125.0,15440.0,1.32433421345059,103.849717961403,45 MANDALAY ROAD MANDALE HEIGHTS SINGAPORE 308225,4.572750960660567,50.0,2,3,4,12,19,4,1.0,1.0,0,0
AMARYLLIS VILLE,2200000.0,1259.39,1747.0,2021-08-01,117.0,18803.0,1.31478233515073,103.841958399488,22 NEWTON ROAD AMARYLLIS VILLE SINGAPORE 307990,3.655547978307824,50.0,3,2,2,14,13,6,6.0,1.0,1,0
ADAM PARK CONDOMINIUM,2110000.0,1786.82,1181.0,2021-08-01,166.0,12711.0,1.32804489589413,103.813395586111,27A ADAM ROAD ADAM PARK CONDOMINIUM SINGAPORE 289900,6.5056226819707295,50.0,3,1,0,13,7,8,1.0,1.0,1,0
MANDALE HEIGHTS,1160000.0,764.24,1518.0,2021-08-01,71.0,16338.0,1.32433421345059,103.849717961403,45 MANDALAY ROAD MANDALE HEIGHTS SINGAPORE 308225,4.572750960660567,50.0,2,3,4,12,19,4,2.0,1.0,0,0
HILLCREST ARCADIA,2578000.0,2895.52,890.0,2021-08-01,269.0,9584.0,1.33377798542711,103.808806606762,255 ARCADIA ROAD HILLCREST ARCADIA SINGAPORE 289850,7.319529262671842,50.0,1,0,0,9,6,5,1.0,1.0,1,0
THREE BUCKLEY,3300000.0,2206.62,1495.0,2021-08-01,205.0,16098.0,1.31701521407942,103.839874378926,3 BUCKLEY ROAD THREE BUCKLEY SINGAPORE 309752,3.9597883177789663,50.0,3,1,3,14,12,7,1.0,1.0,0,0
35 GILSTEAD,1456000.0,570.49,2552.0,2021-08-01,53.0,27472.0,1.31711023904743,103.837956844749,35 GILSTEAD ROAD 35 GILSTEAD SINGAPORE 309079,4.041420945749914,50.0,3,1,2,14,12,6,1.0,0.0,0,0
CUBE 8,1508000.0,925.7,1629.0,2021-08-01,86.0,17535.0,1.3283636088892,103.841418362322,376 THOMSON ROAD CUBE 8 SINGAPORE 298130,5.12816729630684,50.0,3,0,3,12,14,4,5.0,1.0,1,0
PARK INFINIA AT WEE NAM,2900000.0,1334.74,2173.0,2021-08-01,124.0,23387.0,1.31441386999901,103.843291191875,2A LINCOLN ROAD PARK INFINIA AT WEE NAM SINGAPORE 308364,3.57796230174373,50.0,3,2,2,14,11,6,5.0,1.0,1,0
TREASURE LOFT,1280000.0,936.47,1367.0,2021-08-01,87.0,14713.0,1.31871181570346,103.849669528243,115 SHREWSBURY ROAD TREASURE LOFT SINGAPORE 307856,3.951603709311678,50.0,2,3,3,14,13,4,1.0,1.0,0,0
PULLMAN RESIDENCES NEWTON,3754000.0,1377.79,2725.0,2021-07-01,128.0,29328.0,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,51.0,3,1,2,14,10,6,2.0,0.0,0,0
MEDGE,720000.0,462.85,1556.0,2021-07-01,43.0,16744.0,1.32337432256355,103.850380826925,2 MINBU ROAD MEDGE SINGAPORE 308186,4.464916441227247,51.0,1,3,4,12,18,4,2.0,1.0,0,0
M21,1090000.0,710.42,1534.0,2021-07-01,66.0,16515.0,1.32252212187302,103.848891107309,21 MANDALAY ROAD M21 SINGAPORE 308208,4.376450490663607,51.0,1,3,4,12,14,6,2.0,1.0,0,0
26 NEWTON,1275000.0,559.73,2278.0,2021-07-01,52.0,24519.0,1.3156928164724,103.841615456446,26 NEWTON ROAD 26 NEWTON SINGAPORE 307957,3.762851610410245,51.0,3,2,2,14,13,6,5.0,1.0,0,0
PEAK RESIDENCE,1259300.0,527.44,2388.0,2021-07-01,49.0,25700.0,1.32534460429599,103.840724426138,333 THOMSON ROAD PEAK RESIDENCE SINGAPORE 307675,4.8198774142707626,51.0,2,0,4,12,14,5,1.0,0.0,1,0
IRIDIUM,1450000.0,764.24,1897.0,2021-07-01,71.0,20423.0,1.31513812749678,103.842640203235,11 LINCOLN ROAD IRIDIUM SINGAPORE 308349,3.673438389333036,51.0,3,2,2,14,13,6,2.0,1.0,0,0
ADRIA,1290000.0,688.9,1873.0,2021-07-01,64.0,20156.0,1.3164463549549,103.846258551824,12 DERBYSHIRE ROAD ADRIA SINGAPORE 309466,3.735780917193752,51.0,3,2,2,14,13,7,2.0,1.0,0,0
BUCKLEY RESIDENCE,1042000.0,516.67,2017.0,2021-07-01,48.0,21708.0,1.31720027050967,103.840532892335,6 BUCKLEY ROAD BUCKLEY RESIDENCE SINGAPORE 309762,3.9570389949636264,51.0,3,1,3,14,13,8,1.0,1.0,0,0
LA SUISSE,2380000.0,2045.16,1164.0,2021-07-01,190.0,12526.0,1.34663071510795,103.789436674932,1 SWISS VIEW LA SUISSE SINGAPORE 288007,9.820715471095133,51.0,0,0,0,1,1,2,1.0,1.0,1,0
IRIDIUM,1910000.0,1065.64,1792.0,2021-07-01,99.0,19293.0,1.31513812749678,103.842640203235,11 LINCOLN ROAD IRIDIUM SINGAPORE 308349,3.673438389333036,51.0,3,2,2,14,13,6,2.0,1.0,0,0
35 GILSTEAD,1723000.0,699.66,2463.0,2021-07-01,65.0,26508.0,1.31711023904743,103.837956844749,35 GILSTEAD ROAD 35 GILSTEAD SINGAPORE 309079,4.041420945749914,51.0,3,1,2,14,12,6,1.0,0.0,0,0
MIRO,1960000.0,1345.5,1457.0,2021-07-01,125.0,15680.0,1.31393361941559,103.842380394708,1 LINCOLN ROAD MIRO SINGAPORE 308365,3.5524517086546736,51.0,3,2,2,14,11,6,2.0,1.0,0,0
WATTEN HILL,4120000.0,2626.42,1569.0,2021-07-01,244.0,16885.0,1.33080602433021,103.809520144553,48 WATTEN VIEW WATTEN HILL SINGAPORE 287179,7.018102241408999,51.0,1,1,0,11,6,5,,1.0,1,0
RESIDENCES @ EVELYN,2080000.0,1108.69,1876.0,2021-07-01,103.0,20194.0,1.31548497427322,103.839467418834,17 EVELYN ROAD RESIDENCES @ EVELYN SINGAPORE 309306,3.814435565431148,51.0,3,1,2,14,12,6,2.0,1.0,1,0
AMARYLLIS VILLE,1610000.0,958.0,1681.0,2021-07-01,89.0,18090.0,1.31478233515073,103.841958399488,22 NEWTON ROAD AMARYLLIS VILLE SINGAPORE 307990,3.655547978307824,51.0,3,2,2,14,13,6,2.0,1.0,1,0
WATTEN HILL,2580000.0,1506.96,1712.0,2021-07-01,140.0,18429.0,1.33080602433021,103.809520144553,48 WATTEN VIEW WATTEN HILL SINGAPORE 287179,7.018102241408999,51.0,1,1,0,11,6,5,,1.0,1,0
ZEDGE,1220000.0,764.24,1596.0,2021-07-01,71.0,17183.0,1.32242172407521,103.848172032797,2 AKYAB ROAD ZEDGE SINGAPORE 309973,4.370398222376426,51.0,1,3,4,12,14,7,2.0,1.0,0,0
MONTEBLEU,1985000.0,1140.98,1740.0,2021-07-01,106.0,18726.0,1.32378273509884,103.850102052541,8 MINBU ROAD MONTEBLEU SINGAPORE 308162,4.510651977234295,51.0,1,3,4,12,18,4,4.0,1.0,1,0
THE AXIS,2551888.0,2206.62,1156.0,2021-07-01,205.0,12448.0,1.32462194319897,103.849957588255,47 MANDALAY ROAD THE AXIS SINGAPORE 308227,4.6038020641452535,51.0,2,3,4,12,19,4,3.0,1.0,0,0
RESIDENCES @ EVELYN,3000000.0,1528.49,1963.0,2021-07-01,142.0,21127.0,1.31548497427322,103.839467418834,17 EVELYN ROAD RESIDENCES @ EVELYN SINGAPORE 309306,3.814435565431148,51.0,3,1,2,14,12,6,6.0,1.0,1,0
THE ARCADIA,3900000.0,3778.16,1032.0,2021-07-01,351.0,11111.0,1.33337474399547,103.811275631559,235 ARCADIA ROAD THE ARCADIA SINGAPORE 289843,7.111379394487015,51.0,1,0,0,9,6,5,1.0,1.0,1,0
26 NEWTON,1760000.0,775.01,2271.0,2021-07-01,72.0,24444.0,1.3156928164724,103.841615456446,26 NEWTON ROAD 26 NEWTON SINGAPORE 307957,3.762851610410245,51.0,3,2,2,14,13,6,3.0,1.0,0,0
HILLCREST ARCADIA,2430000.0,2744.82,885.0,2021-07-01,255.0,9529.0,1.33377798542711,103.808806606762,255 ARCADIA ROAD HILLCREST ARCADIA SINGAPORE 289850,7.319529262671842,51.0,1,0,0,9,6,5,1.0,1.0,1,0
26 NEWTON,1765736.0,775.01,2278.0,2021-07-01,72.0,24524.0,1.3156928164724,103.841615456446,26 NEWTON ROAD 26 NEWTON SINGAPORE 307957,3.762851610410245,51.0,3,2,2,14,13,6,2.0,1.0,0,0
1 MOULMEIN RISE,2430000.0,1259.39,1930.0,2021-07-01,117.0,20769.0,1.31908636997896,103.847053580169,1 MOULMEIN RISE 1 MOULMEIN RISE SINGAPORE 308143,4.014343248034238,51.0,1,3,4,14,12,7,4.0,1.0,0,0
SOLEIL @ SINARAN,2088000.0,1097.93,1902.0,2021-07-01,102.0,20471.0,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,51.0,1,1,4,14,14,7,6.0,1.0,1,0
DUNEARN SUITES,780000.0,419.8,1858.0,2021-07-01,39.0,20000.0,1.32473351341035,103.810724749056,404 DUNEARN ROAD DUNEARN SUITES SINGAPORE 289609,6.433192326543688,51.0,4,1,0,13,7,8,1.0,1.0,0,0
PULLMAN RESIDENCES NEWTON,1330000.0,462.85,2873.0,2021-07-01,43.0,30930.0,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,51.0,3,1,2,14,10,6,2.0,0.0,0,0
ADAM PLACE,2380000.0,1420.85,1675.0,2021-07-01,132.0,18030.0,1.32522289753749,103.813021562629,5 ADAM ROAD ADAM PLACE APARTMENT SINGAPORE 289880,6.29779300913848,51.0,3,1,0,13,7,8,1.0,1.0,0,0
SHELFORD SUITES,2388000.0,1603.84,1489.0,2021-07-01,149.0,16027.0,1.32660135432463,103.812654850327,16 SHELFORD ROAD SHELFORD SUITES SINGAPORE 288383,6.438582001199515,51.0,3,1,0,13,7,8,1.0,1.0,1,0
STRATA,1930000.0,1323.97,1458.0,2021-07-01,123.0,15691.0,1.31740976334811,103.844913840423,1 ESSEX ROAD STRATA SINGAPORE 309329,3.864673219206803,51.0,3,2,3,14,14,7,3.0,1.0,0,0
ADAM PARK CONDOMINIUM,2350000.0,1453.14,1617.0,2021-07-01,135.0,17407.0,1.32804489589413,103.813395586111,27A ADAM ROAD ADAM PARK CONDOMINIUM SINGAPORE 289900,6.5056226819707295,51.0,3,1,0,13,7,8,1.0,1.0,1,0
SKY@ELEVEN,4880000.0,2712.53,1799.0,2021-07-01,252.0,19365.0,1.33127079751604,103.841021896647,7 THOMSON LANE SKY@ELEVEN SINGAPORE 297725,5.451828930281204,51.0,4,1,3,12,15,2,4.0,1.0,1,0
APLETON VIEW,2075000.0,1140.98,1819.0,2021-07-01,106.0,19575.0,1.31906972390327,103.846101471001,71 SINARAN DRIVE APLETON VIEW SINGAPORE 308323,4.025490053197462,51.0,1,1,4,14,12,7,3.0,1.0,0,0
ROCHELLE AT NEWTON,2200000.0,1356.26,1622.0,2021-07-01,126.0,17460.0,1.31404425678498,103.841922909924,188 KENG LEE ROAD ROCHELLE AT NEWTON SINGAPORE 308414,3.578271566582672,51.0,3,2,2,14,11,6,2.0,1.0,1,0
NOVENA REGENCY,2210000.0,1743.77,1267.0,2021-07-01,162.0,13642.0,1.32114652933088,103.841550400671,275 THOMSON ROAD NOVENA REGENCY SINGAPORE 307645,4.347171027644938,51.0,2,0,4,14,13,6,1.0,1.0,0,0
THE ARCADIA,3900000.0,3821.22,1021.0,2021-07-01,355.0,10986.0,1.33337474399547,103.811275631559,235 ARCADIA ROAD THE ARCADIA SINGAPORE 289843,7.111379394487015,51.0,1,0,0,9,6,5,1.0,1.0,1,0
THE AXIS,1225000.0,818.06,1497.0,2021-07-01,76.0,16118.0,1.32462194319897,103.849957588255,47 MANDALAY ROAD THE AXIS SINGAPORE 308227,4.6038020641452535,51.0,2,3,4,12,19,4,2.0,1.0,0,0
NEWTON LODGE,1850000.0,1216.33,1521.0,2021-07-01,113.0,16372.0,1.31756869967119,103.841183539314,41 NEWTON ROAD NEWTON LODGE SINGAPORE 307968,3.975485150961492,51.0,3,1,3,14,13,8,1.0,1.0,0,0
SOLEIL @ SINARAN,2768800.0,1463.9,1891.0,2021-07-01,136.0,20359.0,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,51.0,1,1,4,14,14,7,2.0,1.0,1,0
THE LINCOLN RESIDENCES,2720000.0,1367.03,1990.0,2021-07-01,127.0,21417.0,1.31537475902919,103.842399874258,28 SURREY ROAD THE LINCOLN RESIDENCES SINGAPORE 307762,3.70557482758304,51.0,3,2,2,14,13,6,2.0,1.0,1,0
CUBE 8,900000.0,559.73,1608.0,2021-07-01,52.0,17308.0,1.3283636088892,103.841418362322,376 THOMSON ROAD CUBE 8 SINGAPORE 298130,5.12816729630684,51.0,3,0,3,12,14,4,3.0,1.0,1,0
NEWTON SUITES,1670000.0,796.54,2097.0,2021-07-01,74.0,22568.0,1.31780091416565,103.842313806169,60 NEWTON ROAD NEWTON SUITES SINGAPORE 307994,3.967671598329251,51.0,3,2,3,14,13,7,6.0,1.0,0,0
L'VIV,1300000.0,613.55,2119.0,2021-07-01,57.0,22807.0,1.31544838531983,103.840354841468,23 NEWTON ROAD L'VIV SINGAPORE 307955,3.778505845346688,51.0,3,1,2,14,12,6,6.0,1.0,0,0
SOLEIL @ SINARAN,2900000.0,1485.43,1952.0,2021-07-01,138.0,21014.0,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,51.0,1,1,4,14,14,7,5.0,1.0,1,0
LINCOLN SUITES,2160000.0,1076.4,2007.0,2021-07-01,100.0,21600.0,1.31710864002609,103.842743087159,3 KHIANG GUAN AVENUE LINCOLN SUITES SINGAPORE 308381,3.881888940990309,51.0,3,2,3,14,13,7,4.0,1.0,1,0
SOLEIL @ SINARAN,3480000.0,1722.24,2021.0,2021-07-01,160.0,21750.0,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,51.0,1,1,4,14,14,7,5.0,1.0,1,0
EVELYN MANSIONS,1635000.0,882.65,1852.0,2021-07-01,82.0,19939.0,1.31649465009912,103.839103883927,20 EVELYN ROAD EVELYN MANSIONS SINGAPORE 309309,3.933183708587904,51.0,3,1,2,14,12,7,1.0,1.0,0,0
368 THOMSON,1520000.0,882.65,1722.0,2021-07-01,82.0,18537.0,1.3270913316471,103.841978573745,368 THOMSON ROAD 368 THOMSON SINGAPORE 298127,4.977697388092409,51.0,3,0,3,12,16,4,7.0,1.0,1,0
THE TREVOSE,2320000.0,2701.76,859.0,2021-07-01,251.0,9243.0,1.32302176043306,103.82529938582,60 TREVOSE CRESCENT THE TREVOSE SINGAPORE 298090,5.269266023284268,51.0,3,0,0,13,6,5,1.0,1.0,1,0
L'VIV,2110000.0,1001.05,2108.0,2021-07-01,93.0,22688.0,1.31544838531983,103.840354841468,23 NEWTON ROAD L'VIV SINGAPORE 307955,3.778505845346688,51.0,3,1,2,14,12,6,4.0,1.0,0,0
THE GLYNDEBOURNE,3220000.0,1474.67,2184.0,2021-07-01,137.0,23504.0,1.32222533352038,103.823597825035,38 TREVOSE CRESCENT THE GLYNDEBOURNE SINGAPORE 297722,5.30213333703159,51.0,4,0,0,14,6,4,1.0,1.0,1,0
CUBE 8,1478000.0,893.41,1654.0,2021-07-01,83.0,17807.0,1.3283636088892,103.841418362322,376 THOMSON ROAD CUBE 8 SINGAPORE 298130,5.12816729630684,51.0,3,0,3,12,14,4,3.0,1.0,1,0
TREVOSE PARK,3310000.0,1679.18,1971.0,2021-07-01,156.0,21218.0,1.32530422394989,103.825473045143,68 TREVOSE CRESCENT TREVOSE PARK SINGAPORE 298069,5.472884262180392,51.0,2,0,0,12,6,5,1.0,1.0,1,0
PULLMAN RESIDENCES NEWTON,3488000.0,1388.56,2512.0,2021-07-01,129.0,27039.0,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,51.0,3,1,2,14,10,6,1.0,0.0,0,0
DUNEARN 386,2058000.0,914.94,2249.0,2021-07-01,85.0,24212.0,1.32443998997673,103.81183629155,386 DUNEARN ROAD DUNEARN 386 SINGAPORE 289599,6.3240665481399505,51.0,4,1,0,13,7,8,1.0,0.0,0,0
